"Collector","Count"
"hunter",1
"hutchison",1
"hynes",1
"ike",1
"ishmael",1
"j.a",1
"j.h",1
"j.j",1
"jackie",1
"jacobek",1
"janice",1
"jennings",1
"jerry",1
"jimmy",1
"josh",1
"joyce",1
"k.p",1
"kaarina",1
"kalyna",1
"karen",1
"kathryn",1
"kelly",1
"kerr",1
"kingston",1
"kit",1
"knapton",1
"kritsky",1
"la",1
"lab",1
"lacroix",1
"lamb",1
"lancaster",1
"largo",1
"laurence",1
"laurie",1
"le",1
"lemaire",1
"lemon",1
"libenson",1
"litwin",1
"locke",1
"lovisek",1
"lowle",1
"lynn",1
"maccallum",1
"maceachern",1
"mackenzie",1
"marion",1
"martel",1
"martinez",1
"mathieson",1
"mational",1
"matt",1
"matthew",1
"matthieson",1
"maureen",1
"mcalpine",1
"mcconn",1
"mcgee",1
"mcmaster",1
"meedler",1
"melendez",1
"micahel",1
"michano",1
"michaud",1
"moler",1
"museums",1
"n",1
"nadine",1
"native",1
"neil",1
"new",1
"nina",1
"niskikawa",1
"norman",1
"o.v.c",1
"oil",1
"oksana",1
"olalla",1
"oneschuk",1
"ornithology",1
"owen",1
"p.s",1
"pady",1
"pamela",1
"parent",1
"parker",1
"parries",1
"patrikeev",1
"patton",1
"pauline",1
"peters",1
"peterson",1
"philadelphia",1
"pistasio",1
"pleasant",1
"prevec",1
"primeau",1
"prior",1
"purdy",1
"r.b",1
"r.j",1
"r.l",1
"randolph",1
"ranger",1
"reest",1
"reiff",1
"rewa",1
"rex",1
"rich",1
"richards",1
"richarson",1
"rickett",1
"rider",1
"riosa",1
"riviere",1
"rnz",1
"roncone",1
"rosemary",1
"rouzes",1
"roy",1
"rubenstein",1
"sara",1
"scarlett",1
"schenada",1
"schmidt",1
"semken",1
"sergiy",1
"seyour",1
"shaganack",1
"shamira",1
"sim",1
"singer",1
"sjoblom",1
"skevington",1
"snider",1
"society",1
"station",1
"stenger",1
"stew",1
"stuart",1
"sturdee",1
"sumbler",1
"sweiger",1
"t.a",1
"tanke",1
"terry",1
"thorbjarnarsan",1
"tiina",1
"tomilson",1
"toni",1
"truscott",1
"tuberville",1
"tyler",1
"university",1
"van",1
"vandereest",1
"varesu",1
"varga",1
"vic",1
"vickers",1
"villeneuve",1
"w.d",1
"w.g",1
"w.o",1
"w.p",1
"weimann",1
"white",1
"whitford",1
"wilimovsky",1
"william",1
"willock",1
"winston",1
"wirtz",1
"witter",1
"wodinsky",1
"wolff",1
"wong",1
"woodward",1
"y",1
"zippler",1
