"dwc.scientificName","freq"
"Catostomus clarkii",25
"Etheostoma swaini",25
"Glyptocephalus zachirus",25
"Macrhybopsis gelida",25
"Myctophidae",25
"Nemacheilus botia",25
"Puntius ticto",25
"Barbus sp. (big mouth/big eye)",24
"Barbus sp. (big mouth/small eye)",24
"Clupea pallasii",24
"Diaphus dumerilii",24
"Erimystax dissimilis",24
"Gambusia marshi",24
"Hippoglossoides elassodon",24
"Hypophthalmichthys molitrix",24
"Macrhybopsis meeki",24
"Percina caprodes fulvitaenia",24
"Trichiurus lepturus",24
"Anguilla rostrata",23
"Barbus sp. (white hunch)",23
"Crossocheilus latius",23
"Lepidopsetta bilineata",23
"Lepomis sp.",23
"Lyopsetta exilis",23
"Lythrurus bellus",23
"Symphurus plagiusa",23
"Catostomus columbianus",22
"Etheostoma microperca",22
"Macropharyngodon meleagris",22
"Moxostoma anisurum",22
"Notropis shumardi",22
"Synodus foetens",22
"Thalassoma bifasciatum",22
"Alticus arnoldorum",21
"Botia lohachata",21
"Crystallaria asprella",21
"Ctenopharyngodon idella",21
"Culaea inconstans",21
"Cyclothone microdon",21
"Cymatogaster aggregata",21
"Etheostoma punctulatum",21
"Fundulus diaphanus",21
"Garra sp. (t-type)",21
"Morone americana",21
"Noturus albater",21
"Percina vigil",21
"Xenentodon cancila",21
"Atractosteus spatula",20
"Catostomus catostomus",20
"Centrarchus macropterus",20
"Centropyge bispinosa",20
"Chauliodus macouni",20
"Dascyllus reticulatus",20
"Dascyllus trimaculatus",20
"Dorosoma petenense",20
"Etheostoma flavum",20
"Menticirrhus americanus",20
"Notropis heterolepis",20
"Notropis rubellus",20
"Opsopoeodus emiliae",20
"Platichthys stellatus",20
"Rhamdia sp.",20
"Scaphirhynchus albus",20
"Schizothorax macrophthalmus",20
"Schizothorax raraensis",20
"Stegastes nigricans",20
"Varicorhinus beso",20
"Amblyceps mangois",19
"Astroblepus sp.",19
"Barbus sp. (acute)",19
"Chilara taylori",19
"Chlorophthalmus agassizi",19
"Cichlasoma sp.",19
"Equetus punctatus",19
"Etheostoma kennicotti",19
"Etheostoma vitreum",19
"Halichoeres trimaculatus",19
"Naso lituratus",19
"Noturus leptacanthus",19
"Odontostilbe fugitiva",19
"Ostorhinchus novemfasciatus",19
"Percopsis omiscomaycus",19
"Schizothorax nepalensis",19
"Thymallus arcticus",19
"Apogon crassiceps",18
"Atheresthes stomias",18
"Badis badis",18
"Callichthys callichthys",18
"Cichlasoma cyanoguttatum",18
"Cyprinodon rubrofluviatilis",18
"Entomacrodus striatus",18
"Esox lucius",18
"Etheostoma asprigene",18
"Garra annandalei",18
"Glyptothorax gracilis",18
"Hydrolagus colliei",18
"Hypentelium etowanum",18
"Lycodes pacificus",18
"Myoxocephalus polyacanthocephalus",18
"Nocomis micropogon",18
"Noturus insignis",18
"Oncorhynchus mykiss",18
"Opsarius barna",18
"Opsarius shacra",18
"Percina carbonaria",18
"Phoxinus phoxinus",18
