"Family","Count"
"lepidosirenidae",3
"luvaridae",3
"microstomatidae",3
"monodactylidae",3
"mormyridae",3
"narcinidae",3
"neoceratodontidae",3
"scatophagidae",3
"setarchidae",3
"sillaginidae",3
"somniosidae",3
"tetrarogidae",3
"zenarchopteridae",3
"bathydraconidae",2
"belontiidae",2
"chacidae",2
"champsodontidae",2
"chilodontidae",2
"coryphaenidae",2
"ctenoluciidae",2
"doradidae",2
"drepaneidae",2
"emmelichthyidae",2
"grammicolepididae",2
"inermiidae",2
"isonidae",2
"kraemeriidae",2
"latimeriidae",2
"lophotidae",2
"mobulidae",2
"nothobranchiidae",2
"pentatomidae",2
"phallostethidae",2
"pristidae",2
"pseudocarchariidae",2
"scombrolabracidae",2
"sternopygidae",2
"telmatherinidae",2
"trichonotidae",2
"xenisthmidae",2
"",1
"aracanidae",1
"artedidraconidae",1
"ateleopodidae",1
"aulopidae",1
"bathyclupeidae",1
"belostomatidae",1
"channichthyidae",1
"chirocentridae",1
"chlamydoselachidae",1
"colocongridae",1
"coreidae",1
"cyematidae",1
"cynodontidae",1
"dalodesmidae",1
"distichodontidae",1
"geotriidae",1
"hapalogenyidae",1
"heteropterygidae",1
"himantolophidae",1
"kneriidae",1
"lateolabracidae",1
"latiidae",1
"mochokidae",1
"monognathidae",1
"nileidae",1
"odontobutidae",1
"oplegnathidae",1
"oreosomatidae",1
"pholidichthyidae",1
"phractolaemidae",1
"psettodidae",1
"rhamphichthyidae",1
"rhamphocottidae",1
"stephanoberycidae",1
"synanceiidae",1
"toxotidae",1
"triacanthidae",1
"trichodontidae",1
"triodontidae",1
"zenionidae",1
