"Family","Count"
"Thaumatichthyidae",2
"Xiphiidae",2
"Zaproridae",2
"Amblyopsidae",1
"Anarhichadidae",1
"Balitoridae",1
"Branchiostomidae",1
"Caesionidae",1
"Cepolidae",1
"Chandidae",1
"Chirocentridae",1
"Cobitidae",1
"Diceratiidae",1
"Draconettidae",1
"Embiotocidae",1
"Emmelichthyidae",1
"Gigantactinidae",1
"Giganturidae",1
"Gymnarchidae",1
"Hexagrammidae",1
"Himantolophidae",1
"Malacosteidae",1
"Nandidae",1
"Narkidae",1
"Nemacheilidae",1
"Odontaspididae",1
"Odontobutidae",1
"Platyrhinidae",1
"Plesiobatidae",1
"Pristiophoridae",1
"Psettodidae",1
"Pseudomugilidae",1
"Rhincodontidae",1
"Rondeletiidae",1
"Salangidae",1
"Scatophagidae",1
"Scombrolabracidae",1
"Toxotidae",1
"Triacanthidae",1
"Zanobatidae",1
