"dwc.scientificName","freq"
"Cyclopsetta chittendeni",50
"Etheostoma lepidum",50
"Hemicaranx amblyrhynchus",50
"Mylossoma aureum",50
"Noturus nocturnus",50
"Trinectes maculatus",50
"Abudefduf saxatilis",49
"Kathetostoma albigutta",49
"Notropis atrocaudalis",49
"Ogcocephalus parvus",49
"Agonostomus monticola",48
"Ammocrypta vivax",48
"Decapterus punctatus",48
"Diplectrum formosum",48
"Fundulus zebrinus",48
"Gobiosoma bosc",48
"Haemulon aurolineatum",48
"Halichoeres bivittatus",48
"Hybognathus nuchalis",48
"Lepisosteus oculatus",48
"Notropis shumardi",48
"Odontostilbe fugitiva",48
"Poecilopsetta beanii",48
"Selene setapinnis",48
"Bivibranchia fowleri",47
"Chasmodes saburrae",47
"Coryphaenoides mexicanus",47
"Cyphocharax spilurus",47
"Gymnachirus texae",47
"Macrhybopsis aestivalis",47
"Minytrema melanops",47
"Parapristella georgiae",47
"Symphurus diomedeanus",47
"Synodus poeyi",47
"Bembrops gobioides",46
"Chaunax pictus",46
"Coryphaenoides zaniophorus",46
"Cyprinella proserpina",46
"Hippocampus zosterae",46
"Paralichthys albigutta",46
"Synagrops bellus",46
"Synodus intermedius",46
"Biotodoma wavrini",45
"Brachyhypopomus pinnicaudatus",45
"Elops saurus",45
"Lepophidium jeannae",45
"Lutjanus jocu",45
"Peprilus alepidotus",45
"Sciaenidae",45
"Sphoeroides nephelus",45
"Archosargus probatocephalus",44
"Centropristis striata",44
"Fundulus chrysotus",44
"Gadomus longifilis",44
"Imparfinis",44
"Notropis aguirrepequenoi",44
"Pomoxis nigromaculatus",44
"Prionotus alatus",44
"Scorpaena brasiliensis",44
"Argyropelecus hemigymnus",43
"Caulolatilus intermedius",43
"Scomberomorus maculatus",43
"Yarrella blackfordi",43
"Atherinidae",42
"Coregonus nasus",42
"Cyprinus carpio",42
"Halosaurus guentheri",42
"Hemigrammus schmardae",42
"Neobythites gilli",42
"Satanoperca daemon",42
"Sphyrna tiburo",42
"Ancylopsetta ommata",41
"Eigenmannia trilineata",41
"Gambusia speciosa",41
"Trachinotus carolinus",41
"Amphilophus citrinellus",40
"Fundulus majalis",40
"Gambusia regani",40
"Selene vomer",40
"Valenciennellus tripunctulatus",40
"Atherinella milleri",39
"Balistes carolinensis",39
"Coregonus autumnalis",39
"Dormitator maculatus",39
"Ictiobus bubalus",39
"Larimus fasciatus",39
"Anguilla rostrata",38
"Benthosema suborbitale",38
"Cynoscion nothus",38
"Gobionellus oceanicus",38
"Lampanyctus alatus",38
"Creagrutus phasma",37
"Etheostoma grahami",37
"Ictalurus furcatus",37
"Lythrurus umbratilis",37
"Paralichthys lethostigma",37
"Peristedion greyae",37
"Priacanthus arenatus",37
"Rhinobrycon negrensis",37
"Serranus subligarius",37
"Urobatis halleri",37
"Xiphophorus variatus",37
"Archocentrus centrarchus",36
"Bagre marinus",36
"Brycon pesu",36
"Elassoma zonatum",36
"Epigonus pandionis",36
"Microphilypnus",36
"Microphis brachyurus",36
"Mullus auratus",36
"Notropis sabinae",36
"Ogcocephalus corniger",36
"Polymixia lowei",36
"Symphurus civitatus",36
"Diapterus auratus",35
"Membras martinica",35
"Microgobius gulosus",35
"Mustelus canis",35
"Nezumia cyrano",35
"Serraniculus pumilio",35
"Stephanoberyx monae",35
"Brotula barbata",34
"Cyclothone pallida",34
"Cyphocharax oenas",34
"Dicrolene",34
"Diplacanthopoma",34
"Starksia ocellata",34
"Syngnathus floridae",34
"Adinia xenica",33
"Amazonsprattus scintilla",33
"Eucinostomus jonesii",33
"Hyporhamphus unifasciatus",33
"Micropterus treculii",33
"Neoscopelus macrolepidotus",33
"Percina carbonaria",33
"Rypticus maculatus",33
"Venefica procera",33
"Bathyraja",32
"Centropomus pectinatus",32
"Cichlasoma amazonarum",32
"Eleotris amblyopsis",32
"Floridichthys carpio",32
"Hypsoblennius hentz",32
"Lepidophanes guentheri",32
"Lepomis marginatus",32
"Monolene",32
"Parachromis dovii",32
"Caelorinchus caribbaeus",31
"Ceratoscopelus warmingii",31
"Chlorophthalmus agassizi",31
"Citharichthys cornutus",31
"Hemanthias leptus",31
"Hybognathus placitus",31
"Ictalurus",31
"Poecilia sphenops",31
"Raja eglanteria",31
"Roeboides myersii",31
"Synbranchus madeirae",31
"Aldrovandia gracilis",30
"Bathyanthias mexicanus",30
"Decodon puellaris",30
"Evorthodus lyricus",30
"Gerres cinereus",30
"Lepisosteus osseus",30
"Notropis potteri",30
"Ochmacanthus orinoco",30
"Semotilus atromaculatus",30
"Serranus phoebe",30
"Sternoptyx pseudobscura",30
"Trachinocephalus myops",30
"Diaphus",29
"Gonostoma atlanticum",29
"Mesonauta festivus",29
"Monomitopus agassizi",29
"Nicholsina usta",29
"Parexocoetus brachypterus",29
"Scorpaena dispar",29
"Aluterus schoepfii",28
