"Continent","Count"
"can",7357
"usa",808
"aus",411
"brb",318
"mex",120
"irl",72
"jpn",62
"bmu",38
"nzl",36
"twn",30
"rou",22
"sgp",14
"tha",12
"bra",10
"deu",8
"chn",7
"swe",7
"col",6
"cri",6
"nor",6
"svk",6
"imn",5
"gha",4
"mmr",4
"pol",4
"zaf",4
"ind",3
"chl",2
"esp",2
"irn",2
"nld",2
"per",2
"phl",2
"tto",2
"bhs",1
"cze",1
"fin",1
"gtm",1
"idn",1
"isr",1
"jam",1
"mys",1
"pan",1
"prt",1
"pyf",1
"ukr",1
"vct",1
