"Collector","Count"
"verrill",135
"werner",135
"rick",134
"watson",133
"friedrich",131
"j.m",131
"weinland",131
"petersburg",129
"dexter",128
"major",128
"michael",128
"musick",128
"wheatland",128
"pedro",127
"mcdowall",126
"mcz",124
"newton",123
"wyman",123
"gilbert",122
"panama",122
"jefferies",121
"launer",121
"adams",120
"stimpson",118
"ferdinand",116
"mv",115
"j.b",114
"trawling",114
"luis",113
"pisces",113
"shoyo",113
"frank",112
"j.e",112
"boris",111
"inc",111
"naves",111
"rivero",111
"theobald",111
"herwig",109
"walther",109
"day",108
"silva",108
"abe",107
"hole",107
"ishiyama",107
"joseph",107
"moore",107
"reizo",107
"sir",107
"woods",107
"eric",106
"project",106
"rev",106
"tokiharu",106
"bermuda",105
"dsrv",105
"mills",105
"steindachner",105
"wood",105
"brisbane",104
"harbours",104
"ernst",101
"haeckel",101
"miss",101
"viii",100
"alpheus",98
"daniel",98
"juan",98
"beebe",97
"sprague",97
"arcturus",96
"cameron",96
"curtis",96
"eugene",96
"sea",96
"ssv",96
"anthony",95
"howell",95
"winthrop",94
"dom",92
"fish",92
"agembe",91
"gadgil",91
"leonard",91
"madhav",91
"whitehurst",91
"woodbury",91
"pieter",90
"dana",89
"perry",89
"honorio",88
"malawi",88
"mwanja",88
"link",86
"scudder",86
"department",85
"don",85
"bartlett",84
"bigelow",84
"ichthyology",84
"martin",84
"elizalde",83
"hyatt",83
"mather",83
"kenaley",82
"owston",82
"tsuma",81
"holder",80
"lulu",80
"adam",79
"driscoll",79
"sciences",79
"j.c",78
"mckaye",78
"nathaniel",78
"dabney",77
"heckel",77
"hill",77
"johann",77
"olivia",77
"gulick",76
"karl",76
"quest",76
"navassa",75
"ojwang",75
"science",75
"usnm",75
"dames",74
"kirtland",74
"koenig",74
"nelson",74
"vanderbilt",74
"brown",73
"colin",73
"gegenbaur",73
"schevill",73
"kenya",72
"parachit",72
"reseach",72
"wongrat",72
"arena",71
"giuseppe",71
"kennicott",71
"knox",71
"s.r",71
"s.b",70
"strauch",70
"wieczno",70
"burkhardt",69
"jacques",69
"jared",69
"dwight",68
"wandera",68
"biological",67
"j.w",67
"07",66
"093",66
"borys",66
"malkin",66
"menzie",66
"otterbein",66
"ryther",66
"snyder",66
"wight",66
"miles",65
"chapman",64
"donna",64
"inner",64
"krukoff",64
"laboratory",64
"space",64
"speciation",64
"josiah",63
"lauren",63
"northeastern",63
"uhler",63
"cromwell",62
"fredrik",62
"nugget",62
"smitt",62
"townsend",62
"wilmot",62
"addison",61
"bear",61
"cruise",61
"emery",61
"nott",61
"buitendijk",60
"millett",60
"morera",60
"or",59
"rauch",59
"roger",59
"sta",59
"huntsman",58
"webb",58
"augustus",57
"centre",57
"frederick",57
"francisco",56
"odada",56
"teritu",56
"uw",56
"winslow",56
"albuquerque",55
"griswold",55
"heller",55
"van",55
"088",54
"brues",54
"crandall",54
"kirsch",54
"l.p",54
"maria",54
"richards",54
"staiger",54
"westward",54
"bismark",53
"bowditch",53
"central",53
"elias",53
"esmark",53
"harrington",53
"hiroyuki",53
"kagoshima",53
"lan",53
"motomura",53
"america",52
"baughman",52
"ben",52
"ingersoll",52
"brother",51
"băn",51
"linden",51
"niceforo",51
"oliver",51
"petru",51
"rescu",51
"j.f",50
"jeffreys",50
"leon",50
"mann",50
"seth",50
"sullivant",50
"u",50
"chao",49
"green",49
"labbish",49
"lee",49
"ray",49
"robertson",49
"rodney",49
"katahdin",48
"page",48
"rountree",48
"s.g",48
"shaw",48
"bickmore",47
"herzenstein",47
"mclaughlin",47
"miller",47
"pope",47
"sheiko",47
"solomon",47
"b.w",46
"deep",46
"evermann",46
"f.c",46
"f.g",46
"gottingen",46
"jackson",46
