"Family","Count"
"champsodontidae",23
"hexanchidae",23
"pempherididae",23
"phallostethidae",23
"rachycentridae",23
"peristediidae",22
"galeorhinidae",21
"ginglymostomatidae",21
"malapteruridae",21
"mirapinnidae",21
"opistognathidae",21
"undefinable",21
"stephanoberycidae",20
"cepolidae",19
"rhamphichthyidae",19
"cetopsidae",18
"istiophoridae",18
"triacanthidae",18
"branchiostomatidae",17
"dactyloscopidae",17
"lampridae",17
"polyprionidae",17
"ceratodontidae",16
"parabrotulidae",16
"arripidae",15
"caracanthidae",15
"goodeidae",15
"pegasidae",15
"percopsidae",15
"pomadasyidae",15
"citharidae",14
"hypophthalmidae",14
"parazenidae",14
"salangidae",14
"chanidae",13
"grammatidae",13
"heteropneustidae",13
"lophotidae",13
"melanotaeniidae",13
"monodactylidae",13
"bathymasteridae",12
"hepsetidae",12
"ateleopodidae",11
"drepanidae",11
"pangasiidae",11
"platyrhinidae",11
"stromateoids",11
"anotopteridae",10
"aphyonidae",10
"caulophrynidae",10
"centriscidae",10
"chirocentridae",10
"lampriformes",10
"latrididae",9
"lepidosirenidae",9
"lipogenyidae",9
"mobulidae",9
"nematistiidae",9
"chlamydoselachidae",8
"echeneidae",8
"emmelichthyidae",8
"lepidogalaxiidae",8
"odacidae",8
"ophichthyidae",8
"orectolobidae",8
"psettodidae",8
"toxotidae",8
"adrianichthyidae",7
"aulopidae",7
"barbourisiidae",7
"cichildae",7
"clupeiformes",7
"cottocomephoridae",7
"pantodontidae",7
"trichodontidae",7
"bathydraconidae",6
"chaudhuriidae",6
"monocentrididae",6
"nemacheilidae",6
"retropinnidae",6
"aplodactylidae",5
"asymmetrontidae",5
"aulorhynchidae",5
"cetorhinidae",5
"coiidae",5
"enoplosidae",5
"gibberichthyidae",5
"harpagiferidae",5
"lactariidae",5
"megalomycteridae",5
"notacanthiformes",5
"pristiophoridae",5
"scombropidae",5
"thaumatichthyidae",5
"anoplopomatidae",4
"aploactinidae",4
"blennidae",4
"blennioids",4
"bovichtidae",4
"centrophrynidae",4
"colocongridae",4
"creediidae",4
"diplomystidae",4
"gyrinocheilidae",4
"helostomatidae",4
"hoplichthyidae",4
"kneriidae",4
"leptochilichthyidae",4
"luciocephalidae",4
"monognathidae",4
"plecoglossidae",4
"stegostomatidae",4
"stromateidae*",4
"amblycipitidae",3
"chacidae",3
"chironemidae",3
"echinorhinidae",3
"glaucosomatidae",3
"gymnarchidae",3
"helogeneidae",3
"icosteidae",3
"kurtidae",3
"oplegnathidae",3
"sp.",3
"unplaced",3
"acanthoclinidae",2
"amarsipidae",2
"anomalopidae",2
"beryciformes",2
"gonorhynchidae",2
"indostomidae",2
"mugiloididae",2
"neoceratiidae",2
"oreosomatidae",2
"pentacerotidae",2
"pholidae",2
"profundulidae",2
"pseudomugilidae",2
"pseudotriakidae",2
"radiicephalidae",2
"scorpeanidae",2
"solenostomidae",2
"trichonotidae",2
"triodontidae",2
"veliferidae",2
"xenocephalidae",2
"anthiidae",1
"ariommidae",1
"balitoridae",1
"banjosidae",1
"brachionichthyidae",1
"brachyaeluridae",1
"chondrichthyes",1
"cichilidae",1
"denticipitidae",1
"diceratiidae",1
"dinolestidae",1
"gonorynchidae",1
"hemigaleidae",1
"hypoptychidae",1
"latimeriidae",1
"latridae",1
"leptochariidae",1
"liparidae",1
"macrouridaex",1
"muraenolepididae",1
"parakysidae",1
"parapercidae",1
"pataecidae",1
"perciliidae",1
"pholidichthyidae",1
"ptilichthyidae",1
"rhinoprenidae",1
"rhyacichthyidae",1
"scoloplacidae",1
"triptertgiidae",1
"zaproridae",1
