"Family","Count"
"scatophagidae",8
"urolophidae",8
"emmelichthyidae",7
"helostomatidae",7
"lophotidae",7
"malapteruridae",7
"plesiopidae",7
"anablepidae",6
"anoplopomatidae",6
"astroblepidae",6
"drepanidae",6
"harpagiferidae",6
"hypophthalmidae",6
"rhinochimaeridae",6
"siganidae",6
"bathydraconidae",5
"bathymasteridae",5
"cepolidae",5
"chanidae",5
"galaxiidae",5
"kneriidae",5
"muraenesocidae",5
"nemipteridae",5
"oxynotidae",5
"plotosidae",5
"polyprionidae",5
"zanclidae",5
"auchenoglanidae",4
"berycidae",4
"caracanthidae",4
"cetorhinidae",4
"echinorhinidae",4
"hemiscylliidae",4
"heterodontidae",4
"lethrinidae",4
"muraenolepididae",4
"pristiophoridae",4
"pseudocarchariidae",4
"anarhichadidae",3
"caesionidae",3
"chaudhuriidae",3
"chirocentridae",3
"citharinidae",3
"cyematidae",3
"gyrinocheilidae",3
"heteropneustidae",3
"oreosomatidae",3
"psilorhynchidae",3
"xenisthmidae",3
"acanthoclinidae",2
"achiropsettidae",2
"anomalopidae",2
"barbourisiidae",2
"cryptacanthodidae",2
"ellopostomatidae",2
"hemigaleidae",2
"kurtidae",2
"lampridae",2
"luvaridae",2
"narkidae",2
"pantodontidae",2
"parascylliidae",2
"percichthyidae",2
"pholidichthyidae",2
"pseudomugilidae",2
"vaillantellidae",2
"aploactinidae",1
"arripidae",1
"barbuccidae",1
"caulophrynidae",1
"centrophrynidae",1
"chlamydoselachidae",1
"claroteidae",1
"diplomystidae",1
"erethistidae",1
"hepsetidae",1
"hexatrygonidae",1
"hoplichthyidae",1
"latimeriidae",1
"leptochariidae",1
"lipogenyidae",1
"megalomycteridae",1
"menidae",1
"mirapinnidae",1
"mitsukurinidae",1
"monocentrididae",1
"monodactylidae",1
"nematistiidae",1
"oplegnathidae",1
"parakysidae",1
"pegasidae",1
"pentacerotidae",1
"phallostethidae",1
"phractolaemidae",1
"psettodidae",1
"ptilichthyidae",1
"radiicephalidae",1
"retropinnidae",1
"saccopharyngidae",1
"salangidae",1
"scoloplacidae",1
"scytalinidae",1
"telmatherinidae",1
"tetragonuridae",1
"unknown",1
"zaproridae",1
