"Family","Count"
"Cheirodontinae",16
"Ginglymostomatidae",16
"Phallostethidae",16
"Tetragonuridae",16
"Centrolophidae",15
"Colocongridae",15
"Hemiscylliidae",15
"Heterodontidae",15
"Menidae",15
"Monodactylidae",15
"Plecoglossidae",15
"Scophthalmidae",15
"Ateleopodidae",14
"Chirocentridae",14
"Diceratiidae",14
"Drepanidae",14
"Ceratodontidae",13
"Melanocetidae",13
"Nemacheilidae",13
"Synanceiidae",13
"Adrianichthyidae",12
"Centriscidae",12
"Squatinidae",12
"Aploactinidae",11
"Bramidae",11
"Lamnidae",11
"Macroramphosidae",11
"Nemichthyidae",11
"Pomadasyidae",11
"Salangidae",11
"Torpedinidae",11
"Anarhichadidae",10
"Aulopidae",10
"Centracanthidae",10
"Ceratiidae",10
"Gobioididae",10
"Hoplichthyidae",10
"Melanonidae",10
"Profundulidae",10
"Pseudopimelodidae",10
"Tetrarogidae",10
"Acestrorhynchidae",9
"Amblycipitidae",9
"Eurypharyngidae",9
"Aracanidae",8
"Ereuniidae",8
"Galeidae",8
"Gonorynchidae",8
"Heteropneustidae",8
"Linophrynidae",8
"Malapteruridae",8
"Odontaspididae",8
"Samaridae",8
"Akysidae",7
"Aploactidae",7
"Astronesthidae",7
"Chironemidae",7
"Cottocomephoridae",7
"Galeorhinidae",7
"Luciocephalidae",7
"Rhinochimaeridae",7
"Sphyrnidae",7
"Theraponidae",7
"Trachipteridae",7
"Ariommatidae",6
"Callorhynchidae",6
"Champsodontidae",6
"Draconettidae",6
"Oneirodidae",6
"Ophicephalidae",6
"Solenostomidae",6
"Anomalopidae",5
"Anoplopomatidae",5
"Bathymasteridae",5
"Creediidae",5
"Derichthyidae",5
"Gibberichthyidae",5
"Hepsetidae",5
"Heterenchelyidae",5
"Inermiidae",5
"Opisthoproctidae",5
"Periophthalmidae",5
"Scomberesocidae",5
"Trachinidae",5
"Trichodontidae",5
"Acanthobatididae",4
"Alopiidae",4
"Argidae",4
"Bedotiidae",4
"Caristiidae",4
"Cyematidae",4
"Enoplosidae",4
"Fistularidae",4
"Helostomatidae",4
"Hexanchidae",4
"Hypoptychidae",4
"Latimeriidae",4
"Mobulidae",4
"Molidae",4
"Notacanthidae",4
"Orectolobidae",4
"Pantodontidae",4
"Parakysidae",4
"Parapercidae",4
"Platytroctidae",4
"Psettodidae",4
"Sebastidae",4
"Stegostomatidae",4
"Xiphiidae",4
"Cetomimidae",3
"Chaudhuriidae",3
"Diplomystidae",3
"Echeneidae",3
"Lactariidae",3
"Pegasidae",3
"Pempheridae",3
"Petromyzonidae",3
"Psilorhynchidae",3
"Ptilichthyidae",3
"Rhincodontidae",3
"Scoloplacidae",3
"Stylephoridae",3
"Trichonotidae",3
"Acanthoclinidae",2
"Aphyonidae",2
"Barbourisiidae",2
"Canthigasteridae",2
"Chlamydoselachidae",2
"Citharidae",2
"Cryptacanthodidae",2
"Dalatiidae",2
"Gigantactinidae",2
"Himantolophidae",2
"Kneriidae",2
"Labracoglossidae",2
"Megalomycteridae",2
"Microstomatidae",2
"Neosebastidae",2
"Odacidae",2
"Pentacerotidae",2
"Perciliidae",2
"Phractolaemidae",2
"Platacidae",2
"Polyprionidae",2
"Pygidiidae",2
"Rajiidae",2
"Rhyacichthyidae",2
"Scombrolabracidae",2
"Triodontidae",2
"Ameiuridae",1
"Banjosidae",1
"Carcharinid",1
"Cetorhinidae",1
"Channichthyidae",1
"Cranoglanididae",1
"Denticipitidae",1
"Dinopercidae",1
"Dussumieriidae",1
"Echelidae",1
"Ephippididae",1
"Epigonichthyidae",1
"Glaucosomatidae",1
"Gonorhynchidae",1
"Gyrinocheilidae",1
"Harpagiferidae",1
"Hypostominae",1
"Icosteidae",1
"Kraemeriidae",1
"Kurtidae",1
"Leptochariidae",1
"Leptochilichthyidae",1
"Lophotidae",1
"Luvaridae",1
"Mitsukurinidae",1
"Nematistiidae",1
"Notocheiridae",1
"Olyridae",1
"Parodontidae",1
"Platyrhinidae",1
"Pristiophoridae",1
"Pseudocarchariidae",1
"Pseudomugilidae",1
"Pseudoplesiopidae",1
"Regalecidae",1
"Rondeletiidae",1
"Scombropidae",1
"Scytalinidae",1
"Stylophthalmidae",1
