"Family","Count"
"pristiophoridae",1
"psettodidae",1
"pseudomugilidae",1
"rhincodontidae",1
"rondeletiidae",1
"salangidae",1
"scatophagidae",1
"scombrolabracidae",1
"toxotidae",1
"triacanthidae",1
"zanobatidae",1
