"Collector","Count"
"patterson",14
"pavela",14
"r.a",14
"roncskevitz",14
"shen",14
"spofford",14
"spring",14
"b.d",13
"berry",13
"burr",13
"daher",13
"f.h",13
"fisheries",13
"fishermen",13
"foley",13
"hank",13
"hueske",13
"orrell",13
"power",13
"t.m",13
"vick",13
"wood",13
"acre",12
"aiken",12
"amant",12
"barry",12
"beach",12
"bono",12
"braasch",12
"buckley",12
"carolina",12
"charlene",12
"cory",12
"devries",12
"farrell",12
"george",12
"gilliss",12
"go",12
"harshaw",12
"holcomb",12
"holleman",12
"katy",12
"kottelat",12
"let's",12
"lieb",12
"light",12
"mayer",12
"personnel",12
"roneskevitz",12
"rullo",12
"stiles",12
"chitteden",11
"collier",11
"de",11
"echelle",11
"fehlmann",11
"halmahera",11
"howard",11
"jordan",11
"karr",11
"m.j",11
"marshall",11
"nichols",11
"scott",11
"singou",11
"utmb",11
"young",11
"albatross",10
"baldwin",10
"bath",10
"caddou",10
"camper",10
"crockett",10
"day",10
"e.t",10
"haegelin",10
"j.r.dixon",10
"loftin",10
"mcturk",10
"project",10
"rv",10
"school",10
"shrimper",10
"sidell",10
"slack",10
"snyder",10
"wells",10
"ang",9
"bauer",9
"belap",9
"binderim",9
"blankenship",9
"blessing",9
"c.s",9
"connor",9
"cooper",9
"delaware",9
"gidden",9
"goodwin",9
"hendrick",9
"hickman",9
"j.t",9
"kristmundsdottir",9
"la",9
"marcus",9
"mitchell",9
"museo",9
"ohmann",9
"plata",9
"rodrigez",9
"scull",9
"soulen",9
"wormuth",9
"baggett",8
"baldridge",8
"barclay",8
"behnke",8
"boone",8
"bradley",8
"brooks",8
"buth",8
"callahan",8
"canoy",8
"citation",8
"city",8
"collins",8
"crabtree",8
"darrell",8
"eastward",8
"fechhelm",8
"g.d",8
"hately",8
"hood",8
"houser",8
"hubbard",8
"james",8
"jdm",8
"kevin",8
"mccrystal",8
"nesbitt",8
"pietri",8
"pyburn",8
"ryberg",8
"seret",8
"shaffner",8
"smolensky",8
"st",8
"stephenson",8
"stone",8
"swan",8
"wade",8
"wakefield",8
"walker",8
"biology",7
"buchanan",7
"chao",7
"ellie",7
"ford",7
"forstner",7
"g.w",7
"hestick",7
"hoese",7
"king",7
"klassen",7
"matthews",7
"mayden",7
"mccleave",7
"n.g",7
"piastro",7
"rachlin",7
"rhame",7
"sanders",7
"sef",7
"segelquist",7
