"Family","Count"
"helostomatidae",1
"hepsetidae",1
"heteropneustidae",1
"indostomidae",1
"isonidae",1
"kneriidae",1
"kraemeriidae",1
"kurtidae",1
"lactariidae",1
"lateolabracidae",1
"latiidae",1
"lepidogalaxiidae",1
"leptobramidae",1
"malapteruridae",1
"menidae",1
"nothobranchiidae",1
"notocheiridae",1
"opisthognathidae",1
"orectolobidae",1
"ostracoberycidae",1
"pangasiidae",1
"parabembridae",1
"parabrotulidae",1
"parascylliidae",1
"pataecidae",1
"phallostethidae",1
"pholidichthyidae",1
"physeteridae",1
"plectrogeniidae",1
"prochilodontidae",1
"protopteridae",1
"pseudomugilidae",1
"pseudopimelodidae",1
"ptilichthyidae",1
"rajiformes",1
"retropinnidae",1
"schilbeidae",1
"siluridae",1
"sisoridae",1
"solenostomidae",1
"stegostomatidae",1
"stephanoberycidae",1
"tetrabrachiidae",1
"toxotidae",1
"triodontidae",1
"triportheidae",1
"xenocongridae",1
