"Family","Count"
"rhamphocottidae",11
"setarchidae",11
"anoplopomatidae",10
"apistidae",10
"aploactinidae",10
"astroblepidae",10
"chalceidae",10
"channichthyidae",10
"eurypharyngidae",10
"isonidae",10
"kraemeriidae",10
"malapteruridae",10
"molidae",10
"pangasiidae",10
"polyprionidae",10
"badidae",9
"chlopsidae",9
"elassomatidae",9
"odontobutidae",9
"samaridae",9
"scophthalmidae",9
"somniosidae",9
"squatinidae",9
"cryptacanthodidae",8
"ipnopidae",8
"microstomatidae",8
"notosudidae",8
"opisthoproctidae",8
"oreosomatidae",8
"polyodontidae",8
"potamotrygonidae",8
"amblyopsidae",7
"aulopidae",7
"emmelichthyidae",7
"helostomatidae",7
"hiodontidae",7
"narkidae",7
"osteoglossidae",7
"pristiophoridae",7
"scombropidae",7
"akysidae",6
"anablepidae",6
"berycidae",6
"gigantactinidae",6
"gonorynchidae",6
"hexanchidae",6
"hypoptychidae",6
"inermiidae",6
"istiophoridae",6
"nematistiidae",6
"xiphiidae",6
"bathydraconidae",5
"bembridae",5
"cyematidae",5
"datnioididae",5
"enoplosidae",5
"ereuniidae",5
"icosteidae",5
"labracoglossidae",5
"monocentridae",5
"odacidae",5
"orectolobidae",5
"pentacerotidae",5
"psilorhynchidae",5
"solenostomidae",5
"anotopteridae",4
"arapaimidae",4
"arripidae",4
"artedidraconidae",4
"callorhinchidae",4
"citharidae",4
"cranoglanididae",4
"cyttidae",4
"draconettidae",4
"kneriidae",4
"lampridae",4
"pantodontidae",4
"parabembridae",4
"parabrotulidae",4
"profundulidae",4
"rhyacichthyidae",4
"scytalinidae",4
"triacanthodidae",4
"trichonotidae",4
"alopiidae",3
"ariommatidae",3
"ateleopodidae",3
"chacidae",3
"champsodontidae",3
"dalatiidae",3
"diretmidae",3
"glaucosomatidae",3
"gyrinocheilidae",3
"lepidosirenidae",3
"neosebastidae",3
"nettastomatidae",3
"pataecidae",3
"pseudomugilidae",3
"retropinnidae",3
"triodontidae",3
"aplodactylidae",2
"banjosidae",2
"bovichtidae",2
"caristiidae",2
"chlamydoselachidae",2
"creediidae",2
"derichthyidae",2
"eleginopsidae",2
"gymnarchidae",2
"horabagridae",2
"hypnidae",2
"kurtidae",2
"neoceratodontidae",2
"notacanthidae",2
"odontaspididae",2
"olyridae",2
"phractolaemidae",2
"pseudaphritidae",2
"ptilichthyidae",2
"rhinochimaeridae",2
"rondeletiidae",2
"stegostomatidae",2
"stephanoberycidae",2
"tetragonuridae",2
"unknown",2
"xenisthmidae",2
"zaproridae",2
"aphyonidae",1
"barbourisiidae",1
"bathysauridae",1
"brachaeluridae",1
"caulophrynidae",1
"cetorhinidae",1
"chaudhuriidae",1
"congiopodidae",1
"crurirajidae",1
"diceratiidae",1
"dinolestidae",1
"diplomystidae",1
"harpagiferidae",1
"hemigaleidae",1
"howellidae",1
"indostomidae",1
"luvaridae",1
"mitsukurinidae",1
"mordaciidae",1
"nematogenyidae",1
"ostracoberycidae",1
"oxynotidae",1
"perciliidae",1
"platytroctidae",1
"plectrogeniidae",1
"pseudotriakidae",1
"regalecidae",1
"scombrolabracidae",1
"symphysanodontidae",1
"unidentified",1
"vaillantellidae",1
