"Family","Count"
"melanonidae",15
"notosudidae",15
"scytalinidae",15
"somniosidae",15
"aulorhynchidae",14
"chalceidae",14
"hapalogenyidae",14
"icosteidae",14
"pristidae",14
"rhamphocottidae",14
"scophthalmidae",14
"artedidraconidae",13
"chiasmodontidae",13
"citharidae",13
"diplomystidae",13
"gibberichthyidae",13
"monocentridae",13
"notacanthidae",13
"perciliidae",13
"psettodidae",13
"salangidae",13
"bathyclupeidae",12
"cryptacanthodidae",12
"datnioididae",12
"harpagiferidae",12
"trachinidae",12
"amblycipitidae",11
"diretmidae",11
"emmelichthyidae",11
"grammicolepididae",11
"normanichthyidae",11
"opisthoproctidae",11
"rachycentridae",11
"luvaridae",10
"menidae",10
"odontaspididae",10
"phycidae",10
"amiidae",9
"bembridae",9
"claroteidae",9
"elassomatidae",9
"hemigaleidae",9
"lotidae",9
"mordaciidae",9
"neosebastidae",9
"sundasalangidae",9
"aulopidae",8
"callanthiidae",8
"cheilodactylidae",8
"chirocentridae",8
"dalatiidae",8
"distichodontidae",8
"melanocetidae",8
"microstomatidae",8
"mormyridae",8
"nematistiidae",8
"nothobranchiidae",8
"omosudidae",8
"plectrogeniidae",8
"pomatomidae",8
"rhinochimaeridae",8
"cetorhinidae",7
"ellopostomatidae",7
"evermannellidae",7
"grammatidae",7
"heterenchelyidae",7
"lactariidae",7
"oneirodidae",7
"oplegnathidae",7
"parabembridae",7
"plecoglossidae",7
"polyprionidae",7
"profundulidae",7
"pseudomugilidae",7
"stephanoberycidae",7
"xiphiidae",7
"berycidae",6
"cetomimidae",6
"chacidae",6
"colocongridae",6
"eurypharyngidae",6
"giganturidae",6
"gonorynchidae",6
"himantolophidae",6
"indostomidae",6
"isonidae",6
"kneriidae",6
"latidae",6
"latimeriidae",6
"myrocongridae",6
"nematogenyidae",6
"odontobutidae",6
"pholidichthyidae",6
"polyodontidae",6
"polypteridae",6
"pristiophoridae",6
"retropinnidae",6
"symphysanodontidae",6
"teleostei",6
"tetragonuridae",6
"trichonotidae",6
"anoplogastridae",5
"derichthyidae",5
"echinorhinidae",5
"gigantactinidae",5
"ginglymostomatidae",5
"helostomatidae",5
"heteropneustidae",5
"kraemeriidae",5
"lateolabracidae",5
"pentacerotidae",5
"vaillantellidae",5
"anacanthobatidae",4
"anotopteridae",4
"aphyonidae",4
"arripidae",4
"banjosidae",4
"centracanthidae",4
"geotriidae",4
"lobotidae",4
"neoceratodontidae",4
"orectolobidae",4
"unidentified",4
"aracanidae",3
"bovichtidae",3
"chironemidae",3
"cranoglanididae",3
"crurirajidae",3
"eleginopsidae",3
"euclichthyidae",3
"hepsetidae",3
"hexatrygonidae",3
"hiodontidae",3
"howellidae",3
"lepidosirenidae",3
"malapteruridae",3
"parabrotulidae",3
"schindleriidae",3
"stegostomatidae",3
"veliferidae",3
"barbourisiidae",2
"barbuccidae",2
"bathysauridae",2
"centrogenyidae",2
"chaudhuriidae",2
"cyttidae",2
"dentatherinidae",2
"dinolestidae",2
"draconettidae",2
"lepidogalaxiidae",2
"mugiloididae",2
"notocheiridae",2
"odacidae",2
"ostracoberycidae",2
"parascylliidae",2
"pseudaphritidae",2
"pseudocarchariidae",2
"ptilichthyidae",2
"scoloplacidae",2
"scombropidae",2
"stylephoridae",2
"bedotiidae",1
"brachionichthyidae",1
"chlamydoselachidae",1
"denticipitidae",1
"ereuniidae",1
"gnathanacanthidae",1
"hypoptychidae",1
"inermiidae",1
"lacantuniidae",1
"latridae",1
"leptobramidae",1
"linophrynidae",1
"lophotidae",1
"megachasmidae",1
"muraenolepididae",1
"olyridae",1
"oxynotidae",1
"pantodontidae",1
"paraulopidae",1
"plesiobatidae",1
"rhyacichthyidae",1
"telmatherinidae",1
"trypauchenidae",1
"unplaced",1
"valenciidae",1
