"Family","Count"
"cyprinidae",178
"catostomidae",95
"ictaluridae",30
"centrarchidae",25
"poeciliidae",22
"salmonidae",6
"percidae",5
"esocidae",1
"gasterosteidae",1
"lepisosteidae",1
