"Family","Count"
"poeciliidae",43837
"polymixiidae",609
"polynemidae",1883
"polyodontidae",362
"polyprionidae",87
"polypteridae",263
"pomacanthidae",4551
"pomacentridae",25475
"pomatomidae",992
"potamotrygonidae",398
"priacanthidae",2022
"pristidae",268
"pristiophoridae",32
"prochilodontidae",1144
"psettodidae",108
"pseudochromidae",1670
"pseudopimelodidae",489
"psilorhynchidae",70
"psychrolutidae",1411
"rachycentridae",245
"rajidae",4728
"regalecidae",68
"retropinnidae",34
"rhamphichthyidae",948
"rhinobatidae",711
"rhinochimaeridae",114
"salangidae",86
"salmonidae",16004
"salmonidae: thymallinae",49
"scaridae",8706
"scatophagidae",285
"schilbeidae",666
"sciaenidae",34505
"scoloplacidae",22
"scomberesocidae",1131
"scombridae",4128
"scombropidae",29
"scopelarchidae",1983
"scophthalmidae",561
"scorpaenidae",15149
"scyliorhinidae",1436
"serranidae",27080
"serrasalmidae",3012
"serrivomeridae",1736
"siganidae",1511
"sillaginidae",512
"siluridae",735
"sisoridae",834
"soleidae",1153
"sparidae",8201
"sphyraenidae",2681
"squalidae",1401
"squatinidae",263
"stegostomatidae",31
"stephanoberycidae",187
"sternoptychidae",13842
"sternopygidae",3026
"stichaeidae",6427
"stomiidae",8538
"stromateidae",2546
"stylephoridae",170
"symphysanodontidae",241
"synaphobranchidae",1679
"synbranchidae",1339
"syngnathidae",11856
"synodontidae",8501
"teraponidae",239
"tetragonuridae",163
"tetraodontidae",12552
"torpedinidae",336
"toxotidae",207
"trachichthyidae",567
"trachinidae",97
"trachipteridae",1249
"triacanthidae",255
"triacanthodidae",397
"triakidae",1233
"trichiuridae",1732
"trichodontidae",290
"trichomycteridae",2849
"trichonotidae",149
"triglidae",9236
"triodontidae",13
"tripterygidae",2
"tripterygiidae",2739
"umbridae",3373
"unknown",11
"unknown leptocephalus",4
"uranoscopidae",1366
"urolophidae",537
"xenisthmidae",66
"xiphiidae",168
"zanclidae",451
"zeidae",435
"zoarcidae",5056
"atherinopsidae",12276
"echeneidae",704
"ephippidae",985
"etmopteridae",576
"fundulidae",32905
"polycentridae",105
"sebastidae",12133
"sphyrnidae",813
"spongiidae",1
"?",1
"acestrorhynchidae",866
"alestiidae",382
"anacanthobatidae",53
"arhynchobatidae",1402
"ateleopodidae",115
"aulorhynchidae",276
"balitoridae",446
"centriscidae",352
"chandidae",51
"datnioididae",23
"diretmidae",371
"electrophoridae",30
"eleotridae",4686
"hypophthalmidae",138
"ipnopidae",192
"kurtidae",24
"latidae",106
"liparidae",5201
"melanotaeniidae",262
"narcinidae",503
"nemacheilidae",821
"neoscopelidae",677
"nothobranchiidae",343
"opisthognathidae",5
"pholidae",1963
"phosichthyidae",2265
"poecilopsettidae",68
"pristigasteridae",505
"profundulidae",109
"rivulidae",856
"sundasalangidae",10
"terapontidae",554
"zenionidae",27
"amarsipidae",5
"anoplogasteridae",50
"anotopteridae",35
"banjosidae",13
"brachionichthyidae",12
"branchiostegidae",77
"callanthiidae",32
"caristiidae",200
"centrogeniidae",17
"centrophoridae",151
"cetomimidae",296
"dalatiidae",175
"diceratiidae",122
"dichistiidae",1
"drepaneidae",115
"echinorhinidae",27
"evermannellidae",998
"gigantactinidae",223
"hapalogenyidae",33
"hemigaleidae",37
"hexatrygonidae",7
"himantolophidae",147
"latridae",3
"linophrynidae",323
"lophotidae",36
"macrurocyttidae",238
"megachasmidae",3
"melanocetidae",583
"monocentridae",34
"neosebastidae",15
"notocheiridae",19
"notosudidae",946
"oneirodidae",1188
"opisthoproctidae",567
"oreosomatidae",151
"ostracoberycidae",6
"peristediidae",398
"pisces",1230
"plectrogenidae",12
"plesiobatidae",6
"pseudotriakidae",6
"ptereleotridae",240
"samaridae",104
"schindleriidae",50
"scombrolabracidae",143
"solenostomidae",48
"veliferidae",19
"anthiinae",15
"aphyonidae",110
"apistidae",72
"aracanidae",24
"arapaimidae",23
"artedidraconidae",100
"badidae",61
"barbourisiidae",34
"barbuccidae",3
"bathydraconidae",289
"bathysauridae",11
"bedotiidae",6
"bembridae",18
"bovichtidae",12
"brachaeluridae",4
"branchiostomatidae",85
"bryconidae",308
"callorhinchidae",9
"caulophrynidae",32
"centrogenyidae",14
"ceratioidei",39
"chalceidae",24
"channichthyidae",415
"claroteidae",258
"crurirajidae",4
"cyttidae",21
"dentatherinidae",2
"denticipitidae",4
"dinolestidae",4
"distichodontidae",321
"eleginopsidae",5
"ellopostomatidae",9
"ereuniidae",14
"euclichthyidae",5
"geotriidae",7
"glaucosomatidae",7
"gnathanacanthidae",1
"hemitripteridae",741
"horabagridae",2
"howellidae",87
"hypnidae",2
"hypoptychidae",26
"icosteidae",401
"iguanodectidae",206
"indostomidae",12
"isonidae",17
"labracoglossidae",7
"lateolabracidae",30
"lepidogalaxiidae",13
"mitsukurinidae",6
"mordaciidae",11
"mugiloididae",11
"muraenolepididae",85
"nematogenyidae",8
"neoceratodontidae",12
"normanichthyidae",38
"odontobutidae",18
"olyridae",4
"oxynotidae",7
"parabembridae",11
"parabrotulidae",26
"parascylliidae",4
"paraulopidae",1
"parodontidae",99
"pataecidae",4
"pentanchidae",179
"perciliidae",64
"platytroctidae",2104
"plectrogeniidae",9
"pristolepididae",58
"proscylliidae",27
"protopteridae",103
"pseudaphritidae",5
"pseudocarchariidae",10
"pseudomugilidae",70
"ptilichthyidae",76
"rhamphocottidae",90
"rhyacichthyidae",10
"rondeletiidae",137
"scytalinidae",34
"setarchidae",148
"somniosidae",150
"synanceiidae",418
"teleostei",6
"telmatherinidae",5
"tetrarogidae",214
"triportheidae",224
"trypauchenidae",1
"unidentified",42
"unplaced",4
"urotrygonidae",151
"vaillantellidae",8
"valenciidae",1
"zaproridae",725
"zenarchopteridae",260
"zeniontidae",79
"acanthodidae",1
"asteraceae",55
"brassicaceae",4
"carcharinidae",14
"cucumariidae",1
"curculionidae",1
"delphinidae",197
"erethistidae",6
"ericaceae",1
"eriptychiidae",1
"eusthenopteridae",1
"flabelligeridae",1
"holoptychiidae",2
"lamiaceae",1
"lepososteidae",182
"lythraceae",1
"orchidaceae",12
"osteolepidae",3
"poaceae",1
"polydontidae",2
"semionotidae",12
"tremataspidae",1
"ulvaceae",1
"zygaenidae",1
"acanthobatididae",14
"ageneiosidae",193
"ameiuridae",1
"aploactidae",7
"argidae",4
"brotulidae",50
"canthigasteridae",2
"carcharinid",1
"cheirodontinae",16
"echelidae",1
"engraulididae",2411
"epigonichthyidae",1
"fistularidae",4
"galeidae",8
"galeorhinidae",28
"gobioididae",10
"gonorhynchidae",7
"helogeneidae",40
