"dwc.preparations","freq"
"EtOH - 497; C&S - 3",1
"EtOH - 498",1
"EtOH - 499",1
"EtOH - 5; C&S - 6",1
"EtOH - 5; skeleton - 11",1
"EtOH - 5; skeleton - 25",1
"EtOH - 5; skeleton - 4",1
"EtOH - 5; skeleton - 5",1
"EtOH - 5; skeleton - 6",1
"EtOH - 5; skeleton - 7",1
"EtOH - 50; C&S - 2",1
"EtOH - 500; C&S - 2",1
"EtOH - 501",1
"EtOH - 502",1
"EtOH - 504",1
"EtOH - 506; C&S - 5",1
"EtOH - 51; C&S - 5",1
"EtOH - 51; C&S - 6",1
"EtOH - 51; skeleton - 4",1
"EtOH - 510",1
"EtOH - 511",1
"EtOH - 512",1
"EtOH - 513",1
"EtOH - 513; C&S - 5",1
"EtOH - 514; C&S - 4",1
"EtOH - 5148",1
"EtOH - 516",1
"EtOH - 52; C&S - 5",1
"EtOH - 52; skeleton - 12",1
"EtOH - 523; C&S - 12",1
"EtOH - 524",1
"EtOH - 525",1
"EtOH - 527; C&S - 29",1
"EtOH - 529; C&S - 4",1
"EtOH - 53; C&S - 1",1
"EtOH - 53; C&S - 2",1
"EtOH - 53; C&S - 6",1
"EtOH - 53; skeleton - 1",1
"EtOH - 530",1
"EtOH - 531",1
"EtOH - 533",1
"EtOH - 534",1
"EtOH - 539",1
"EtOH - 539; C&S - 3",1
"EtOH - 54; C&S - 3",1
"EtOH - 54; C&S - 5",1
"EtOH - 54; skeleton - 1",1
"EtOH - 540; C&S - 5",1
"EtOH - 541",1
"EtOH - 545; C&S - 12",1
"EtOH - 547",1
"EtOH - 55; C&S - 2",1
"EtOH - 55; C&S - 8",1
"EtOH - 55; skeleton - 1",1
"EtOH - 55; skeleton - 2",1
"EtOH - 55; skeleton - 5",1
"EtOH - 550",1
"EtOH - 551",1
"EtOH - 552",1
"EtOH - 552; C&S - 23",1
"EtOH - 554",1
"EtOH - 555",1
"EtOH - 555; C&S - 10",1
"EtOH - 556",1
"EtOH - 557",1
"EtOH - 558",1
"EtOH - 56; C&S - 1",1
"EtOH - 56; C&S - 10",1
"EtOH - 56; C&S - 2",1
"EtOH - 56; C&S - 3",1
"EtOH - 560",1
"EtOH - 565",1
"EtOH - 565; C&S - 5",1
"EtOH - 567",1
"EtOH - 567; C&S - 6",1
"EtOH - 567; C&S - 8",1
"EtOH - 569; C&S - 10",1
"EtOH - 57; C&S - 10",1
"EtOH - 57; C&S - 4",1
"EtOH - 57; C&S - 5",1
"EtOH - 57; skeleton - 1",1
"EtOH - 57; skeleton - 1; C&S - 4",1
"EtOH - 572",1
"EtOH - 575; C&S - 6",1
"EtOH - 577",1
"EtOH - 58; C&S - 2",1
"EtOH - 58; skeleton - 11",1
"EtOH - 584",1
"EtOH - 586; C&S - 5",1
"EtOH - 587",1
"EtOH - 588; skeleton - 6",1
"EtOH - 589",1
"EtOH - 589; C&S - 5",1
"EtOH - 59; C&S - 4",1
"EtOH - 59; C&S - 7",1
"EtOH - 59; skeleton - 3",1
"EtOH - 591",1
"EtOH - 592",1
"EtOH - 594",1
"EtOH - 596",1
"EtOH - 597",1
"EtOH - 597; C&S - 6",1
"EtOH - 598",1
"EtOH - 6; C&S - 19",1
"EtOH - 6; C&S - 5",1
"EtOH - 6; C&S - 7",1
"EtOH - 6; skeleton - 25",1
"EtOH - 6; skeleton - 5",1
"EtOH - 6; skeleton - 6",1
"EtOH - 6; skeleton - 9",1
"EtOH - 60; C&S - 4",1
"EtOH - 60; C&S - 5",1
"EtOH - 60; C&S - 6",1
"EtOH - 60; skeleton - 2",1
"EtOH - 600",1
"EtOH - 601; C&S - 2",1
"EtOH - 603",1
"EtOH - 6065; C&S - 5",1
"EtOH - 607; C&S - 3",1
"EtOH - 609; C&S - 3",1
"EtOH - 61; C&S - 3",1
"EtOH - 61; C&S - 4",1
"EtOH - 61; C&S - 5",1
"EtOH - 61; skeleton - 5",1
"EtOH - 610",1
"EtOH - 611",1
"EtOH - 617",1
"EtOH - 619",1
"EtOH - 62; C&S - 4",1
"EtOH - 62; C&S - 5",1
"EtOH - 62; C&S - 8",1
"EtOH - 62; skeleton - 1",1
"EtOH - 62; skeleton - 3",1
"EtOH - 622; C&S - 6",1
"EtOH - 624",1
"EtOH - 625; C&S - 10",1
"EtOH - 626",1
"EtOH - 63; skeleton - 1",1
"EtOH - 63; skeleton - 25",1
"EtOH - 63; skeleton - 5",1
"EtOH - 63; skeleton - 6",1
"EtOH - 631; C&S - 2",1
"EtOH - 632",1
"EtOH - 633",1
"EtOH - 636",1
"EtOH - 64; C&S - 1",1
"EtOH - 64; C&S - 6",1
"EtOH - 64; skeleton - 2",1
"EtOH - 64; skeleton - 4",1
"EtOH - 643",1
"EtOH - 644",1
"EtOH - 647",1
"EtOH - 648",1
"EtOH - 649",1
"EtOH - 65; C&S - 16",1
"EtOH - 65; C&S - 4",1
"EtOH - 653; C&S - 6",1
"EtOH - 654",1
"EtOH - 66; C&S - 2",1
"EtOH - 66; C&S - 4",1
"EtOH - 66; C&S - 5",1
"EtOH - 66; skeleton - 10",1
"EtOH - 66; skeleton - 25",1
"EtOH - 667; C&S - 6",1
"EtOH - 668",1
"EtOH - 669",1
"EtOH - 67; C&S - 3",1
"EtOH - 67; skeleton - 7",1
"EtOH - 670",1
"EtOH - 671; C&S - 2",1
"EtOH - 671; C&S - 6",1
"EtOH - 672",1
"EtOH - 673",1
"EtOH - 674",1
"EtOH - 677",1
"EtOH - 679",1
"EtOH - 68; C&S - 2",1
"EtOH - 68; C&S - 5",1
"EtOH - 68; skeleton - 3",1
"EtOH - 680",1
"EtOH - 680; C&S - 6",1
"EtOH - 682",1
"EtOH - 687",1
"EtOH - 69; C&S - 1",1
"EtOH - 69; C&S - 4",1
"EtOH - 690",1
"EtOH - 692",1
"EtOH - 694",1
"EtOH - 699",1
"EtOH - 699; C&S - 10",1
"EtOH - 7; C&S - 6",1
"EtOH - 7; skeleton - 5",1
"EtOH - 7; skeleton - 6",1
"EtOH - 7; skeleton - 7",1
"EtOH - 70; C&S - 1",1
"EtOH - 70; C&S - 10",1
"EtOH - 70; C&S - 4",1
"EtOH - 70; C&S - 6",1
"EtOH - 70; skeleton - 3",1
"EtOH - 700; C&S - 5",1
"EtOH - 701",1
"EtOH - 702",1
"EtOH - 703",1
"EtOH - 704",1
"EtOH - 705",1
"EtOH - 706; C&S - 15",1
"EtOH - 707; C&S - 10",1
"EtOH - 71; C&S - 6",1
"EtOH - 71; C&S - 9",1
"EtOH - 71; skeleton - 10",1
"EtOH - 71; skeleton - 2",1
"EtOH - 71; skeleton - 4",1
"EtOH - 710",1
"EtOH - 711",1
"EtOH - 712",1
"EtOH - 713; C&S - 16",1
"EtOH - 714",1
"EtOH - 719",1
"EtOH - 72; C&S - 1",1
"EtOH - 72; C&S - 4",1
"EtOH - 72; C&S - 5",1
"EtOH - 72; skeleton - 2",1
"EtOH - 721",1
"EtOH - 722",1
"EtOH - 724",1
"EtOH - 724; C&S - 6",1
"EtOH - 725",1
"EtOH - 727",1
"EtOH - 727; C&S - 3",1
"EtOH - 73; C&S - 5",1
"EtOH - 73; C&S - 6",1
"EtOH - 73; skeleton - 11",1
"EtOH - 73; skeleton - 2",1
"EtOH - 730",1
"EtOH - 731; C&S - 3",1
"EtOH - 733",1
"EtOH - 735",1
"EtOH - 74; C&S - 3",1
"EtOH - 74; C&S - 5",1
"EtOH - 74; C&S - 9",1
"EtOH - 741; C&S - 6",1
"EtOH - 743",1
"EtOH - 746; C&S - 4",1
"EtOH - 747",1
"EtOH - 75; C&S - 1",1
"EtOH - 75; C&S - 4",1
"EtOH - 75; C&S - 5",1
"EtOH - 75; C&S - 6",1
"EtOH - 75; C&S - 7",1
"EtOH - 75; skeleton - 2",1
"EtOH - 750",1
"EtOH - 751; C&S - 6",1
"EtOH - 754",1
"EtOH - 754; C&S - 5",1
"EtOH - 755",1
"EtOH - 758",1
"EtOH - 759",1
"EtOH - 759; C&S - 3",1
"EtOH - 76; C&S - 1",1
"EtOH - 76; C&S - 10",1
"EtOH - 76; C&S - 24",1
"EtOH - 76; C&S - 3",1
"EtOH - 76; C&S - 5",1
"EtOH - 76; skeleton - 2",1
"EtOH - 761",1
"EtOH - 766",1
"EtOH - 767",1
"EtOH - 768",1
"EtOH - 77; C&S - 6",1
"EtOH - 77; skeleton - 1",1
"EtOH - 775",1
"EtOH - 777",1
"EtOH - 779",1
"EtOH - 78; C&S - 4",1
"EtOH - 78; C&S - 5",1
"EtOH - 78; skeleton - 1",1
"EtOH - 780",1
"EtOH - 780; C&S - 9",1
"EtOH - 781; C&S - 1",1
"EtOH - 782",1
"EtOH - 789; C&S - 3",1
"EtOH - 79; C&S - 1",1
"EtOH - 79; C&S - 7",1
"EtOH - 790",1
"EtOH - 796",1
"EtOH - 798; C&S - 2",1
"EtOH - 8; C&S - 5",1
"EtOH - 8; skeleton - 10",1
"EtOH - 8; skeleton - 11",1
"EtOH - 8; skeleton - 2",1
"EtOH - 8; skeleton - 25",1
"EtOH - 8; skeleton - 29",1
"EtOH - 8; skeleton - 4",1
"EtOH - 8; skeleton - 8",1
"EtOH - 80; C&S - 1",1
"EtOH - 80; C&S - 6",1
"EtOH - 80; skeleton - 1",1
"EtOH - 80; skeleton - 2",1
"EtOH - 80; skeleton - 5",1
"EtOH - 800",1
"EtOH - 801",1
"EtOH - 803",1
"EtOH - 805",1
"EtOH - 806",1
"EtOH - 807",1
"EtOH - 808",1
"EtOH - 81; C&S - 3",1
"EtOH - 81; C&S - 5",1
"EtOH - 81; C&S - 9",1
"EtOH - 811",1
"EtOH - 814",1
"EtOH - 82; C&S - 2",1
"EtOH - 821",1
"EtOH - 826",1
"EtOH - 826; C&S - 16",1
"EtOH - 827",1
"EtOH - 827; C&S - 12",1
"EtOH - 83; C&S - 2",1
"EtOH - 83; C&S - 3",1
"EtOH - 83; C&S - 4",1
"EtOH - 831",1
"EtOH - 833",1
"EtOH - 834",1
"EtOH - 835",1
"EtOH - 835; C&S - 5",1
"EtOH - 838",1
"EtOH - 84; C&S - 3",1
"EtOH - 84; C&S - 4",1
"EtOH - 84; C&S - 5",1
"EtOH - 84; C&S - 6",1
"EtOH - 84; skeleton - 1",1
"EtOH - 841",1
"EtOH - 856; C&S - 5",1
"EtOH - 859",1
"EtOH - 86; C&S - 10",1
"EtOH - 86; C&S - 3",1
"EtOH - 86; C&S - 4",1
"EtOH - 86; C&S - 5",1
"EtOH - 86; C&S - 6",1
"EtOH - 86; skeleton - 3",1
"EtOH - 860; C&S - 6",1
"EtOH - 87; C&S - 2",1
"EtOH - 876",1
"EtOH - 877",1
"EtOH - 88; C&S - 3",1
"EtOH - 88; C&S - 5",1
"EtOH - 88; C&S - 9",1
"EtOH - 88; skeleton - 5",1
"EtOH - 881",1
"EtOH - 888; C&S - 3",1
"EtOH - 89; C&S - 4",1
"EtOH - 89; C&S - 5",1
"EtOH - 89; skeleton - 36",1
"EtOH - 893",1
"EtOH - 895",1
"EtOH - 898",1
"EtOH - 9; C&S - 4",1
"EtOH - 9; C&S - 5",1
"EtOH - 9; C&S - 6",1
"EtOH - 9; C&S - 8",1
"EtOH - 9; skeleton - 11",1
"EtOH - 9; skeleton - 3",1
"EtOH - 9; skeleton - 6",1
"EtOH - 90; C&S - 1",1
"EtOH - 90; C&S - 13",1
"EtOH - 90; C&S - 2",1
"EtOH - 90; C&S - 21",1
"EtOH - 90; C&S - 3",1
"EtOH - 90; skeleton - 5",1
"EtOH - 906",1
"EtOH - 908",1
"EtOH - 91; C&S - 1",1
"EtOH - 91; C&S - 10",1
"EtOH - 91; skeleton - 26",1
"EtOH - 910",1
"EtOH - 917",1
"EtOH - 919",1
"EtOH - 92; C&S - 12",1
"EtOH - 92; C&S - 2",1
"EtOH - 92; C&S - 7",1
"EtOH - 92; skeleton - 3",1
"EtOH - 920",1
"EtOH - 922",1
"EtOH - 926",1
"EtOH - 928",1
"EtOH - 93; C&S - 9",1
"EtOH - 93; skeleton - 1",1
"EtOH - 935",1
"EtOH - 939",1
"EtOH - 94; C&S - 11",1
"EtOH - 94; C&S - 6",1
"EtOH - 94; skeleton - 1",1
"EtOH - 94; skeleton - 4",1
"EtOH - 943",1
"EtOH - 944",1
"EtOH - 95; C&S - 6",1
"EtOH - 95; skeleton - 2",1
"EtOH - 950",1
"EtOH - 952",1
"EtOH - 954",1
"EtOH - 956",1
"EtOH - 959",1
"EtOH - 96; C&S - 1",1
"EtOH - 96; C&S - 2",1
"EtOH - 96; C&S - 5",1
"EtOH - 96; skeleton - 6",1
"EtOH - 96; skeleton - 7",1
"EtOH - 960",1
"EtOH - 964",1
"EtOH - 965",1
"EtOH - 97; C&S - 1",1
"EtOH - 97; C&S - 13",1
"EtOH - 97; C&S - 3",1
"EtOH - 97; C&S - 4",1
"EtOH - 97; skeleton - 9",1
"EtOH - 974",1
"EtOH - 978",1
"EtOH - 98; C&S - 14",1
"EtOH - 985",1
"EtOH - 987",1
"EtOH - 989",1
"EtOH - 99; C&S - 1",1
"EtOH - 99; C&S - 6",1
"EtOH - 99; C&S - 9",1
"EtOH - 99; skeleton - 25",1
"EtOH - 990",1
"EtOH - 992",1
"EtOH - 995",1
"EtOH - 999",1
"skeleton - 29",1
"skeleton - 30",1
"skeleton - 32",1
"skeleton - 4; C&S - 4",1
"skeleton - 42",1
"skeleton - 5; C&S - 5",1
"skeleton - 50",1
"skeleton - 52",1
"skeleton - 56",1
"skeleton - 67",1
"skeleton - 73",1
"skeleton - 83",1
"skeleton - 85",1
"tissue - 1",1
