"dwc.scientificName","freq"
"Cirrhitus pinnulatus",1
"Citharichthys spilopterus",1
"Clinocottus globiceps",1
"Clinostomus vandoisulus",1
"Clupea pallasi",1
"Coris flavovittata",1
"Coris venusta",1
"Cosmocampus",1
"Crystallaria asprella",1
"Ctenochaetus strigosus",1
"Culaea inconstans",1
"Cymatogaster aggregata",1
"Cyprinella formosa",1
"Cyprinodon bovinus",1
"Cyprinodon macularius",1
"Dascyllus albisella",1
"Dasyatis",1
"Deltistes luxatus",1
"Dionda episcopa",1
"Ditrema temminckii",1
"Dorosoma pentenense",1
"Elassoma evergladei",1
"Elops saurus",1
"Enneacanthus chaetodon",1
"Esox niger",1
"Etheostoma asprigene",1
"Etheostoma flabellare flabellare",1
"Etheostoma fricksium",1
"Etheostoma fusiforme",1
"Etheostoma nigrum",1
"Etheostoma spectabile pulchellum",1
"Etmopterus gracilispinis",1
"Forcipiger flavissimus",1
"Fundulus diaphanus",1
"Fundulus grandis",1
"Fundulus lineolatus",1
"Fundulus sciadicus",1
"Fundulus similis",1
"Gambusia geiseri",1
"Gasterosteus aculeatus",1
"Gerres cinereus",1
"Gila intermedia",1
"Gila nigrescens",1
"Gila pandora",1
"Gila purpurea",1
"Gila robusta",1
"Gila seminuda",1
"Gobiosoma bosc",1
"Halichoeres ornatissimus",1
"Harengula jaquana/pensacolae",1
"Hiodon tergisus",1
"Hypostomus plecostomus",1
"Ictaluridae",1
"Ictalurus",1
"Ictalurus furcatus",1
"Ictiobus",1
"Lactophrys quadricornis",1
"Lactoria fornasini",1
"Leiostomus xanthurus",1
"Lepomis ??????????",1
"Lepomis cyanellus x humilis",1
"Lepomis cyanellus x megalotis",1
"Lepomis gulosusx macrochirus",1
"Lepomis megalotis magalotis",1
"Lepomis megalotisx macrochirus",1
"Lepomis microlophus x humilis",1
"Lepomis symmetricus",1
"Lepomis symmetricus stig",1
"Lepophidium cervinum",1
"Lucania parva",1
"Lutjanus synagris",1
"Luxilus chrysocephalus/ornutus",1
"Luxilus pilsbry/zonatus",1
"Luxilus pilsbyri",1
"Lythrurus ardens",1
"Macropharyngodon geoffroy",1
"Menticirrhus americanus",1
"Merluccius productus",1
"Microgadus proximus",1
"Microgobius gulosus",1
"Micropterus coosae",1
"Micropterus dolomieu colomieu",1
"Micropterus dolomieu x punctulatus",1
"Micropterus dolomieui",1
"Monacanthus hispidus",1
"Monocirrhus polyacanthus",1
"Morone americana",1
"Morone chrysops x saxatilis",1
"Moxostoma ariommum",1
"Myripristis kuntee",1
"Myxinidae",1
"Naso hexacanthus",1
"Naso lituratus",1
"Notropis amnis",1
"Notropis atrocaudalis",1
"Notropis heterolepis",1
"Notropis lutipinnis",1
"Notropis maculatus",1
"Noturus eleutherus",1
"Noturus insignis",1
"Noturus lachneri",1
"Noturus leptacanthus",1
"Noturus taylori",1
"Oncorhynchus clarkii",1
"Oncorhynchus kisutch",1
"Ophiodon elongatus",1
"Opsanus beta",1
"Orthopristis chrysopterus",1
"Osmeridae",1
"Ostracion meleagris",1
"Paracirrhites fosteri",1
"Parajulis poecilepterus",1
"Peprilus alepidotus",1
"Perca flavescens",1
"Perciformes",1
"Percina",1
"Percina nigrofasciata",1
"Percina sciera",1
"Plagopterus argentissimus",1
"Plectroglyphidodon johnstonianus",1
"Pleuronectes vetulus",1
"Plotosus lineatus",1
"Polydactylus octonemus",1
"Polypterus ornatipinnis",1
"Porichthys porosissimus",1
"Prionotus tribulus",1
"Pristis",1
"Pristis antiquorum",1
"Pseudojuloides cerasinus",1
"Pseudopleuronectes americanus",1
"Pteronotropis hubbsi",1
"Remora",1
"Rhinichthys atratalus",1
"Salmo trutta",1
"Salvelinus alpinus",1
"Sargocentron diadema",1
"Scardinius erythrophthamus",1
"Scomberomorus cavalla",1
