"dwc.scientificName","freq"
"Morone saxatilis",28
"Etheostoma duryi",27
"Lepomis punctatus",27
"Cyprinella galactura",26
"Gambusia sp.",26
"Ichthyomyzon castaneus",26
"Percina evides",26
"Polyodon spathula",26
"Sciaenops ocellatus",26
"Notropis sabinae",25
"Pimephales promelas",25
"Catostomus commersoni",24
"Cycleptus meridionalis",24
"Notropis micropteryx",24
"Fundulus sp. (cf. F. olivaceus)",23
"Ictiobus sp.",23
"Prionotus tribulus",23
"Ariopsis felis",22
"Luxilus zonatus",22
"Elops saurus",21
"Etheostoma kennicotti",21
"Etheostoma raneyi",21
"Percina phoxocephala",21
"Symphurus plagiusa",21
"Lutjanus griseus",20
"Catostomidae",19
"Cyprinella sp.",19
"Etheostoma rubrum",19
"Etheostoma zonifer",19
"Etropus crossotus",19
"Menticirrhus americanus",19
"Notropis chalybaeus",19
"Noturus exilis",19
"Rhinichthys atratulus",19
"Trachinotus carolinus",19
"Ictaluridae",18
"Luxilus cardinalis",18
"Moxostoma sp.",18
"Erimyzon sp.",17
"Etheostoma blennioides newmanii",17
"Gobiesox strumosus",17
"Lythrurus sp.",17
"Noturus flavus",17
"Ameiurus sp.",16
"Dorosoma sp.",16
"Etheostoma spectabile squamosum",16
"Ictiobus niger",16
"Notropis percobromus",16
"Eucinostomus harengulus",15
"Lepisosteus sp.",15
"Lepomis sp. (hybrid)",15
"Luxilus coccogenis",15
"Notropis hudsonius",15
"Notropis sp. (cf. N. sabinae)",15
"Percidae",15
"Campostoma anomalum anomalum",14
"Etheostoma caeruleum caeruleum",14
"Etheostoma punctulatum",14
"Hybopsis sp.",14
"Lepomis auritus",14
"Acipenser oxyrinchus desotoi",13
"Dasyatis sabina",13
"Etheostoma collettei",13
"Etheostoma flabellare flabellare",13
"Luxilus pilsbryi",13
"Menticirrhus littoralis",13
"Morone sp. (hybrid)",13
"Nocomis micropogon",13
"Phenacobius mirabilis",13
"Pomoxis sp.",13
"Clinostomus funduloides estor",12
"Cottus hypselurus",12
"Etheostoma spectabile pulchellum",12
"Gobionellus oceanicus",12
"Hypophthalmichthys molitrix",12
"Ichthyomyzon sp.",12
"Lepomis gibbosus",12
"Microgobius gulosus",12
"Notropis leuciodus",12
"Caranx hippos",11
"Carassius auratus",11
"Cottus bairdi",11
"Elassoma evergladei",11
"Etheostoma blennius",11
"Etheostoma jordani",11
"Fundulus euryzonus",11
"Hybognathus sp.",11
"Noturus gladiator",11
"Peprilus burti",11
