"Family","Count"
"nomeidae",59
"ciconiidae",57
"lebiasinidae",56
"pomatomidae",56
"gempylidae",55
"numididae",55
"bathylagidae",53
"diodontidae",53
"nicatoridae",52
"bernieridae",51
"burhinidae",51
"cynoglossidae",51
"ostraciidae",51
"phoenicopteridae",51
"tenrecidae",51
"proteidae",50
"acropomatidae",48
"leiolepididae",48
"anoplogasteridae",47
"corytophanidae",46
"macroscelididae",46
"merlucciidae",46
"ochotonidae",46
"photichthyidae",46
"tapiridae",46
"trichiuridae",46
"arcanatoridae",45
"polynemidae",45
"rostratulidae",44
"fistulariidae",43
"kyphosidae",43
"lorisidae",43
"pardalotidae",42
"chiasmodontidae",41
"ogcocephalidae",41
"amphisbaenidae",40
"elephantidae",40
"acipenseridae",39
"atelidae",39
"cyclopteridae",39
"erinaceidae",39
"helodermatidae",39
"leptotyphlopidae",39
"oreoicidae",39
"peroryctidae",39
"pholidae",39
"podargidae",39
"serrivomeridae",39
"priacanthidae",38
"rheidae",38
"limnodynastidae",37
"alepocephalidae",36
"eurypharyngidae",36
"mochokidae",36
"nemichthyidae",36
"odobenidae",36
"sphyraenidae",36
"synaphobranchidae",36
"chelidae",35
"opluridae",35
"antilocapridae",34
"aramidae",33
"gobiesocidae",33
"liparidae",33
"moridae",33
"oneirodidae",33
"pseudocheiridae",33
"delphinidae",32
"neosittidae",32
"bombinatoridae",31
"strabomantidae",31
"centropomidae",30
"gasteropelecidae",30
"otariidae",30
"aplodontiidae",29
"atractaspididae",29
"donacobiidae",29
"hippopotamidae",29
"hyliotidae",29
"melanocetidae",29
"tripterygiidae",29
"bagridae",28
"bregmacerotidae",28
"ceratophryidae",28
"chlorophthalmidae",28
"derichthyidae",28
"osphronemidae",28
"pristidae",28
"callichthyidae",27
"eleotridae",27
"nycteridae",27
"procaviidae",27
"rhinocerotidae",27
"rhinolophidae",27
"xenosauridae",27
"arriidae",26
"bataceae",26
"ceratobatrachidae",26
"gliridae",26
"lophiidae",26
"polypteridae",26
"mormyridae",25
"muraenolepididae",25
"osmeridae",25
"pedetidae",25
"aegothelidae",24
"carcharhinidae",24
"ceratiidae",24
"dactylopteridae",24
"hyliidae",24
"amblyopsidae",23
"buphagidae",23
"caviidae",23
"leiuperidae",23
"loricariidae",23
"ariommatidae",22
"dasyuridae",22
"mitrospingidae",22
"opisthocomidae",22
"opisthoproctidae",22
"pyxicephalidae",22
"sirenidae",22
"stichaeidae",22
"trachichthyidae",22
"agonidae",21
"ephippidae",21
"halosauridae",21
"osteoglossidae",21
"pimelodidae",21
"scyliorhinidae",21
"aphredoderidae",20
"camelidae",20
"casuariidae",20
"heliornithidae",20
"indriidae",20
"nyctibiidae",20
"ornithorhynchidae",20
"chaenopsidae",19
"hipposideridae",19
"manidae",19
"orthonychidae",19
"strigopidae",19
"tupaiidae",19
"amphiumidae",18
"callionymidae",18
"centrolophidae",18
"cetomimidae",18
"cobitidae",18
"corcoracidae",18
"evermannellidae",18
"hyaenidae",18
"hystricidae",18
"notosudidae",18
"phrynobatrachidae",18
"pnoepygidae",18
"rhinopomatidae",18
"acrochordidae",17
"callitrichidae",17
"caproidae",17
"channidae",17
"cheirogaleidae",17
"cirrhitidae",17
"cryptobranchidae",17
"gymnophthalmidae",17
"hoplocercidae",17
"hynobiidae",17
"pelecanoididae",17
"percichthyidae",17
"rondeletiidae",17
"tachyglossidae",17
"triakidae",17
"urolophidae",17
"albulidae",16
"bythitidae",16
"dasyproctidae",16
"linophrynidae",16
"nesomyidae",16
"protopteridae",16
"tayassuidae",16
"anhimidae",15
"argentinidae",15
"clariidae",15
"cycloramphidae",15
"dalatiidae",15
"erythrinidae",15
"hemitripteridae",15
"ipnopidae",15
"moringuidae",15
"mormoopidae",15
"myrmecophagidae",15
"polymixiidae",15
"pygopodidae",15
"scopelarchidae",15
"alepisauridae",14
"apterygidae",14
"bramidae",14
"dasyatidae",14
"grammatidae",14
"kuhliidae",14
"machaerirhynchidae",14
"malacanthidae",14
"megadermatidae",14
"omosudidae",14
"panuridae",14
"phocoenidae",14
"platysternidae",14
"psophiidae",14
"spalacidae",14
"aulostomidae",13
"batrachostomidae",13
"chimaeridae",13
"dasyornithidae",13
"eurypygidae",13
"lethrinidae",13
"myxinidae",13
"teretistridae",13
"xenodermatidae",13
"anseranatidae",12
"ariidae",12
"clinidae",12
"cnemophilidae",12
"diretmidae",12
"giraffidae",12
"mastacembelidae",12
"percophidae",12
"peucedramidae",12
"plesiopidae",12
"siganidae",12
"anotopteridae",11
"bathyergidae",11
"capromyidae",11
"carphodactylidae",11
"cryptacanthodidae",11
"elassomatidae",11
"elopidae",11
"emballonuridae",11
"grammicolepididae",11
"hemisotidae",11
"ichthyophiidae",11
"narcinidae",11
"pempheridae",11
"percopsidae",11
"rhinobatidae",11
"soleidae",11
"sphyrnidae",11
"tragulidae",11
"uranoscopidae",11
"anarhichadidae",10
"centrolenidae",10
"chaunacidae",10
"citharinidae",10
"megalonychidae",10
"melanonidae",10
"monodontidae",10
"podocnemidae",10
"raphidae",10
"sagittariidae",10
"schilbeidae (schilbidae)",10
"tetragonuridae",10
"umbridae",10
"zeidae",10
"anomaluridae",9
"aplocheilidae",9
"cynocephalidae",9
"gavialidae",9
"heterodontidae",9
"megalopidae",9
"opistognathidae",9
"pinguipedidae",9
"rhodinocichlidae",9
"scomberesocidae",9
"scopidae",9
"sphenodontidae",9
"squalidae",9
"tarsiidae",9
"xenopeltidae",9
"ambassidae",8
"balitoridae",8
"cuniculidae",8
"dermochelyidae",8
"leiognathidae",8
"macroramphosidae",8
"myobatrachidae",8
"nettastomatidae",8
"petauridae",8
"pityriaseidae",8
"steatornithidae",8
"thryonomyidae",8
"trichechidae",8
"tropidophiidae",8
"typhlonectidae",8
"xiphiidae",8
"apteronotidae",7
"bipedidae",7
"bucorvidae",7
"carapidae",7
"chinchillidae",7
"chionidae",7
"chrysochloridae",7
"epigonidae",7
"gymnuridae",7
"melanotaeniidae",7
"menuridae",7
"myliobatidae",7
"myoxidae",7
"pareatidae",7
"peramelidae",7
"physeteridae",7
"pseudochromidae",7
"psychrolutidae",7
"scombrolabracidae",7
"anostomidae",6
"brachypteraciidae",6
"bradypodidae",6
"cyematidae",6
"giganturidae",6
"harpagiferidae",6
"hemiscylliidae",6
"inermiidae",6
"istiophoridae",6
"lepidosirenidae",6
"leptosomidae",6
"microdesmidae",6
"mohouidae",6
"neoceratodontidae",6
"notopteridae",6
"picathartidae",6
"plotosidae",6
"promeropidae",6
"regalicidae",6
"scatophagidae",6
"teraponidae",6
"zanclidae",6
"alytidae",5
"aotidae",5
"caristiidae",5
"dactyloscopidae",5
"eleginopidae",5
"malapteruridae",5
"monodactylidae",5
"polyodontidae",5
"potoroidae",5
"saccopharyngidae",5
"sillaginidae",5
"siluridae",5
"toxotidae",5
"vombatidae",5
"anomalopidae",4
"bovichthyidae",4
"caracanthidae",4
"cariamidae",4
"chanidae",4
"embiotocidae",4
"enoplosidae",4
"gonorhynchidae",4
"hemiphractidae",4
"molidae",4
"nemipteridae",4
"neoscopelidae",4
"octodontidae",4
"odontaspididae",4
"orycteropodidae",4
"phosichthyidae",4
"potamotrygonidae",4
"rhinochimaeridae",4
"triacanthodidae",4
"acanthisittidae",3
"alopiidae",3
"anabantidae",3
"aniliidae",3
"balaenicipitidae",3
"balaenidae",3
"calamariidae",3
"callaeidae",3
"calyptocephalellidae",3
"cylindrophiidae",3
"daubentoniidae",3
"dugongidae",3
"gibberichthyidae",3
"gigantactinidae",3
"himantolophidae",3
"hoplichthyidae",3
"hydrochoeridae",3
"lobotidae",3
"macrurocyttidae",3
"mesitornithidae",3
"microstomatidae",3
"notacanthidae",3
"orectolobidae",3
"oxyruncidae",3
"pangasiidae",3
"pantodontidae",3
"rivulidae",3
"synbranchidae",3
"thaumatichthyidae",3
"acrobatidae",2
"alestidae",2
"anarhichidae",2
"arripidae",2
"atrichornithidae",2
"balaenopteridae",2
"barbourisiidae",2
"burramyidae",2
"centracanthidae",2
"centrophoridae",2
"cetorhinidae",2
"champsodontidae",2
"cheilodactylidae",2
"chirocentridae",2
"coelacanthidae",2
"curimatidae",2
"cyclopedidae",2
"doradidae",2
"dromadidae",2
"emmelichthyidae",2
"eulacestomidae",2
"eupetidae",2
"euphorbiaceae",2
"furipteridae",2
"galaxiidae",2
"gymnarchidae",2
"helostomatidae",2
"ibidorhynchidae",2
"luciocephalidae",2
"myrmecobiidae",2
"nandidae",2
"natalidae",2
"nematistiidae",2
"notoryctidae",2
"odacidae",2
"parabrotulidae",2
"pentacerotidae",2
"phractolaemidae",2
"pitheciidae",2
"rachycentridae",2
"rhineuridae",2
"rhynochetidae",2
"sisoridae",2
"solenodontidae",2
"sooglossidae",2
"squatinidae",2
"sternopygidae",2
"stylephoridae",2
"thalasseleotrididae",2
"trogonophidae",2
"abrocomidae",1
"adrianichthyidae",1
"amphiliidae",1
"anablepidae",1
"anoplopomatidae",1
"aploactinidae",1
"aromobatidae",1
"aspredinidae",1
"astroblepidae",1
"ateleopodidae",1
"auchenipteridae",1
"bathyclupeidae",1
"bedotiidae",1
"berycidae",1
"calyptophilidae",1
"carettochelyidae",1
"cebidae",1
"centriscidae",1
"chacidae",1
"chironemidae",1
"ctenoluciidae",1
"datnioididae",1
"dibamidae",1
"draconettidae",1
"geomyidae",1
"ginglymostomatidae",1
"gonostomidae",1
"gymnotidae",1
"gyrinocheilidae",1
"hemigaleidae",1
"hemiodontidae",1
"hemiscyllidae",1
"hexanchidae",1
"hylobatidae",1
"hypocoliidae",1
