"Collector","Count"
"mccausland",50
"wendling",50
"yasumoto",50
"daniel",49
"k.r",49
"longenecker",49
"poupin",49
"winterbottom",49
"diamant",48
"heemstra",48
"p.c",48
"submersible",48
"cockrell",47
"edmondson",47
"egmond",47
"robert",47
"watson",47
"jennions",46
"kellum",46
"makalii",46
"richard",46
"thaanum",46
"trip",46
"personnel",45
"craighead",44
"jazwinski",44
"merrill",44
"owens",44
"sumadhiharga",43
"mark",42
"o.k",42
"pelasula",42
"tapu",42
"bishop",41
"m.r",41
"yamaguchi",41
"shepard",40
"c.j",39
"kellogg",39
"pederson",39
"v.l",39
"bennett",38
"christensen",38
"d.b.b",38
"einziger",38
"holcom",38
"liem",38
"shomura",38
"albatross",37
"hutomo",37
"research",37
"smale",37
"watanabe",37
"williams",37
"burchard",36
"meyer",36
"preston",36
"rhodes",36
"garcia",35
"hiatt",35
"trawl",35
"a.m",34
"a.s",34
"cabanban",34
"d.p",34
"gloerfelt",34
"gordin",34
"hardy",34
"nanae",34
"r.e",34
"tarp",34
"u.s.s.s",34
"boullé",33
"eric",33
"g.d",33
"gaveshini",33
"hawaii",33
"island",33
"meena",33
"k.a",32
"karplus",32
"lemuru",32
"nelson",32
"pari",32
"university",32
"vessel",32
"bartlett",31
"fuller",31
"leg",31
"chan",30
"condit",30
"d.a",30
"dive",30
"drew",30
"eckert",30
"hurl",30
"lal",30
"mohan",30
"n.a",30
"nahacky",30
"okamura",30
"r.a",30
"w.l",30
"yachad",30
"a.d",29
"indian",29
"international",29
"michel",29
"ocean",29
"whitley",29
"06",28
"anton",28
"bruun",28
"davis",28
"dr",28
"englund",28
"grandperrin",28
"iioe",28
"kerr",28
"ladd",28
"otcenasek",28
"ramo",28
"rocha",28
"skippy",28
"b.b",27
"collette",27
"darrell",27
"dee",27
"diefenderfer",27
"ferraris",27
"fricke",27
"guinther",27
"h.s",27
"haul",27
"janss",27
"k.w",27
"mohlmann",27
"takaoka",27
"vista",27
"volunteers",27
"abe",26
"burnett",26
"chess",26
"cooper",26
"darbat",26
"frisbie",26
"hans",26
"jean",26
"lamberson",26
"long",26
"paul",26
"peter",26
"popper",26
"rual",26
"sheila",26
"thurston",26
"trap",26
"adams",25
"d.r",25
"harris",25
"martin",25
"reese",25
"awai",24
"ben",24
"craig",24
"garrett",24
"guézé",24
"h.k",24
"institute",24
"knapp",24
"kunzmann",24
"l.w",24
"larson",24
"owen",24
"rider",24
"schroeder",24
"students",24
"vousden",24
"milton",23
"parenti",23
"richards",23
"u.s.s",23
"walcott",23
"wong",23
"yamasaki",23
"aizawa",22
"d.h",22
"easy",22
"field",22
"m.p",22
"m.v",22
"magnier",22
"maru",22
"mccormack",22
"commercial",21
"linda",21
"maid",21
"may",21
"paxton",21
"thollot",21
"turner",21
"tuvia",21
"valiant",21
"baissac",20
"c.a",20
"doak",20
"erdmann",20
"grant",20
"j.m",20
"madden",20
"neil",20
"schlumberger",20
"w.d",20
"aquarium",19
"august",19
"frank",19
"hergenrother",19
"heukelem",19
"hunter",19
"kapala",19
"klosser",19
"westfeldt",19
"boyle",18
"f.w",18
"ah",17
"boisek",17
"bruce",17
"fridtjof",17
"golani",17
"graham",17
"honolulu",17
"hui",17
"machias",17
"nansen",17
"skipper",17
"waples",17
"wolff",17
"a.w.c.t",16
"bauchot",16
"department",16
"edwards",16
"fredholm",16
"hensler",16
"herre",16
"jeffrey",16
"k.j",16
"kurutz",16
"m.t",16
"myers",16
"naughton",16
"panala‘au",16
"r.b",16
"reveil",16
"samuel",16
"collectors",15
"coriolis",15
"defelice",15
"division",15
"f.k",15
"fiene",15
"fridman",15
"friedlander",15
"geoffrey",15
"ika",15
"ilan",15
"jack",15
"kiou",15
"leatemia",15
"lohman",15
"mahon",15
"naceri",15
"o.b",15
"paulis",15
"pilot",15
"roberto",15
"steffan",15
"william",15
"ashamiri",14
"baensch",14
"central",14
"chief",14
"choi",14
"coles",14
"corpuz",14
"f.h",14
"herald",14
"howard",14
"hutchins",14
"jonker",14
"keoki",14
"l.p",14
"mann",14
"miss",14
"mou",14
"r.f",14
"s.l",14
"schaefer",14
"stanley",14
"tham",14
"too",14
"03",13
"day",13
"ditlev",13
"farumas",13
"fehlmann",13
"george",13
"hinckley",13
"jauffret",13
"kana",13
"knaap",13
"koun",13
"le",13
"lee",13
"lummetji",13
"pietschmann",13
"ralston",13
"rih",13
"schultz",13
"survey",13
"talbot",13
"walsay",13
"widgaya",13
"wildlife",13
"yoshitsugu",13
"yuki",13
"01",12
"ambon",12
"aradi",12
"bahrain",12
"bronnec",12
"captain",12
"carvacho",12
"de",12
"donaldson",12
"downing",12
"e.y",12
"elst",12
"gilbertese",12
"holleman",12
"hosaka",12
"jassim",12
"kaly",12
"marquet",12
"miclat",12
"robbins",12
"rojas",12
"sakamoto",12
"u.l",12
"aquira",11
"bacchet",11
"bartko",11
"coman",11
"dana",11
"etherington",11
"hunnam",11
"j.c",11
"j.f",11
"key",11
"mckinney",11
"mike",11
"mokihana",11
"moore",11
"philippe",11
"podkulski",11
"r.i",11
"schmid",11
"shen",11
"strauss",11
"v.d",11
"vauban",11
"westward",11
"y.h",11
"04",10
"andreas",10
"bloomfield",10
"c.r",10
"doty",10
"game",10
"gary",10
"gendron",10
"gérard",10
"harmelin",10
"howe",10
"j.l.b",10
"jason",10
"kato",10
"mcguire",10
"musorstom",10
"norbert",10
"part",10
"pauline",10
"rau",10
"rose",10
"santos",10
"sutherland",10
"suzanne",10
"v.t",10
"vivien",10
"wedderburn",10
"yamamoto",10
"yoshida",10
"anthony",9
"arita",9
"b.w",9
"bait",9
"bianchi",9
"bowen",9
"buden",9
"c.l",9
"che",9
"club",9
"cole",9
"connell",9
"dan",9
"divers",9
"durve",9
"family",9
"from",9
"gabriella",9
"h.w",9
"herlambang",9
"hida",9
"jeanette",9
"kondo",9
"lynch",9
"mandojana",9
"marco",9
"mccosker",9
"norris",9
"parks",9
"polo",9
"salm",9
"sanders",9
"schmidt",9
"scuba",9
"sin",9
"t.j",9
"t.s",9
"thomas",9
"tinker",9
"agegian",8
"albaladejo",8
"alpha",8
"amberjack",8
"bin",8
"bogorodsky",8
"chapman",8
"cordover",8
"cp7",8
"dodge",8
"enewetak",8
"erlenkotter",8
"for",8
"germann",8
"government",8
"guam",8
"helix",8
"heng",8
"hensley",8
"houbert",8
"iii",8
"japanese",8
"jasmawi",8
"kalmanson",8
"kangetter",8
"kavanagh",8
"kendall",8
"kum",8
"lewis",8
"libbey",8
"medina",8
"pierre",8
"poon",8
"rapan",8
"roy",8
"s.w",8
"safuan",8
"sergey",8
"sukong",8
"teriiateloofa",8
"therese",8
"uc",8
"w.h",8
"yee",8
"yolland",8
"4b",7
"adamson",7
"alan",7
"alderson",7
"araga",7
"baer",7
"ballard",7
"benjamin",7
"bruton",7
"butler",7
"catada",7
"chota",7
"cochrane",7
"cp16",7
"cushman",7
"edward",7
"eli",7
"friedman",7
"galzin",7
"gavino",7
"glenn",7
"hiroshi",7
"idar",7
"investigator",7
"jan",7
"june",7
"kauanui",7
"len",7
"longline",7
"louis",7
"m.b",7
"m.n",7
"matsuda",7
"michael",7
"mitchell",7
"mt",7
"nabeshima",7
"paperna",7
"platel",7
"puleloa",7
"r.j",7
"reintjes",7
"rené",7
"sea",7
"service",7
"shaw",7
"state",7
"stephen",7
"te",7
"tehamana",7
"trawler",7
"trono",7
"w.g",7
"welsh",7
"yoshii",7
"7b",6
"adrian",6
"ahmed",6
"aila",6
"barrault",6
"barry",6
"bray",6
"burch",6
"cook",6
"couret",6
"cp29",6
"d.e",6
"den",6
"dor",6
"eugene",6
"ford",6
"fukuda",6
"haleem",6
"hartog",6
"hasse",6
"henry",6
"hitoshi",6
"kiwala",6
"kridler",6
"kusche",6
"l.c.j",6
"matthew",6
"max",6
"mcmillon",6
"menez",6
"mohamed",6
"mr",6
"national",6
"navy",6
"nmfs",6
"o'malley",6
"o.h",6
"oro",6
"panglau",6
"party",6
"pedro",6
"rauf",6
"rogers",6
"rosen",6
"sanusi",6
"schlemmer",6
"scyllaris",6
"sherman",6
"singapore",6
"south",6
"steve",6
"struck",6
"swezey",6
"t.h",6
"tahitian",6
"teritu",6
"tim",6
"tongan",6
"w.e",6
"w.w",6
"zoology",6
"a.l",5
"adachi",5
"african",5
"aso",5
"bertard",5
"bock",5
"capel",5
"chalcal",5
"cherry",5
"coast",5
"copus",5
"cp10",5
"d.g",5
"dench",5
"faty",5
"fishing",5
"forges",5
"fry",5
"gail",5
"guard",5
