"Family","Count"
"Hemiscylliidae",32
"Regalecidae",32
"Sisoridae",32
"Synanceiidae",32
"Trachinidae",32
"Centracanthidae",31
"Channichthyidae",31
"Protopteridae",31
"Siganidae",31
"Sillaginidae",31
"Luvaridae",30
"Ophidiiformes",30
"Ageneiosidae",29
"Grammicolepididae",29
"Plesiopidae",28
"Zanclidae",28
"Astroblepidae",27
"Berycidae",27
"Megalopidae",27
"Osphronemidae",27
"Xiphiidae",27
"Draconettidae",26
"Scatophagidae",26
"Dalitidae",25
"Alopiidae",24
"Bellostomatidae",24
"Callorhynchidae",24
"Heterenchelyidae",24
"Saccopharyngidae",24
"Champsodontidae",23
"Hexanchidae",23
"Pempherididae",23
"Phallostethidae",23
"Rachycentridae",23
"Peristediidae",22
"Galeorhinidae",21
"Ginglymostomatidae",21
"Malapteruridae",21
"Mirapinnidae",21
"Opistognathidae",21
"Undefinable",21
"Stephanoberycidae",20
"Cepolidae",19
"Istiophoridae",19
"Rhamphichthyidae",19
"Cetopsidae",18
"Lampridae",18
"Triacanthidae",18
"Branchiostomatidae",17
"Dactyloscopidae",17
"Polyprionidae",17
"Ceratodontidae",16
"Parabrotulidae",16
"Arripidae",15
"Caracanthidae",15
"Goodeidae",15
"Pegasidae",15
"Percopsidae",15
"Pomadasyidae",15
"Citharidae",14
"Hypophthalmidae",14
"Parazenidae",14
"Salangidae",14
"Chanidae",13
"Grammatidae",13
"Heteropneustidae",13
"Lophotidae",13
"Melanotaeniidae",13
"Monodactylidae",13
"Bathymasteridae",12
"Hepsetidae",12
"Ateleopodidae",11
"Drepanidae",11
"Pangasiidae",11
"Platyrhinidae",11
"Stromateoids",11
"Anotopteridae",10
"Aphyonidae",10
"Caulophrynidae",10
"Centriscidae",10
"Chirocentridae",10
"Lampriformes",10
"Latrididae",9
"Lepidosirenidae",9
"Lipogenyidae",9
"Mobulidae",9
"Nematistiidae",9
"Chlamydoselachidae",8
"Echeneidae",8
"Emmelichthyidae",8
"Lepidogalaxiidae",8
"Odacidae",8
"Ophichthyidae",8
"Orectolobidae",8
"Psettodidae",8
"Toxotidae",8
"Adrianichthyidae",7
"Aulopidae",7
"Barbourisiidae",7
"Cichildae",7
"Clupeiformes",7
"Cottocomephoridae",7
"Pantodontidae",7
"Trichodontidae",7
"Bathydraconidae",6
"Chaudhuriidae",6
"Monocentrididae",6
"Nemacheilidae",6
"Retropinnidae",6
"Aplodactylidae",5
"Asymmetrontidae",5
"Aulorhynchidae",5
"Cetorhinidae",5
"Coiidae",5
"Enoplosidae",5
"Gibberichthyidae",5
"Harpagiferidae",5
"Lactariidae",5
"Megalomycteridae",5
"Notacanthiformes",5
"Phosichthyidae",5
"Pristiophoridae",5
"Scombropidae",5
"Thaumatichthyidae",5
"Anoplopomatidae",4
"Aploactinidae",4
"Blennidae",4
"Blennioids",4
"Bovichtidae",4
"Centrophrynidae",4
"Colocongridae",4
"Creediidae",4
"Diplomystidae",4
"Gyrinocheilidae",4
"Helostomatidae",4
"Hoplichthyidae",4
"Kneriidae",4
"Leptochilichthyidae",4
"Luciocephalidae",4
"Monognathidae",4
"Plecoglossidae",4
"Stegostomatidae",4
"Stromateidae*",4
"Amblycipitidae",3
"Chacidae",3
"Chironemidae",3
"Echinorhinidae",3
"Glaucosomatidae",3
"Gymnarchidae",3
"Helogeneidae",3
"Icosteidae",3
"Kurtidae",3
"Oplegnathidae",3
"Sp.",3
"Unplaced",3
"Acanthoclinidae",2
"Amarsipidae",2
