"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"dry skeleton","uwfc","skeleton collection","uw 118414","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118281","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118234","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118439","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118145","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118327","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118301","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118164","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118203","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118140","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118435","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118403","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118176","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118407","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118237","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118252","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118100","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118305","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118428","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118270","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118117","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118224","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118434","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118179","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118253","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118257","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118163","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118292","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118149","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118180","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118190","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118358","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118110","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118427","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118335","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118215","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118433","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118396","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118197","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118415","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118218","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118228","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118310","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118372","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118191","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118380","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118256","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118400","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118102","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118334","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118225","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118212","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118376","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118132","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118294","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118302","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118444","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118264","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118249","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118103","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118284","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118174","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118329","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118220","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118350","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118352","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118144","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118399","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118285","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118442","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118368","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118156","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118337","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118251","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118269","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118219","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118211","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118198","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118240","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118137","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118319","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118443","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118395","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118328","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118309","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118157","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118338","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118308","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118221","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118207","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118153","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118445","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118241","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118188","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118446","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118182","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118121","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118406","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118275","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118362","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118216","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118416","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118384","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118343","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118161","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118370","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118377","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118268","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118289","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118378","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118134","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118340","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118118","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118278","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118202","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118333","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118189","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118193","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118127","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118323","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118148","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118205","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118101","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118421","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118410","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118279","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118318","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118342","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118349","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118165","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118112","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118336","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118413","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118367","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118369","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118151","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118397","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118425","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118187","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118201","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118265","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118354","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118246","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118231","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118154","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118398","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118158","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118250","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118111","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118387","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118119","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118313","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118167","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118159","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118128","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118420","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118120","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118411","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118299","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118266","Skeleton","","",NA,NA,NA,1
