"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"70% ETHANOL","uwfc","adult collection","uw 000775","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 005561","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 028406","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 027618","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 002493","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 008920","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 027001","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 015918","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 014037","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 018828","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001317","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 012424","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 000317","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 006166","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 017728","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 017887","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 018422","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 013137","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 040180","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001682","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021191","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 025465","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 007019","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 014413","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 008744","EtOH","","",NA,NA,NA,86
