"Collector","Count"
"daniel",7
"debow",7
"dietrich",7
"doe",7
"expedition",7
"f.a",7
"geo",7
"gordon",7
"greene",7
"griffen",7
"gustafson",7
"h.ho",7
"hallock",7
"hamre",7
"hans",7
"hare",7
"hauser",7
"haw",7
"haxton",7
"hinton",7
"hodgson",7
"j.n",7
"jordan",7
"josh",7
"june",7
"k.w",7
"kaileen",7
"kilambi",7
"kuda",7
"kurt",7
"l.j",7
"l.p.s",7
"larrance",7
"m.b",7
"madel",7
"mcp",7
"mcrae",7
"murdoch",7
"ole",7
"p.g",7
"pac",7
"peter",7
"puget",7
"r.c.harrison",7
"r.d",7
"r.i",7
"r.v",7
"randall",7
"rennie",7
"rick",7
"rodeffer",7
"sbl",7
"score",7
"sillman",7
"sizemore",7
"sound",7
"stayman",7
"steven",7
"sullivan",7
"tacoma",7
"toner",7
"tortenese",7
"trayner",7
"w.s",7
"wap",7
"weis",7
"wellman",7
"wingert",7
"yakushi",7
"zhuravlev",7
"zyndol",7
"23a",6
"a.o",6
"adams",6
"alaska",6
"andy",6
"arnold",6
"bailey",6
"bonn",6
"bonnet",6
"breeder",6
"buckwater",6
"charles",6
"charterboat",6
"clemens",6
"cross",6
"cruise",6
"d.m.a",6
"der",6
"dick",6
"e.e",6
"ellen",6
"elliot",6
"elst",6
"empeso",6
"firehammer",6
"fitzgerald",6
"flechsig",6
"gilles",6
"greg",6
"h.c",6
"hamilton",6
"hartt",6
"hodson",6
"hoh",6
"huegi",6
"j.parkhurst",6
"j.w.o",6
"j.w.orr",6
"jason",6
"jewell",6
"jl",6
"joseph",6
"k.a.s",6
"kavun",6
"keller",6
"kelly",6
"kincaid",6
"kinney",6
"legore",6
"loosanoff",6
"m.e.w",6
"m.werini",6
"macrae",6
"maguire",6
"mainland",6
"marcia",6
"mcgourty",6
"michelle",6
"moellendorf",6
"mongillo",6
"mori",6
"musick",6
"n.c",6
"palumbo",6
"pat",6
"probably",6
"r.c.h",6
"r.m",6
"roehl",6
"roff",6
"rogers",6
"rowlett",6
"roy",6
"rudy",6
"ruth",6
"sabo",6
"seda",6
"spence",6
"spies",6
"stanley",6
"strickland",6
"stuart",6
"suzanne",6
"t.s",6
"to",6
"tomelleri",6
"tweddle",6
"umali",6
"w.d.f",6
"wade",6
"wiedmer",6
"wilkins",6
"winther",6
"zaret",6
"zoology",6
"39a",5
"a.delacy",5
"a.e",5
"a.f",5
"a.l",5
"allan",5
"anne",5
"batts",5
"bia",5
"bickerstaff",5
"bishop",5
"blood",5
"brode",5
"brogan",5
"brzycki",5
"burch",5
"burdick",5
"byrne",5
"captain",5
"carlson",5
"champion",5
"clinton",5
"coffey",5
"colvin",5
"crery",5
"crow",5
"cummings",5
"d.e.s",5
"d.j",5
"d.nelson",5
"decker",5
"dellevo",5
"donalson",5
"drucker",5
"dwg",5
"dymond",5
"e.f",5
"embryology",5
"f.h",5
"fairbanks",5
"fisher",5
"flott",5
"frankenbach",5
"h.l",5
"harry",5
"hatchery",5
"hile",5
"hole",5
"hubert",5
"hunkins",5
"ida",5
"ipsfc",5
"j.w.s",5
"james",5
"k.d",5
"kautsky",5
"kellers",5
"knudsen",5
"lamar",5
"lance",5
"lewin",5
