"Family","Count"
"lepidogalaxiidae",1
"leptobramidae",1
"leptoscopidae",1
"lobotidae",1
"lophotidae",1
"loricariidae",1
"mastacembelidae",1
"myliobatidae",1
"nematistiidae",1
"orectolobidae",1
"percophidae",1
"pholidichthyidae",1
"polycentridae",1
"pseudaphritidae",1
"retropinnidae",1
"rhyacichthyidae",1
"serrasalmidae",1
"stegostomatidae",1
"sternopygidae",1
"synbranchidae",1
"triacanthodidae",1
"trichomycteridae",1
"trichonotidae",1
"triodontidae",1
"xiphiidae",1
"zenionidae",1
