"Collector","Count"
"charge",127
"l.t",127
"mec",127
"fierstine",126
"comm",124
"george",124
"jordan",124
"inst",122
"purchased",121
"cf",119
"greenfield",119
"johnson",119
"marsh",119
"mote",119
"bill",118
"burge",118
"doheny",118
"wes",118
"d.k.c",117
"jimenez",117
"michael",117
"reese",117
"mar",115
"vcharles",115
"don",114
"mbc",114
"lt",112
"castro",110
"native",110
"oda",110
"cal",109
"boat",106
"gordon",106
"j.t",106
"haas",105
"r.t",105
"squire",105
"thompson",105
"toller",105
"applegate",104
"goldberg",104
"jn",104
"laurence",104
"savage",104
"campbell",103
"hal",103
"m.b.c",103
"costa",102
"jurado",102
"l.p",102
"rica",102
"paulson",101
"bay",100
"no",100
"ray",100
"teuthis",100
"6b",99
"chris",99
"silver",99
"shirley",98
"marine",97
"wilson",97
"mago",96
"perry",96
"cinms",95
"iattc",95
"j.l",95
"mitchell",94
"shrimp",94
"beck",93
"larry",93
"imsand",92
"cont",91
"berdegue",90
"claemd",90
"la",89
"mills",89
"crane",88
"t.r",88
"balazes",87
"cadle",87
"dj",87
"rhodes",87
"ucla",87
"brock",86
"fred",86
"allen",85
"hardman",85
"k.e",85
"leon",85
"duffy",83
"howard",83
"shari",83
"u.c.l.a",82
"univ",82
"unknown",82
"king",81
"mary",81
"st",81
"bruns",80
"csun",80
"d.w",80
"hablett",80
"hastings",80
"nate",80
"pauline",80
"university",80
"by",79
"j.m",79
"pedro",79
"ross",79
"c.f",78
"cfg",78
"ich",78
"parks",78
"sasaki",78
"baxter",77
"dahlstrom",77
"geo",77
"meija",77
"silverstone",77
"trott",77
"cox",76
"morehouse",76
"pierce",76
"caride",75
"ben",74
"best",74
"boolootian",74
"commercial",74
"szelistowski",74
"aplin",73
"chapman",73
"haaker",73
"jonathan",73
"odenweiler",73
"phillip",73
"rj",73
"van",73
"vitiaz",73
"b.m",72
"kuninobu",72
"russell",72
"stephens",72
"gary",70
"te",70
"vega",70
"a.b",69
"buth",69
"c.r",69
"frank",69
"carl",68
"casebeer",68
"crum",68
"gering",68
"dave",67
"heimann",67
"mark",67
"drennan",66
"iioe",66
"taphorn",66
"whitney",66
"arthur",65
"d.w.g",65
"hedges",65
"hussain",65
"arai",64
"i",64
"skipper",64
"chavarria",63
"prescott",63
"gates",62
"n.b",62
"puntarenas",62
"m.c",61
"merrill",61
"sandridge",60
"sp",60
"ann",59
"bishop",59
"christensen",59
"dock",59
"eureka",59
"houck",59
"hrbek",59
"ocampo",59
"yerger",59
"butterworth",58
"cc",58
"h.g.moser",58
"means",58
"pacific",58
"u",58
"auth",57
"gisela",57
"j.h",57
"lloyd",57
"lynn",57
"reina",57
"state",57
"v.b",57
"walter",57
"kelly",56
"knudsen",56
"vockell",56
"hoese",55
"jules",55
"laboratory",55
"olson",55
"r.l",55
"sccwrp",55
"turner",55
"w.a",55
"ezcurra",54
"lobue",54
"micheletti",54
"montgomery",54
"purchases",54
"biologist",53
"cyclone",53
"j.c",53
"sc",53
"workshop",53
"belancus",52
"blunt",52
"norman",52
"o",52
"ricardo",52
"wildlife",52
"wiley",52
"a.c",51
"bb",51
"brattstrom",51
"csd",51
"ed",51
"j.r",51
"lacsd",51
"myers",51
"u.s",51
"alexander",50
"bw",50
"fisheries",50
"horne",50
"j.w",50
"medina",50
"nagano",50
"bush",49
"eric",49
"j.j",49
"kenneth",49
"l.g",49
"mr",49
"r.e",49
"sphon",49
"zaca",49
"bickford",48
"carpelan",48
"city",48
"clark",48
"con",48
"mex",48
"miles",48
"musick",48
"odenwieler",48
"pesc",48
"ramsey",48
"the",48
"ziesenhenne",48
"andrew",47
"carlos",47
"engle",47
"erdman",47
"ichthology",47
"starr",47
"wright",47
"ab",46
"dk",46
"gregory",46
"hufford",46
"oconostota",46
"robins",46
"stevens",46
"trawl",46
"young",46
"davis",45
"dohrn",45
"hagberg",45
"j.grove",45
"r.c",45
"hall",44
"hardy",44
"hill",44
"jeff",44
"lacm",44
"ocsd",44
"r.f.g",44
"roldan",44
"biol",43
"brittan",43
"chikami",43
"dennis",43
"dwyer",43
"e.v",43
"ecol",43
"horn",43
"sea",43
"zoo",43
"christen",42
"emerson",42
"hanson",42
"ruggles",42
"ware",42
"cornelius",41
"coyer",41
"felix",41
"groves",41
"jaime",41
"jm",41
"k.f",41
"kotkin",41
"ludwig",41
"pagan",41
"radovich",41
"vrg",41
"eastropac",40
"ernest",40
"janine",40
"knapp",40
"mamika",40
"meyer",40
"usf",40
"vrooman",40
"ws",40
"crooke",39
"etheridge",39
"giacolone",39
"kato",39
"lavenburg",39
"lewis",39
"mario",39
"richards",39
"s.t",39
"soltz",39
"sosc",39
"tim",39
"water",39
"willis",39
"bright",38
"californian",38
"college",38
"dick",38
"fisher",38
"frigorifite",38
"schuyler",38
"wolfe",38
"ames",37
"blythe",37
"chapin",37
"childs",37
"e2b",37
"freeman",37
"leroy",37
"ludahl",37
"sanitation",37
"scattergood",37
"agassiz",36
"anderson",36
"cliff",36
"d.e",36
"e.a",36
"gotshal",36
"hunter",36
"jerry",36
"kalb",36
"phil",36
"rec",36
"rosado",36
"shop",36
"tarp",36
"trawlers",36
"wj",36
"buhan",35
"c.b",35
"courtois",35
"d.c",35
