"Family","Count"
"Cyprinidae",178
"Catostomidae",95
"Ictaluridae",30
"Centrarchidae",25
"Poeciliidae",22
"Salmonidae",6
"Percidae",5
"Esocidae",1
"Gasterosteidae",1
"Lepisosteidae",1
