"Family","Count"
"Chiasmodontidae",49
"Evermannellidae",49
"Istiophoridae",49
"Drepaneidae",48
"Urolophidae",48
"Rhamphichthyidae",46
"Serrivomeridae",46
"Anablepidae",44
"Anoplopomatidae",44
"Halosauridae",44
"Trichodontidae",44
"Badidae",43
"Pomatomidae",43
"Phycidae",42
"Zeniontidae",41
"Cheilodactylidae",40
"Polymixiidae",40
"Potamotrygonidae",40
"Lotidae",39
"Salangidae",39
"Platytroctidae",38
"Protopteridae",37
"Anoplogastridae",36
"Nandidae",36
"Narkidae",36
"Psettodidae",35
"Latidae",34
"Parazenidae",34
"Amiidae",33
"Rachycentridae",33
"Squatinidae",33
"Aulorhynchidae",32
"Channichthyidae",32
"Chirocentridae",32
"Polypteridae",32
"Amblyopsidae",31
"Hapalogenyidae",31
"Hepsetidae",30
"Lepisosteidae",30
"Melanocetidae",30
"Molidae",30
"Polycentridae",30
"Pristidae",30
"Caristiidae",29
"Xenisthmidae",29
"Akysidae",27
"Lobotidae",26
"Plecoglossidae",26
"Trachinidae",26
"Gyrinocheilidae",25
"Oplegnathidae",25
"Osteoglossidae",25
"Rhamphocottidae",25
"Amblycipitidae",24
"Chalceidae",24
"Himantolophidae",24
"Lateolabracidae",24
"Menidae",24
"Psilorhynchidae",24
"Somniosidae",24
"Ateleopodidae",23
"Cetomimidae",23
"Notosudidae",23
"Proscylliidae",23
"Scophthalmidae",23
"Bathydraconidae",22
"Ginglymostomatidae",22
"Zaproridae",22
"Alopiidae",21
"Citharinidae",21
"Congiopodidae",21
"Lactariidae",21
"Solenostomidae",21
"Arapaimidae",20
"Cryptacanthodidae",20
"Icosteidae",19
"Lampridae",19
"Opisthoproctidae",19
"Scytalinidae",19
"Ariommatidae",18
"Elassomatidae",18
"Emmelichthyidae",18
"Monocentridae",18
"Artedidraconidae",17
"Citharidae",17
"Datnioididae",17
"Polyprionidae",17
"Aracanidae",16
"Centracanthidae",16
"Eurypharyngidae",16
"Heteropneustidae",16
"Isonidae",16
"Microstomatidae",16
"Anthiinae",15
"Aulopidae",15
"Kraemeriidae",15
"Notacanthidae",15
"Odontobutidae",15
"Bembridae",14
"Centrogenyidae",14
"Diplomystidae",14
"Diretmidae",14
"Nematistiidae",14
"Perciliidae",14
