"dwc.scientificName","freq"
"Chromis ternatensis",107
"Pomacentrus pavo",107
"Amblycirrhitus bimacula",106
"Heniochus permutatus",106
"Nannobrachium ritteri",106
"Plectroglyphidodon dickii",106
"Plectroglyphidodon lacrymatus",106
"Vinciguerria attenuata",106
"Eleotris fusca",105
"Rupiscartes atlanticus",105
"Creatochanes",104
"Mulloides flavolineatus",104
"Scarus sordidus",104
"Symbolophorus evermanni",104
"Aporops bilinearis",103
"Chaenomugil proboscideus",103
"Clupea pallasii",103
"Corythoichthys intestinalis",103
"Gymnothorax flavimarginatus",103
"Pimelodella",103
"Scorpaenodes parvipinnis",103
"Bryconamericus",102
"Entosphenus tridentatus",102
"Eucinostomus dowii",102
"Parupeneus barberinus",102
"Sphoeroides annulatus",102
"APOGONIDAE",101
"Cebidichthys violaceus",101
"Cirripectes variolosus",101
"Scatophagus argus",101
"Xererpes fucorum",101
"Cephalopholis boenak",100
"Eurystole eriarcha",100
"Gymnothorax undulatus",100
"Pomacentrus vaiuli",100
"Pseudochromis marshallensis",100
"Salarias",100
"Abudefduf sordidus",99
"Echidna nebulosa",99
"Poecilia sphenops",99
"Scorpaenodes xyris",99
"Etropus crossotus",98
"Genyonemus lineatus",98
"Serrasalmus",98
"Symphurus atramentatus",98
"Scolopsis bilineatus",97
"SERRANIDAE",97
"Triphoturus mexicanus",97
"Xenomugil thoburni",97
"Orthodon microlepidotus",96
"Psettichthys melanostictus",96
"Stethojulis strigiventer",96
"Upeneus",96
"Caranx ignobilis",95
"Kuhlia taeniura",95
"Scorpaenopsis diabolus",95
"Sillago sihama",95
"Asterropteryx",94
"Cheilinus trilobatus",94
"Cottus aleuticus",94
"Gobiodon",94
"Lutjanus vaigiensis",94
"Paranthias furcifer",93
"Cottus gulosus",92
"Salvelinus malma",92
"Catostomus occidentalis occidentalis",91
"Cephalopholis leopardus",91
"Chromis atripectoralis",91
"Cirrhitus pinnulatus",91
"Heterostichus rostratus",91
"Ptychocheilus oregonensis",91
"Trachinocephalus myops",91
"Echeneis naucrates",90
"Liparis florae",90
"Pterois radiata",90
"Lepidophanes gaussi",89
"Thalassoma lucasanum",89
"Amblygobius phalaena",88
"Astyanax bimaculatus",88
"Bathylagus wesethi",88
"Chitonotus pugetensis",88
"Enophrys bison",88
"Hemilepidotus spinosus",88
"Microstomus pacificus",88
"Myctophum aurolaternatum",88
"Caranx",87
"Fodiator acutus",87
"Paragobiodon echinocephalus",87
"Chrysiptera biocellata",86
"Hyporhamphus dussumieri",86
"Monotaxis grandoculis",86
"Pogonichthys macrolepidotus",86
"Pomacentrus moluccensis",86
"Centropyge flavissimus",85
"Cheilodipterops isostigma",85
"Gobiesox maeandricus",85
"Neoniphon laevis",85
"Oncorhynchus",85
"Carassius auratus",84
"Glossogobius giurus",84
"Lampanyctus cuprarius",84
"Polydactylus approximans",84
"Richardsonius balteatus",84
"Valenciennea muralis",84
"Anguilla marmorata",83
"Dendrochirus zebra",83
"Diaphus rafinesquii",83
"Knodus",83
"Lutjanus gibbus",83
"Saurida",83
"Scarus",83
"Scolopsis margaritifer",83
"Thalassoma lunare",83
"Astyanax fasciatus",82
"Atherinomorus endrachtensis",82
"Ctenobrycon",82
"Gobiesox pinniger",82
"Hyperprosopon argenteum",82
"Megaprotodon strigangulus",82
"Stegastes fasciolatus",82
"CHARACIDAE",81
"Cheilinus chlorurus",81
"Cheilinus oxycephalus",81
"Chromis margaritifer",81
"Myctophum nitidulum",81
"Terapon jarbua",81
"Apogon doryssa",80
"Channa striata",80
"Opisthonema libertate",80
"Platichthys stellatus",80
"Raja binoculata",80
"Rhinichthys osculus robustus",80
"Sebastes auriculatus",80
"Synodus scituliceps",80
"Trichomycterus",80
"Chilara taylori",79
"Choerodon anchorago",79
"Cirrhitichthys oxycephalus",79
"Oligocottus rubellio",79
"Aphredoderus sayanus",78
"Atherinopsis californiensis",78
"Cheilio inermis",78
"Gerres cinereus",78
"Glyptocephalus zachirus",78
"Gobiidae",78
"Gymnothorax margaritophorus",78
"Merluccius productus",78
"Ophiocara aporos",78
"Arothron nigropunctatus",77
"Ascelichthys rhodorus",77
"Atherinops affinis affinis",77
"Cheilinus",77
"Chloroscombrus chrysurus",77
"Epinephelus hexagonatus",77
"Hypomesus pretiosus",77
"Mastacembelus armatus",77
"Sebastes saxicola",77
"Syngnathus leptorhynchus",77
"Atherinomorus lacunosus",76
"Chaetodon octofasciatus",76
"Crenicichla",76
"Gibbonsia elegans elegans",76
"Moringua",76
"Ophioblennius steindachneri",76
"Sternoptychidae",76
"Vomer setapinnis",76
"Abudefduf declivifrons",75
"Antennarius coccineus",75
"Caranx latus",75
"Cheilodipterus artus",75
"Chelonodon patoca",75
"Chrysiptera glauca",75
"Cyprinodon nevadensis",75
"Halichoeres hortulanus",75
"Parexocoetus mento",75
"Photostomias guernei",75
"Sphyraena barracuda",75
"Bothus pantherinus",74
"Citharichthys sordidus",74
"Gymnothorax pictus",74
"Lobianchia dofleini",74
"Muraena lentiginosa",74
"Pygoplites diacanthus",74
"Siphateles bicolor obesus",74
"Synodus",74
"Cypselurus oligolepis",73
"Dischistodus perspicillatus",73
"Glyphidodontops biocellatus",73
"Hexagrammos superciliosus",73
"Hydrolagus colliei",73
"Ilypnus gilberti",73
"Lycodapus mandibularis",73
"Archoplites interruptus",72
"CLUPEIDAE",72
"Epigeichthys atropurpureus",72
"Gnathanodon speciosus",72
"Salmo",72
"Sargocentron tiere",72
"Allosmerus elongatus",71
"BLENNIIDAE",71
"Channa gachua",71
"Clarias",71
"Eleotris",71
"Exocoetus volitans",71
"SALMONIDAE",71
"Scopeloberyx opisthopterus",71
"Tetragonopterus",71
"Apogon cyanosoma",70
"Caracanthus unipinna",70
"Caranx crysos",70
"Conger cinereus",70
"Creagrutus",70
"Eigenmannia virescens",70
"Hoplias",70
"Kuhlia marginata",70
"Lampetra tridentata",70
"Pseudochromis tapeinosoma",70
"Pseudogramma polyacanthum",70
"Remora remora",70
"Spratelloides sp.",70
"Syngnathus griseolineatus griseolineatus",70
"TETRAODONTIDAE",70
"Alepisaurus ferox",69
"Carangidae",69
"Diodon holocanthus",69
"Embiotoca jacksoni",69
"Scomberoides lysan",69
"Sebastes marinus",69
"Apogon fasciatus",68
"Asterropteryx semipunctatus",68
"Gerres punctatus",68
"LABRIDAE",68
"Megalaspis cordyla",68
"Micropterus salmoides",68
"Odontopyxis trispinosa",68
"Oncorhynchus clarki",68
"Pholis ornata",68
"Rhinichthys",68
"Therapon jarbua",68
"Apogon lateralis",67
"Ceratoscopelus townsendi",67
"Chrysiptera cyanea",67
"Coryphaenoides acrolepis",67
"Cottus bairdii",67
"Hemigymnus melapterus",67
"Hesperoleucus symmetricus symmetricus",67
