"Collector","Count"
"solomon",70
"valqui",69
"jack",68
"shaw",68
"dwight",66
"stephen",66
"joseph",65
"defonso",64
"myers",64
"patten",63
"christopher",62
"grimshaw",62
"karl",62
"mcquay",62
"proctor",62
"jordan",60
"phillips",60
"stemple",60
"bruner",59
"magnier",59
"phillip",59
"evans",58
"oscar",58
"stewart",58
"eberhart",57
"gardner",56
"mccaffery",56
"shea",56
"emmons",55
"louise",55
"martin",55
"ernest",54
"evers",54
"kay",54
"darren",53
"irwin",53
"jonathan",53
"emilio",52
"forbes",52
"kapoor",52
"nicholas",52
"norbu",52
"ocon",52
"romeo",52
"bell",51
"dantzker",51
"marc",51
"tomkins",51
"bill",50
"dean",50
"edwards",50
"lebbin",50
"morgan",50
"kane",48
"shallenberger",48
"stephanie",48
"atwood",47
"chamberlain",47
"hardy",47
"recordist",47
"unknown",47
"widdowson",47
"cole",46
"erma",46
"fisk",46
"kimball",45
"nicholson",45
"ferraro",43
"hugh",43
"lucie",43
"wells",43
"pires",42
"snyder",42
"zweifel",42
"cameron",41
"diane",41
"field",41
"kepler",41
"sean",41
"ivan",40
"levenson",40
"mcclelland",40
"senner",40
"round",39
"graves",38
"norris",38
"sly",38
"sorrie",38
"grace",37
"jablonski",37
"matzner",37
"piotr",37
"thiago",37
"gilbert",36
"o'brien",36
"ruth",36
"young",36
"costa",35
"eldermire",35
"fein",35
"heckscher",35
"iliff",35
"joshua",35
"ligon",35
"mcisaac",35
"richardson",35
"supriya",35
"weske",35
"bradbury",34
"clark",34
"hruska",34
"jimenez",34
"mackinnon",34
"maurice",34
"tavolga",34
"wiewandt",34
"barkley",33
"jean",33
"jones",33
"bokermann",32
"cronin",32
"govostes",32
"hartshorne",32
"horn",32
"joel",32
"purcell",32
"roe",32
"werner",32
"bayer",31
"dort",31
"range",31
"robinson",31
"whittaker",31
"craig",30
"guion",30
"hannah",30
"joe",30
"loret",30
"rasabo",30
"read",30
"rumboll",30
"anna",29
"bethel",29
"deborah",29
"greenlaw",29
"may",29
"tippins",29
"eakle",28
"marchaterre",28
"thonen",28
"wade",28
"willi",28
"alvin",27
"carpenter",27
"gerald",27
"mays",27
"regan",27
"steiner",27
"benz",26
"brett",26
"byington",26
"nutter",26
"zook",26
"alan",25
"beck",25
"booth",25
"braun",25
"cuellar",25
"edgar",25
"gu",25
"kincaid",25
"meza",25
"nuria",25
"rosa",25
"sally",25
"steve",25
"terhune",25
"whitesell",25
"worden",25
"duval",24
"franklin",24
"gabriel",24
"hoyt",24
"logue",24
"peck",24
"sr",24
"zeillemaker",24
"zelley",24
"bauhs",23
"engelhard",23
"faucett",23
"flavio",23
"silva",23
"cartwright",22
"elliott",22
"franzgrote",22
"glase",22
"harry",22
"welch",22
"alejandra",21
"barsamian",21
"blanco",21
"cahill",21
"drew",21
"drucker",21
"fabila",21
"francis",21
"fulton",21
"jacob",21
"lumsden",21
"stott",21
"vandervort",21
"wood",21
"chaves",20
"flávia",20
"guimarães",20
"payne",20
"russell",20
"schoenwetter",20
"snowdon",20
"sydney",20
"angstadt",19
"francisco",19
"oberle",19
"platt",19
"sara",19
"athey",18
"michener",18
"palmér",18
"pepper",18
"sture",18
"trail",18
"dahmer",17
"darryl",17
"kaminski",17
"prum",17
"rayna",17
"snelling",17
"trumbull",17
"weidenfeld",17
"arjun",16
"bondesen",16
"brinkley",16
"maclean",16
"potter",16
"poul",16
"scriven",16
"vernon",16
"vickery",16
"carr",15
"coffey",15
"crump",15
"donn",15
"eisermann",15
"knut",15
"ling",15
"lynch",15
"moynihan",15
"munn",15
"alice",14
"boyle",14
"castro",14
"claude",14
"delong",14
"farquhar",14
"gerbracht",14
"hjorth",14
"ingemar",14
"long",14
"phil",14
"querner",14
"roché",14
"salmon",14
"sebastianelli",14
"ulrich",14
"vargas",14
"adele",13
"binning",13
"chavez",13
"gilberto",13
"goetz",13
"jefferies",13
"lancaster",13
"leon",13
"milagros",13
"pisani",13
"sincock",13
"andrle",12
"bowen",12
"hays",12
"hobbs",12
"janelle",12
"johnsgard",12
"macinnes",12
"mendes",12
"morano",12
"beatrice",11
"camillo",11
"cecilia",11
"duvic",11
"eaton",11
"gillian",11
"gonzález",11
"jann",11
"lorraine",11
"magill",11
"matola",11
"newbigging",11
"orso",11
"piacentini",11
"sharon",11
"vitor",11
"walther",11
"bohorquez",10
"clara",10
"cohen",10
"dreelin",10
"enbody",10
"fouquette",10
"franz",10
"freda",10
"gerhart",10
"hostottle",10
"isabel",10
"ismael",10
"jody",10
"krabbe",10
"lauren",10
"laurence",10
"meredith",10
"nash",10
"neill",10
"niels",10
"seamon",10
"serafin",10
"shane",10
"small",10
"smith",10
"trish",10
"walcott",10
"fowler",9
"hugo",9
"kirk",9
"meldrim",9
"newton",9
"price",9
"rebecca",9
"ridgely",9
"sebastian",9
"tate",9
"windsor",9
"adam",8
"axtell",8
"boyes",8
"carnes",8
"christy",8
"comrack",8
"english",8
"esther",8
"herzog",8
"hymes",8
"kroodsma",8
"land",8
"lyann",8
"pat",8
"rezofski",8
"roberts",8
"susan",8
"tessaglia",8
"titus",8
"vladosov",8
"weeks",8
"archibald",7
"ascanio",7
"byrl",7
"campbell",7
"claus",7
"cosens",7
"f.m",7
"falls",7
"frank",7
"gerwe",7
"gregor",7
"helen",7
"inman",7
"jongsma",7
"kent",7
"konig",7
"mason",7
"mcfarland",7
"samantha",7
"seth",7
"shelagh",7
"tickell",7
"vincent",7
"wiafe",7
"wiedenfeld",7
"wright",7
"alexander",6
"amanda",6
"arnell",6
"berlyant",6
"brad",6
"ethan",6
"felix",6
"fletcher",6
"fritz",6
"fuenzalida",6
"gauthey",6
"gottdiener",6
"graber",6
"hagler",6
"jazmine",6
"johnston",6
"kistler",6
"lawrence",6
"lechleitner",6
"lieberburg",6
"minor",6
"piatt",6
"reaves",6
"reese",6
"rhein",6
"rivas",6
"rosane",6
"salzman",6
"spofford",6
"trillmich",6
"whitehead",6
"ásta",6
"albert",5
"bogert",5
"cleveland",5
"dayle",5
"dilger",5
"eckerson",5
"flip",5
"gaiotti",5
"garbim",5
"grant",5
"guillebaud",5
"harrington",5
"haselmayer",5
"herbert",5
"hernández",5
"hill",5
"holly",5
"holt",5
"jerry",5
"kazdan",5
"ketner",5
"livia",5
"martina",5
"milene",5
"moreno",5
"nordstrand",5
"peña",5
"plice",5
"santana",5
"sewall",5
"sheehan",5
"stillwell",5
"vanderwerf",5
"virgil",5
"westervelt",5
"whittemore",5
"zayra",5
"aiken",4
"alec",4
"bevins",4
"blair",4
"bohn",4
"boyang",4
"carola",4
"carrick",4
"collin",4
"crawford",4
"cristal",4
"cusack",4
"daly",4
"dennis",4
"dickerman",4
"don",4
"dorn",4
"dunn",4
"dyer",4
"ed",4
"elizabeth",4
"elsa",4
"emily",4
"greenewalt",4
"gustav",4
"haagner",4
"haas",4
"hack",4
"harold",4
"hoogmoed",4
"horwich",4
"hurley",4
"jacques",4
"jeremiah",4
"jerome",4
"li",4
"lloyd",4
"madison",4
"maiken",4
"marinus",4
"martinez",4
"mathews",4
"mccormick",4
"mendoza",4
"mrs",4
"pandolfino",4
"parcher",4
"peters",4
"plunkert",4
"pollack",4
"press",4
"quiroga",4
"sauey",4
"sheppard",4
"tremaine",4
"trueb",4
"tulecke",4
"winter",4
"zoe",4
"able",3
"aidan",3
"ainley",3
"anastasia",3
"angel",3
"antone",3
"beavers",3
"billerman",3
"boswall",3
"boulton",3
"brand",3
"buden",3
"charif",3
"clare",3
"connor",3
"dalziell",3
"dugan",3
"edna",3
"ember",3
"fay",3
"fonseca",3
"forsythe",3
"fritts",3
"jonathon",3
"keane",3
"keuhn",3
"mariel",3
"maynard",3
"mccutchen",3
"monaghan",3
"montoya",3
"mukherjee",3
"olin",3
"ortega",3
"parsonson",3
"pass",3
"pettingill",3
"rahul",3
"randell",3
"reynolds",3
"robards",3
"robin",3
"ruppenthal",3
"seeber",3
"shawn",3
"shreeve",3
"sillick",3
"spaulding",3
"storm",3
"vitus",3
"weber",3
"wyatt",3
"adams",2
"aldana",2
"allan",2
"altmann",2
"ana",2
"andy",2
"anne",2
"anschel",2
"audrey",2
"bartholemy",2
"berger",2
"bleitz",2
"bobbi",2
"borden",2
"burge",2
"christina",2
"cook",2
"dann",2
"deirdre",2
"deysha",2
"dick",2
"downer",2
"downey",2
"drahos",2
"dubey",2
"estabrook",2
"estuardo",2
"filadelfo",2
"gahm",2
"gail",2
"gharat",2
"guinn",2
"heisey",2
"hoffman",2
"jafferally",2
"jared",2
"jessica",2
"jim",2
"jorge",2
"kaija",2
"karvonen",2
"kelling",2
"kendra",2
"knight",2
"labastille",2
"laurie",2
"leslie",2
"los",2
"loscot",2
"maddeford",2
"marler",2
"maría",2
"mcgill",2
"megan",2
"melinda",2
"michelle",2
"milanés",2
"morin",2
"nandu",2
"narins",2
"neville",2
"newman",2
"nick",2
"rivera",2
"roni",2
"sabino",2
"salinas",2
"senesac",2
"seward",2
"sherwood",2
"sibbald",2
"simmons",2
"simon",2
"sutton",2
"syd",2
"trimble",2
"ursola",2
"vielliard",2
"vladimir",2
"waller",2
"wolf",2
"woods",2
"wortz",2
"yashodhan",2
"zarowsky",2
"zeiger",2
"zeloski",2
"ángeles",2
"adadot",1
"agey",1
"agro",1
"aktar",1
"alfonso",1
"allicock",1
"alomari",1
"alquezar",1
"alton",1
"alvaro",1
"amaral",1
"amy",1
"angela",1
"annette",1
"arteaga",1
"asa",1
"ashley",1
"augusto",1
"bainbridge",1
"baldwin",1
"ball",1
"bass",1
"bayes",1
"becky",1
"bekker",1
"berry",1
"bert",1
"biel",1
"bird",1
"birders",1
"bland",1
"blatchley",1
"borneman",1
"bump",1
"burt",1
"calnek",1
"calvin",1
"carolina",1
"caroline",1
"caycedo",1
"cecil",1
"certuche",1
"cherrill",1
"clayton",1
"clover",1
"colin",1
"collias",1
"criger",1
"cristian",1
"córdova",1
"d'alessandro",1
"damian",1
"dan",1
"danilo",1
"dawson",1
"denis",1
"desfayes",1
"diamond",1
"dias",1
"diniz",1
"dorman",1
"dorritie",1
"dowlan",1
"drinkwater",1
"driscoll",1
"dupont",1
"dwayne",1
"eales",1
"eberhard",1
"eduardo",1
"elias",1
"emlen",1
"engstrom",1
"erika",1
"espadas",1
"everest",1
"ezell",1
"fehlow",1
"finney",1
"fiona",1
"forbis",1
"freiberger",1
"fábio",1
"gallion",1
"gardiner",1
"garrido",1
"gates",1
"gay",1
"gianni",1
"gill",1
"glorioso",1
"gordon",1
"gostling",1
"graham",1
"green",1
"groschupf",1
"gross",1
"grotke",1
"hagar",1
"hain",1
"hamilton",1
"harber",1
"harrell",1
"hayes",1
"heatwole",1
"hebard",1
"heidi",1
"heinrich",1
"heinzmann",1
"henry",1
"herald",1
"hickey",1
"hines",1
"holland",1
"hollenback",1
"hopping",1
"husodo",1
"hutchinson",1
"irons",1
"iñigo",1
"jacobus",1
"jan",1
