"dwc.scientificName","freq"
"Chaetodon capistratus",93
"Conger oceanicus",92
"Gephyrocharax",92
"Gymnothorax miliaris",92
"Hemiodus unimaculatus",92
"Uropterygius",92
"Echidna nebulosa",91
"Scarus croicensis",91
"Sparisoma chrysopterum",91
"Trachinotus carolinus",91
"Acanthostracion quadricornis",90
"Chaetodipterus faber",90
"Micropterus punctulatus",90
"Notropis atherinoides",90
"Steindachnerina argentea",90
"Trachinotus falcatus",90
"Apogon townsendi",89
"Eigenmannia virescens",89
"Elops saurus",88
"Epinephelus",88
"Astrapogon puncticulatus",87
"Caranx sexfasciatus",87
"Ctenobrycon hauxwellianus",87
"Gymnothorax saxicola",87
"Haemulon aurolineatum",87
"Ophichthus gomesii",87
"Sparisoma rubripinne",87
"Synaphobranchus oregoni",87
"Caranx crysos",86
"Conger cinereus",86
"Holacanthus tricolor",86
"Rypticus saponaceus",86
"Sphoeroides spengleri",86
"Stegastes planifrons",86
"Tetragonopterinae",86
"Gymnothorax chilospilus",85
"Lutjanus apodus",85
"Chrysiptera glauca",84
"Coryphopterus hyalinus",84
"Epinephelus merra",84
"Eviota",84
"Holocentrus ascensionis",84
"Lutjanus griseus",84
"Monacanthus tuckeri",84
"Paraconger species",84
"Cephalopholis argus",83
"Heteropriacanthus cruentatus",83
"Orthopristis chrysoptera",83
"Carassius auratus",82
"Notropis",82
"Pyrrhulina",82
"Tetragonopterus chalceus",82
"Aulostomus maculatus",81
"Labrisomus haitiensis",81
"Moenkhausia lepidura",81
"Myrophis platyrhynchus",81
"Phenacogaster",81
"Anarchias similis",80
"Chilorhinus suensonii",80
"Erimyzon sucetta",80
"Gasterosteus aculeatus",80
"Halichoeres",80
"Sargocentron vexillarium",80
"Stenotomus chrysops",80
"Tetragonopterus argenteus",80
"Canthigaster rostratus",79
"Chromis multilineata",79
"Creagrutus",79
"Epibulus insidiator",79
"Gymnothorax zonipectis",79
"Heterandria formosa",79
"Labroides dimidiatus",79
"Ogilbia",79
"Stegastes variabilis",79
"Ericymba buccata",78
"Gobionellus boleosoma",78
"Myripristis jacobus",78
"Odontostilbe pulchra",78
"Salvelinus fontinalis",78
"Sternarchella calhamazon",78
"Apogon binotatus",77
"Bathygobius soporator",77
"Nemichthys scolopaceus",77
"Scorpaenodes caribbaeus",77
"Abudefduf sordidus",76
"Astyanax ruberrimus",76
"Clinostomus elongatus",76
"Decapterus russelli",76
"Enneanectes altivelis",76
"Scorpaena plumieri",76
"Selene setapinnis",76
"Synbranchus marmoratus",76
"Bryconamericus",75
"Eigenmannia",75
"Exallodontus aguanai",75
"Hypostomus",75
"Merluccius bilinearis",75
"Chloroscombrus chrysurus",74
"Seriola rivoliana",74
"Thoracocharax stellatus",74
"Trachinotus goodei",74
"Acestrorhynchus microlepis",73
"Aplodinotus grunniens",73
"Corydoras",73
"Mulloidichthys flavolineatus",73
"Oligoplites saurus",73
"Percina nigrofasciata",73
"Pimephales promelas",73
"Poecilia sphenops",73
"Chaetodon lunula",72
"Conger triporiceps",72
"Ctenochaetus strigosus",72
"Diodon holocanthus",72
"Fundulus grandis",72
"Gobiidae",72
"Scartella cristata",72
"Apogon lachneri",71
"Eucinostomus havana",71
"Harengula humeralis",71
"Luxilus chrysocephalus",71
"Ocyurus chrysurus",71
"Prionotus tribulus",71
"Serrasalmus rhombeus",71
"Bathygobius fuscus",70
"Gymnorhamphichthys hypostomus",70
"Halichoeres centriquadrus",70
"Lythrypnus spilus",70
"Neoniphon marianus",70
"Percina caprodes",70
"Coryphopterus eidolon",69
"Cottus carolinae",69
"Gobiosoma evelynae",69
"Gymnorhamphichthys rondoni",69
"Noturus leptacanthus",69
"Eucinostomus jonesi",68
"Malacoctenus aurolineatus",68
"Monacanthus hispidus",68
"Opistognathus maxillosus",68
"Plesiops coeruleolineatus",68
"Amia calva",67
"Apteronotus bonapartii",67
"Bryconops caudomaculatus",67
"Ichthyapus ophioneus",67
"Sparisoma",67
"Spectracanthicus punctatissimus",67
"Sphoeroides annulatus",67
"Triportheus angulatus",67
"Bodianus rufus",66
"Chaetodon auriga",66
"Coryphopterus dicrus",66
"Gymnothorax rueppelliae",66
"Sphoeroides testudineus",66
"Strongylura notata",66
"Canthigaster janthinopterus",65
"Crenicichla",65
"Gymnotus carapo",65
"Istiblennius edentulus",65
"Urophycis regius",65
"Bothus lunatus",64
"Dormitator maculatus",64
"Hoplerythrinus unitaeniatus",64
"Nocomis leptocephalus",64
"Opisthonema oglinum",64
"Phaeoptyx pigmentarius",64
"Stegastes nigricans",64
"Dascyllus trimaculatus",63
"Echeneis naucrates",63
"Malacoctenus gilli",63
"Moenkhausia dichroura",63
"Phaeoptyx pigmentaria",63
"Risor ruber",63
"Spectracanthicus zuanoni",63
"Aphyocharax alburnus",62
"Apogon kallopterus",62
"Carangoides malabaricus",62
"Cottus bairdii",62
"Cyprinella leedsi",62
"Dascyllus aruanus",62
"Lutjanus fulvus",62
"Microschemobrycon casiquiare",62
"Mustelus canis",62
"Platygillellus rubrocinctus",62
"Poecilia reticulata",62
"Pomacentridae",62
"Sargocentron coruscum",62
"Scarus sordidus",62
"Serranus tigrinus",62
"Trichiurus lepturus",62
"(Bathypotamichthys MS) (orcesi MS)",61
"Ameiurus brunneus",61
"Brycon pesu",61
"Enneacanthus obesus",61
"Gymnothorax fimbriatus",61
"Gymnothorax pictus",61
"Leporinus friderici",61
"Thalassoma hebraicum",61
"Triportheus",61
"Acanthemblemaria aspera",60
"Agonostomus monticola",60
"Ameiurus melas",60
"Bryconops",60
"Ctenobrycon spilurus",60
"Cynoscion arenarius",60
"Gnathophis",60
"Hyporhamphus unifasciatus",60
"Pleuronectiformes",60
"Rypticus subbifrenatus",60
"Urophycis tenuis",60
"Cichlasoma",59
"Decapterus punctatus",59
"Enneanectes boehlkei",59
"Etropus microstomus",59
"Gobiosoma ginsburgi",59
"Haemulon plumierii",59
"Histrio histrio",59
"Lagocephalus laevigatus",59
"Pimelodus",59
"Stegastes diencaeus",59
"Balistes capriscus",58
"Bryconops melanurus",58
"Lutjanus synagris",58
"Microspathodon chrysurus",58
"Myripristis murdjan",58
"Rhamdia",58
"Seriola zonata",58
"Balistes vetula",57
"Carpiodes cyprinus",57
"Etheostoma simoterum",57
"Eucinostomus argenteus",57
"Fundulus",57
"Gobiesox strumosus",57
"Nemadoras ternetzi",57
"Porotergus gimbeli",57
"Pseudocheilinus hexataenia",57
"Bothus pantherinus",56
"Jenkinsia lamprotaenia",56
"Lepomis humilis",56
"Notropis cummingsae",56
"Plagioscion squamosissimus",56
"Rhamdia quelen",56
"Sargocentron vexillarius",56
"Uropterygius macularius",56
"Achirus lineatus",55
"Cichlasoma nigrofasciatum",55
"Echidna catenata",55
"Elassoma evergladei",55
"Gymnothorax thyrsoideus",55
"Hemigrammus geisleri",55
"Myrichthys ocellatus",55
"Roeboides dayi",55
"Alectis ciliaris",54
"Anchoviella guianensis",54
"Astyanax guianensis",54
"Caranx melampygus",54
"Cheilinus trilobatus",54
"Etheostoma caeruleum",54
"Fundulus similis",54
"Hoplunnis tenuis",54
"Kaupichthys brachychirus",54
"Menticirrhus americanus",54
"Moenkhausia grandisquamis",54
"Poecilia gillii",54
"Thalassoma lunare",54
"Caenotropus labyrinthicus",53
"Caranx ruber",53
"Leptocephalus",53
"Malacoctenus erdmani",53
"Nannostomus eques",53
"Odontostilbe",53
"Synodus intermedius",53
"Acanthurus",52
"Chaetodon striatus",52
