"Family","Count"
"gyrinocheilidae",8
"melamphaidae",8
"melastomataceae",8
"odontaspididae",8
"pegasidae",8
"polyprionidae",8
"xiphiidae",8
"anarhichadidae",7
"aulopidae",7
"congiopodidae",7
"hapalogenyidae",7
"phosichthyidae",7
"setarchidae",7
"squatinidae",7
"unknown",7
"ariommatidae",6
"arripidae",6
"badidae",6
"citharinidae",6
"giganturidae",6
"halosauridae",6
"heterenchelyidae",6
"nandidae",6
"narkidae",6
"perciliidae",6
"percophidae",6
"phractolaemidae",6
"amphiliidae",5
"belontiidae",5
"chironemidae",5
"cryptacanthodidae",5
"gyracanthidae",5
"hepsetidae",5
"hexanchidae",5
"mordaciidae",5
"nematistiidae",5
"nematogenyidae",5
"odacidae",5
"oplegnathidae",5
"scombropidae",5
"alepocephalidae",4
"callanthiidae",4
"dalatiidae",4
"enoplosidae",4
"gonorynchidae",4
"gyalectaceae",4
"hoplichthyidae",4
"isonidae",4
"kneriidae",4
"lacantuniidae",4
"lamiaceae",4
"lepidosirenidae",4
"malapteruridae",4
"monocentridae",4
"orectolobidae",4
"pentacerotidae",4
"phallostethidae",4
"pseudomugilidae",4
"retropinnidae",4
"stegostomatidae",4
"abyssocottidae",3
"alepisauridae",3
"anoplogastridae",3
"anoplopomatidae",3
"aploactinidae",3
"arapaimidae",3
"austroglanididae",3
"berycidae",3
"carabidae",3
"cetorhinidae",3
"draconettidae",3
"epigonidae",3
"gibberichthyidae",3
"grammicolepididae",3
"gymnarchidae",3
"inermiidae",3
"lateolabracidae",3
"latimeriidae",3
"microstomatidae",3
"pantodontidae",3
"parazenidae",3
"protopteridae",3
"psychrolutidae",3
"trachipteridae",3
"triodontidae",3
"unknown leptocephalus",3
"valenciidae",3
"alopiidae",2
"aplodactylidae",2
"arhynchobatidae",2
"buccinidae",2
"centracanthidae",2
"centrogenyidae",2
"centrophoridae",2
"ceratiidae",2
"chacidae",2
"chiasmodontidae",2
"comephoridae",2
"cottocomephoridae",2
"cranoglanididae",2
"cyttidae",2
"eleotrididae",2
"formicidae",2
"helostomatidae",2
"kryptoglanidae",2
"lampridae",2
"myrocongridae",2
"pholidichthyidae",2
"poaceae",2
"pristiophoridae",2
"psilorhynchidae",2
"regalecidae",2
"solenostomataceae",2
"somniosidae",2
"symphysanodontidae",2
"telmatherinidae",2
"trichonotidae",2
"urotrygonidae",2
"agamidae",1
"anotopteridae",1
"antipleuridae",1
"apistidae",1
"aulorhynchidae",1
"bathyclupeidae",1
"bathymasteridae",1
"ceratodontidae",1
"champsodontidae",1
"chlamydoselachidae",1
"dactyloidae",1
"dichistiidae",1
"dinopercidae",1
"ecnomidae",1
"erethistidae",1
"geotriidae",1
"harpagiferidae",1
"hesperiidae",1
"hypnidae",1
"ipnopidae",1
"latridae",1
"leptobramidae",1
"leptoscopidae",1
"luvaridae",1
"melanonidae",1
"melanostomiidae",1
"mysidae",1
"neoceratodontidae",1
"neosebastidae",1
"omosudidae",1
"oonopidae",1
"ostracoberycidae",1
"oxynotidae",1
"palpimanidae",1
"passandridae",1
"pentatomidae",1
"pholididae",1
"rhamphocottidae",1
"scopelarchidae",1
"stephanoberycidae",1
"stylephoridae",1
"tetragonuridae",1
"trichodontidae",1
"unionidae",1
