"dwc.scientificName","freq"
"Ictalurus lacustris punctatus",46
"Nocomis leptocephalus",46
"Cottus cognatus",45
"Ichthyomyzon fossor",45
"Percina evides",45
"Ambloplites rupestris rupestris",44
"Hybopsis micropogon",44
"Ictalurus lacustris lacustris",44
"Macrhybopsis aestivalis",44
"Percina nigrofasciata",44
"Cyprinus carpio × Carassius auratus",43
"Micropterus salmoides salmoides",43
"Prionotus carolinus",43
"Hybopsis x-punctata",42
"Lepomis auritus",42
"Lepomis megalotis peltastes",42
"Notropis leuciodus",42
"Notropis volucellus wickliffi",41
"Alosa aestivalis",40
"Erimystax insignis",40
"Trinectes maculatus",40
"Notropis heterodon",39
"Percina caprodes caprodes",39
"Esox niger",38
"Etheostoma rufilineatum",38
"Chaenobryttus gulosus",37
"Esox americanus vermiculatus",37
"Ichthyomyzon greeleyi",37
"Leiostomus xanthurus",36
"Lota lota",36
"Stizostedion canadense canadense",36
"Carpiodes cyprinus cyprinus",35
"Luxilus coccogenis",35
"Noturus nocturnus",35
"Carpiodes",34
"Fundulus olivaceus",34
"Gasterosteus aculeatus",34
"Luxilus pilsbryi",34
"Margariscus margarita",34
"Menticirrhus saxatilis",34
"Paralichthys dentatus",34
"Etheostoma chlorosomum",33
"Hybopsis biguttatus",33
"Moxostoma valenciennesi",33
"Etheostoma flabellare flabellare",32
"Hybognathus hankinsoni",32
"Lepomis cyanellus × macrochirus",32
"Morone mississippiensis",32
"Oncorhynchus kisutch",32
"Fundulus heteroclitus",31
"Ictalurus furcatus",31
"Ictiobus niger",31
"Morone saxatilis",31
"Notropis chalybaeus",31
"Notropis lythrurus",31
"Sander canadensis",31
"Lepomis cyanellus × gibbosus",30
"Lepomis macrochirus × gibbosus",29
"Moxostoma",29
"Mugil curema",29
"Cottus bairdii kumlieni",28
"Hypentelium etowanum",28
"Lepomis marginatus",28
"Notropis ariommus",28
"Etheostoma gracile",27
"Etheostoma olmstedi",27
"Lepomis miniatus",27
"Notropis cornutus frontalis",27
"Pungitius pungitius",27
"Catonotus flabellaris flabellaris",26
"Fundulus diaphanous menona",25
"Stenotomus chrysops",25
"Hybognathus placitus",24
"Hybopsis dissimilis",24
"Etheostoma bellum",23
"Etheostoma simoterum",23
"Etheostoma vulneratum",23
"Hybopsis dissimilis dissimilis",23
"Notropis percobromus",23
"Noturus elegans",23
"Schilbeodes gyrinus",23
"Stizostedion",23
"Cycleptus elongatus",22
"Cynoscion regalis",22
"Notropis atherinoides dilectus",22
"Roccus chrysops",22
"Elassoma zonatum",21
"Lepisosteus platostomus",21
"Lota lota maculosa",21
"Notemigonus chrysoleucas",21
"Notropis chrysocephalus × rubellus",21
"Ameiurus nebulosus nebulosus",20
"Esox masquinongy",20
"Etheostoma proeliare",20
"Lepisosteus oculatus",20
"Luxilus chrysocephalus × cornutus",20
"Microgadus tomcod",20
"Noturus albater",20
"Rhinichthys artratulus",20
"Ammocrypta pellucida pellucida",19
"Aplodinotus grunnieins",19
"Noturus insignis",19
"Noturus leptacanthus",19
"Apeltes quadracus",18
"Erimyzon sucetta kennerlii",18
"Moxostoma poecilurum",18
"Oncorhynchus tshawytscha",18
"Carpiodes carpio carpio",17
"Centrarchus macropterus",17
"Erimystax x-punctatus trautmani",17
"Lepomis punctatus",17
"Macrhybopsis hyostoma",17
"Nocomis bigutattus",17
"Notropis shumardi",17
"Polyodon spathula",17
"Alosa sapidissima",16
"Coregonus clupeaformis latus",16
"Cottus immaculatus",16
"Etheostoma aquali",16
"Lepisosteus osseus oxyurus",16
"Luxilus cornutus intergrade",16
"Micropterus coosae",16
"Phenecobius mirabilis",16
"Rhinichthys cataractae cataractae",16
"Sander vitreus",16
"Etheostoma swaini",15
"Exoglossum maxillingua",15
"Hybopsis x-punctatus",15
"Luxilus chrysocephalus × Notropis rubellus",15
"Lythrurus umbratilus",15
"Notropis anogenus",15
"Salvelinus confluentus",15
"Tautoga onitis",15
"Etheostoma duryi",14
"Etheostoma fusiforme",14
"Etheostoma squamiceps",14
"Hybopsis expunctatus trautmani",14
"Menidia menidia",14
"Notropis cornutus × chrysocephalus",14
"Notropis longirostris",14
"Thymallus arcticus",14
"Cottus asper",13
"Couesius plumbeus",13
"Cyprinella analostana",13
"Cyprinella callistia",13
"Etheostoma radiosum",13
"Hybognathus argyritis",13
"Leuciscus neogaeus",13
"Menidia beryllina",13
"Myoxocephalus aenaeus",13
"Notropis emiliae",13
"Prionotus evolans",13
"Salmo clarki clarki",13
"Ammocrypta clara",12
