"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"skeleton","ucmp","v","140486","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138181","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137162","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141196","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137654","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140915","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137707","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137862","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140716","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141154","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140854","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138065","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137938","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138565","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138196","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140736","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140216","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140916","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136848","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140252","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140248","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138118","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138530","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136685","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","159150","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138033","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136867","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141187","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140461","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140823","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140737","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140990","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140799","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136700","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140942","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140703","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137592","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136845","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137035","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140435","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140829","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","193001","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137765","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137754","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137897","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137794","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136775","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137767","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136826","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137821","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136865","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138032","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137837","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138230","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141152","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136923","Skeleton","","",NA,NA,NA,402
