"Collector","Count"
"h.b",17
"hirschfeld",17
"mcginnis",17
"mckanna",17
"mckinney",17
"p.c",17
"tobien",17
"usgs",17
"ashwill",16
"b.h",16
"bienenfeld",16
"c.n",16
"colwell",16
"d.i",16
"endangered",16
"f.h",16
"glavert",16
"h.w",16
"hass",16
"horniday",16
"lee",16
"program",16
"recovery",16
"richard",16
"slaughter",16
"species",16
"u.c.m.p.party",16
"u.s.g.s",16
"univ",16
"winters",16
"a.a",15
"belt",15
"bibi",15
"clare",15
"combs",15
"feranec",15
"foshag",15
"j.l",15
"lang",15
"marshall",15
"michaud",15
"moody",15
"o.a",15
"olsen",15
"quay",15
"stilwell",15
"tomiya",15
"usnm",15
"ames",14
"anji",14
"arata",14
"baer",14
"ballerini",14
"bolt",14
"brian",14
"cleland",14
"croulet",14
"diemer",14
"dorf",14
"hackmeyer",14
"hammer",14
"jepsen",14
"kermack",14
"kyoko",14
"lassen",14
"m.w",14
"marisa",14
"matthew",14
"mcguire",14
"moustakas",14
"n.k",14
"shotwell",14
"amherst",13
"cauble",13
"glauert",13
"gobalet",13
"harrold",13
"hogler",13
"k.w",13
"morris",13
"oehler",13
"seton",13
"story",13
"summer",13
"susumu",13
"wideman",13
"witt",13
"a.h",12
"australia",12
"avery",12
"beard",12
"gianelli",12
"h.h",12
"harvey",12
"karr",12
"kurik",12
"labs",12
"lacm",12
"lower",12
"m.f",12
"macconnell",12
"macenroe",12
"martinez",12
"norell",12
"p.f",12
"rouse",12
"schwab",12
"spaeth",12
"stillwell",12
"suman",12
"telford",12
"turner",12
"a.s",11
"aust",11
"bennison",11
"bobbitt",11
"bonett",11
"bureau",11
"chew",11
"de",11
"house",11
"jenny",11
"kalb",11
"l.m",11
"la",11
"marsh",11
"n.j",11
"nelson",11
"purchased",11
"skinner",11
"springs",11
"stam",11
"upham",11
"a.w",10
"ashley",10
"b.s.m.party",10
"borax",10
"butterfield",10
"c.c.c",10
"d.g",10
"des",10
"diego",10
"ebert",10
"f.a",10
"f.j",10
"faculte",10
"g.e",10
"h.c",10
"kowalski",10
"lewis",10
"lipps",10
"mcclain",10
"mcculloh",10
"min",10
"mnh",10
"morea",10
"omo",10
"pick",10
"poust",10
"rader",10
"research",10
"resoup",10
"romoser",10
"sadler",10
"schiebout",10
"schorn",10
"sciences",10
"shell",10
"simons",10
"thompson",10
"vedder",10
"walton",10
"wheat",10
"wolf",10
"wortman",10
"wulff",10
"anemone",9
"b.a",9
"baldawf",9
"bauldauba",9
"brogan",9
"carpenter",9
"douglas",9
"epping",9
"foothill",9
"g.l",9
"gazin",9
"hanley",9
"institute",9
"janvier",9
"keesing",9
"m.w.v",9
"matzen",9
"menke",9
"molnar",9
"morrison",9
"nomland",9
"o.c",9
"of",9
"p.p",9
"paleoresource",9
"parker",9
"s.l",9
"steele",9
"stones",9
"supply",9
"tule",9
"u.c.m.p",9
"u.c.partyj.d",9
"vaughn",9
"w.c",9
"w.w",9
"warde",9
"williston",9
"allport",8
"barber",8
"basel",8
"berta",8
"c.e",8
"davidson",8
"dehm",8
"f.k",8
"fibush",8
"fresno",8
"hancock",8
"hoffstetter",8
"j.o",8
"j.s",8
"k.k",8
"kierulff",8
"king",8
"kopf",8
"larson",8
"leakey",8
"macgregor",8
"meux",8
"moiola",8
"nat.hist.mus",8
"philaf",8
"porteous",8
"r.n",8
"radbruch",8
"richardson",8
"robert",8
"shlemon",8
"shutter",8
"stevens",8
"tamura",8
"tong",8
"u.s.bur.reclamation",8
"zheng",8
"a.p",7
"auffenberg",7
"b.l",7
"beck",7
"belmont",7
"blake",7
"casteel",7
"consultants:bufford",7
"crowther",7
"dalquest",7
"fryxell",7
"gardiner",7
"gomez",7
"h.g",7
"horner",7
"hunt",7
"kaplan",7
"l.k",7
"ligon",7
"m.h",7
"madrid",7
"mcclellan",7
"mcdonald",7
"meade",7
"morales",7
"morejohn",7
"mvz",7
"novakovic",7
"pack",7
"palladino",7
"pilegaard",7
"roeder",7
"schmidt",7
"state",7
"store",7
"sweetman",7
"tom",7
"tynsky",7
"vieira",7
"a.k.w",6
"allen",6
"ameghino",6
"aust.mus",6
"barbat",6
"begg",6
"biological",6
"boyd",6
"calif",6
"chamberlain",6
"churchill",6
"collins",6
"condit",6
"cowan",6
"crook",6
"cummings",6
"dickerson",6
"dorr",6
"e.s",6
"ernst",6
"f.m",6
"farlow",6
"froehlich",6
"g.v",6
"greenhood",6
"h.s",6
"hager",6
"harger",6
"hibbard",6
"hirth",6
"judge",6
"k.u.party",6
"kingaman",6
"l.s",6
"loomis",6
"loren",6
"manchester",6
"mccoy",6
"mcnair",6
"montpelllier",6
"mount",6
"muller",6
"o'keefe",6
"o.w",6
"ogle",6
"peck",6
"phil",6
"pierce",6
"pirrone",6
"school",6
"seale",6
"spann",6
"springer",6
"stein",6
"steve",6
"stockton",6
"stohler",6
"thom",6
"ward",6
"watson",6
"zug",6
"a.f",5
"arellano",5
"ashby",5
"bamaw",5
"behrensmeyer",5
"belkin",5
"bond",5
"breneman",5
"british",5
"calif.acad.sci",5
"carter",5
"chappell",5
"christopherson",5
"claborn",5
"darmstadt",5
"denver",5
"dingman",5
"drewes",5
"eberth",5
"eric",5
"f.b",5
"f.w",5
"fredric",5
"gifford",5
"gilbraith",5
"gorman",5
"harley",5
"harvard",5
"hauff",5
"hay",5
"hirsch",5
"honegger",5
"j.j",5
"kirkbride",5
"krebs",5
"l.c",5
"lab",5
"lintz",5
"loveberg",5
"mccarty",5
"mein",5
"mrs",5
"nicholls",5
"nichols",5
"nomlande",5
"o.d",5
"p.h",5
"p.j",5
"paris",5
"perrin",5
"pet",5
"porteus",5
"r.j",5
"ray",5
"s.e",5
"schell",5
"schmincke",5
"sci",5
"smallwood",5
"studer",5
"t.f",5
"van",5
"w.m",5
"w.s",5
"a.n.m.party",4
"abbott",4
"adams",4
"addecott",4
"allanson",4
"almquist",4
"arnold",4
"b.f",4
"b.g",4
"bailey",4
"beasley",4
"bourgeois",4
"broardbent",4
"brodie",4
"bronx",4
"brous",4
"bruce",4
"bunting",4
"c.f",4
"c.w",4
"carrier",4
"chambers",4
"cohen",4
"condon",4
"covert",4
"d.rasmussen",4
"dibblee",4
"diehl",4
"don",4
"duguay",4
"f.c",4
"father",4
"floyd",4
"francisco",4
"g.r",4
"galen",4
"galusha",4
"gandolfo",4
"gangloff",4
"germain",4
"h.e",4
"hawlssley",4
"holt",4
"hurst",4
"irsnb",4
"jh",4
"john",4
"kay",4
"kennedy",4
"lambert",4
"leviton",4
"louderback",4
"lucmp",4
"m.greemwald",4
"m.v",4
"machris",4
"mateo",4
"matthews",4
"maza",4
"mccammon",4
"mccharles",4
"mcmillion",4
"meadows",4
"melvin",4
"moseley",4
"mourning",4
"mu",4
"mueller",4
"n.e",4
"nat.mus.victoria",4
"norton",4
"o.j",4
"o.n",4
"pavey",4
"payne",4
"peary",4
"povey",4
"pratt",4
"rasmussen",4
"rubin",4
"rusconi",4
"s.a.m",4
"s.f",4
"schaff",4
"scharf",4
"seiple",4
"serrano",4
"spitzbergen",4
"sullivan",4
"swanson",4
"swedish",4
"swift",4
"t.w",4
"um",4
"utah",4
"volunteer",4
"whitford",4
"wing",4
"winkelstein",4
"wooden",4
"z.x",4
"a.e",3
"a.r",3
"a.r.v",3
"adegoke",3
"alvarez",3
"anthony",3
"atsatt",3
"balchunas",3
"bela",3
"berger",3
"bernardino",3
"bircheff",3
"bowden",3
"boyes",3
"bridge",3
"cademtori",3
"cassidy",3
"chang",3
"chen",3
"clemenger",3
"clifford",3
"conditt",3
"coppock",3
"corliss",3
"county",3
"d.b",3
"d.h",3
"d.r",3
"daraniyagala",3
"dave",3
"diablo",3
"dickson",3
"dl",3
"ely",3
"erskin",3
"fakundiny",3
"fludeland",3
"ford",3
"foster",3
"fox",3
"fuqua",3
"g.h",3
"g.p.wilson",3
"g.w",3
"gidley",3
"graffham",3
"grant",3
"greewald",3
"grigsby",3
"gross",3
"h.j.cook",3
"h.v",3
"haas",3
"hacker",3
"hampton",3
"hanna",3
"hansen",3
"henry",3
"heyl",3
"hicks",3
"hildebrand",3
"jackson",3
"johnstone",3
"kaar",3
"kennell",3
"kenya",3
"ku",3
"l.e",3
"lasby",3
"lavocat",3
"lelong",3
"leopold",3
"lilley",3
"lockwood",3
"lohest",3
"lowry",3
"lt",3
"lubin",3
"lukacs",3
"macginitie",3
"mainwaring",3
"marinoric",3
"markgraf",3
"mary",3
"mccafferty",3
"mccully",3
"mckee",3
"mcleod",3
"mcnulty",3
"medem",3
"miao",3
"minor",3
"mnhn",3
"montana",3
"mor",3
"morton",3
"mr",3
"mussells",3
"n.b",3
"nielsen",3
"no",3
"norrel",3
"nsm",3
"o.m",3
"owens",3
"p.u.party",3
"power",3
"puydt",3
"quilici",3
"r.d",3
"r.f",3
"r.k",3
"r.t",3
"radinsky",3
"richmond",3
"roberts",3
"rowley",3
"s.d.s.c",3
"s.v",3
"sellards",3
"sharp",3
"shibata",3
"simmons",3
"smiley",3
"students",3
"ted",3
"tedrow",3
"thomas",3
"thomson",3
"titus",3
"trombla",3
"tropical",3
"u.mich.party",3
"w.o",3
"wa",3
"warrington",3
"watts",3
"welsch",3
"wiggins",3
"winkle",3
"wirtz",3
"wolfe",3
"young",3
"a.g",2
"a.l",2
"addicott",2
"aff",2
"alan",2
"alexanderkellogg",2
"amaral",2
"anken",2
"antonio",2
"arens",2
"argento",2
"art",2
"b.b",2
"baggott",2
"baird",2
"barnett",2
"bassett",2
"batterman",2
"baum",2
"bebb",2
"bee",2
"behr",2
"benet",2
"bessom",2
"black",2
"bloedel",2
"bmnh",2
"bocek",2
"bogg",2
"bohart",2
"bolander",2
"bolles",2
"borell",2
"bosland",2
"bowman",2
"brady",2
"bremer",2
"bronaugh",2
"brownell",2
"brzotoski",2
"burghall",2
"burman",2
"burns",2
"burtner",2
"bushell",2
"c.k",2
"c.m",2
"calif.div.highways",2
"calif.fish",2
"calkins",2
"cantot",2
"carr",2
"cas",2
"castillo",2
"caturry",2
