"Collector","Count"
"weems",67
"widlansky",67
"zoology",67
"brawner",66
"cabreza",66
"mrs",66
"rowe",66
"tappen",66
"lindsey",65
"mcmurtray",65
"missimer",65
"neuhs",65
"pete",65
"addison",64
"marilyn",64
"rembert",64
"saarinen",64
"schuerger",64
"todd",64
"clausen",63
"white",63
"burton",62
"butler",62
"diderot",62
"gicca",62
"hofstetter",62
"melody",62
"randall",62
"shelley",62
"shisby",62
"christina",61
"fisher",61
"gordon",61
"gray",61
"hendricks",61
"pam",61
"puckett",61
"sufi",61
"appleby",60
"byrd",60
"goernsey",60
"sinibaldi",60
"walz",60
"andresen",59
"angeles",59
"county",59
"expep",59
"geobol",59
"hecht",59
"kaminski",59
"los",59
"maureen",59
"mcdowell",59
"thrash",59
"trip",59
"wallace",59
"cumbaa",58
"herr",58
"lorraine",58
"mcgurn",58
"meachen",58
"chisholm",57
"frances",57
"matararaba",57
"mcbride",57
"pregill",57
"rolin",57
"sepeti",57
"abbondanza",56
"colehour",56
"memphis",56
"vernon",56
"foti",55
"hill",55
"leah",55
"meaghan",55
"adams",54
"jeffrey",54
"may",54
"page",54
"shitama",54
"budiansky",53
"celeste",53
"erik",53
"humphrey",53
"jose",53
"larned",53
"sprague",53
"beatty",52
"blatch",52
"fredrickson",52
"gardaphe",52
"karnovsky",52
"karrow",52
"kathleen",52
"o'neill",52
"randolph",52
"elliott",51
"mclain",51
"goodwin",50
"ogle",50
"sharon",49
"blythe",48
"ian",48
"iii",48
"kimberly",48
"lanzarone",48
"margret",48
"dickey",47
"kittle",47
"pammer",47
"april",46
"brucks",46
"ferguson",46
"jody",46
"kathryn",46
"mihalik",46
"reeser",46
"rodney",46
"schult",46
"holte",45
"kelley",45
"blount",44
"bowen",44
"edwards",44
"garner",44
"magallanes",44
"monica",44
"nathan",44
"panico",44
"perez",44
"powell",44
"victor",44
"bowman",43
"brayfield",43
"church",43
"georgia",43
"jimenez",43
"latvis",43
"luis",43
"ridgwell",43
"bethea",42
"cameron",42
"dorothy",42
"edward",42
"foster",42
"hirschfield",42
"masters",42
"weidner",42
"charleen",41
"craig",41
"duane",41
"gerks",41
"gonzalo",41
"grear",41
"harrison",41
"lelia",41
"melanie",41
"pylka",41
"roode",41
"alise",40
"amy",40
"burns",40
"cynthia",40
"giddens",40
"ionescu",40
"jenkins",40
"jon",40
"kitchens",40
"lyke",40
"petree",40
"adler",39
"alexon",39
"baskin",39
"browning",39
"christopher",39
"jaime",39
"joey",39
"matthew",39
"pacheco",39
"rosemary",39
"runk",39
"savage",39
"stefi",39
"amber",38
"griff",38
"jud",38
"maccracken",38
"wandi",38
"clyne",37
"debbie",37
"heidi",37
"herman",37
"muller",37
"murray",37
"roy",37
"sierra",37
"sites",37
"sydow",37
"timothy",37
"trappman",37
"gavin",36
"grawe",36
"harrigan",36
"lauren",36
"luz",36
"megan",36
"monarrez",36
"nickerson",36
"oviedo",36
"pedro",36
"penkrot",36
"rohlwing",36
"sokol",36
"tonya",36
"vanie",36
"cassady",35
"contat",35
"hamilton",35
"harry",35
"jared",35
"jarrell",35
"mihlbachler",35
"moegenburg",35
"peterson",35
"zachary",35
"anthony",34
"boardman",34
"harper",34
"hendrickson",34
"anaya",33
"bertrand",33
"deann",33
"hawthorne",33
"heather",33
"horner",33
"irving",33
"kieckefer",33
"larisa",33
"leisure",33
"lenard",33
"mcintire",33
"ornella",33
"shapiro",33
"anna",32
"borghese",32
"carole",32
"evelyn",32
"francis",32
"holland",32
"jeanette",32
"kennith",32
"mccoy",32
"moncrief",32
"nichole",32
"royal",32
"sykes",32
"virginia",32
"cramer",31
"fuller",31
"gillette",31
"harbobe",31
"hilber",31
"philip",31
"rogers",31
"arianna",30
"daisy",30
"ellis",30
"harrington",30
"higgins",30
"karin",30
"kirkland",30
"marie",30
"marvin",30
"meylan",30
"party",30
"pouncey",30
"regina",30
"abaco",29
"auth",29
"cardinale",29
"jensen",29
"massey",29
"pennilyn",29
"richardson",29
"rod",29
"dane",28
"juergensmeyer",28
"kennedy",28
"kidder",28
"lower",28
"mathis",28
"mccord",28
"ricardo",28
"stefan",28
"vada",28
"webster",28
"baker",27
"beth",27
"dow",27
"gallager",27
"gibbs",27
"golden",27
"kathy",27
"libby",27
"neal",27
"rayna",27
"sanderson",27
"swan",27
"swisher",27
"zach",27
"adam",26
"coakley",26
