"Family","Count"
"monacanthidae",4
"plagiomenidae",4
"ptychodontidae",4
"rhinidae",4
"syngnathidae",4
"threskiornithidae",4
"aniliidae",3
"apogonidae",3
"argyrolagidae",3
"astrapotheriidae",3
"ctenacanthidae",3
"ctenomyidae",3
"hathliacynidae",3
"leptochoeridae",3
"meniscotheriidae",3
"mitsukurinidae",3
"molgophidae",3
"mosasauridae",3
"muraenidae",3
"nodosauridae",3
"palaeospinacidae",3
"platysternidae",3
"pontoporiidae",3
"rhizodontidae",3
"trichiuridae",3
"troglodytidae",3
"agamidae",2
"amphicyonidae/temnocyoninae",2
"aotidae",2
"baenidae",2
"bothremydidae",2
"camelidae/protolabinae",2
"carettochelyidae",2
"ceratopsidae",2
"cerylidae",2
"discoglossidae",2
"dyrosauridae",2
"eschrichtiidae",2
"ginglymostomatidae",2
"hemiramphidae",2
"idiognathodontidae",2
"lepidotidae",2
"lutjanidae",2
"myrmecophagidae",2
"oestocephalidae",2
"osteoglossidae",2
"plesiadapidae",2
"plethodontidae",2
"polygnathidae",2
"priscacaridae",2
"rhinobatidae",2
"scelidotheriidae",2
"scorpaenidae",2
"sternidae",2
"sternoptychidae",2
"tyrannosauridae",2
"acropomatidae",1
"albulidae",1
"anomalopidae",1
"antilocapridae/merycodontinae",1
"aplodontidae",1
"arctostylopidae",1
"branchiosauridae",1
"bregmacerotidae",1
"bryantodontidae",1
"bucconidae",1
"bythitidae",1
"caenolestidae",1
"captorhinidae",1
"carcharodontosauridae",1
"centrophoridae",1
"cephalaspidae",1
"ceratodontidae",1
"cetiosauridae",1
"chimaeridae",1
"clinidae",1
"coerebidae",1
"coraciidae",1
"coryphaenidae",1
"dissorophidae",1
"distacodontidae",1
"dromaeosauridae",1
"eocardiidae",1
"eryopidae",1
"felidae/machairodontinae",1
"furipteridae",1
"gonorynchidae",1
"heterenchelidae",1
"heterodontidae",1
"hippopotamidae",1
"ichthyodectidae",1
"icriodontidae",1
"isotemnidae",1
"jaekelotodontidae",1
"lysorophidae",1
"macropodidae",1
"mesosauridae",1
"momotidae",1
"moronidae",1
"notidanidae",1
"ogcocephalidae",1
"oistodontidae",1
"ophiacodontidae",1
"pachypleurosauridae",1
"panderodontidae",1
"paridae",1
"percidae",1
"periodontidae",1
"petalodontidae",1
"phasianidae/meleagridinae",1
"prioniodinidae",1
"prorastomidae",1
"proteidae",1
"proterotheriidae",1
"pseudopolygnathidae",1
"psilopteridae",1
"pteraspidae",1
"pycnodontidae",1
"rebbachisauridae",1
"rheidae",1
"sagenodontidae",1
"scapherpetontidae",1
"sclerorhynchidae",1
"seymouriidae",1
"spinosauridae",1
"squalodontidae",1
"theridomyidae",1
"urolophidae",1
"viverridae",1
"xenacanthidae",1
