"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"Ethanol/Alcohol - 3","ism","ism-fish","630069","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 3","ism","ism-fish","630124","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 3","ism","ism-fish","630073","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 3","ism","ism-fish","630173","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 3","ism","ism-fish","630176","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 3","ism","ism-fish","630189","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 3","ism","ism-fish","630211","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 3","ism","ism-fish","630110","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 3","ism","ism-fish","630144","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 3","ism","ism-fish","630191","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 3","ism","ism-fish","630146","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 34","ism","ism-fish","630182","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 34","ism","ism-fish","630101","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 4","ism","ism-fish","630208","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 4","ism","ism-fish","630202","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 4","ism","ism-fish","630080","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 4","ism","ism-fish","630195","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 4","ism","ism-fish","630095","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 4","ism","ism-fish","630126","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 4","ism","ism-fish","630094","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 4","ism","ism-fish","630209","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 5","ism","ism-fish","630098","EtOH","","",NA,NA,NA,2
