"Family","Count"
"Alestidae",2
"Anarhichidae",2
"Arripidae",2
"Barbourisiidae",2
"Centracanthidae",2
"Centrophoridae",2
"Cetorhinidae",2
"Champsodontidae",2
"Cheilodactylidae",2
"Chirocentridae",2
"Coelacanthidae",2
"Curimatidae",2
"Doradidae",2
"Emmelichthyidae",2
"Euphorbiaceae",2
"Galaxiidae",2
"Gymnarchidae",2
"Helostomatidae",2
"Luciocephalidae",2
"Nandidae",2
"Nematistiidae",2
"Odacidae",2
"Parabrotulidae",2
"Pentacerotidae",2
"Phractolaemidae",2
"Rachycentridae",2
"Sisoridae",2
"Squatinidae",2
"Sternopygidae",2
"Stylephoridae",2
"Thalasseleotrididae",2
"Adrianichthyidae",1
"Amphiliidae",1
"Anablepidae",1
"Anoplopomatidae",1
"Aploactinidae",1
"Aspredinidae",1
"Astroblepidae",1
"Ateleopodidae",1
"Auchenipteridae",1
"Bathyclupeidae",1
"Bedotiidae",1
"Berycidae",1
"Centriscidae",1
"Chacidae",1
"Chironemidae",1
"Ctenoluciidae",1
"Datnioididae",1
"Draconettidae",1
"Ginglymostomatidae",1
"Gonostomidae",1
"Gymnotidae",1
"Gyrinocheilidae",1
"Hemigaleidae",1
"Hemiodontidae",1
"Hemiscyllidae",1
"Hexanchidae",1
"Indostomidae",1
"Lamnidae",1
"Leptochilichthyidae",1
"Nothobranchiidae",1
"Pegasidae",1
"Pholidichthyidae",1
"Plantaginaceae",1
"Platycephalidae",1
"Polyprionidae",1
"Pristigasteridae",1
"Rhamphichthyidae",1
"Rhynchobatidae",1
"Scytalinidae",1
"Solenostomidae",1
"Stegostomatidae",1
"Stephanoberycidae",1
"Telmatherinidae",1
"Torpedinidae",1
"Trachinidae",1
"Trachipteridae",1
"Triacanthidae",1
"Trichonotidae",1
