"dwc.scientificName","freq"
"Lepomis",24
"Nemichthys scolopaceus",24
"Notropis stilbius",24
"Polynemidae",24
"Selene setapinnis",24
"Syngnathus pelagicus",24
"Aphredoderus sayanus",23
"Caranx crysos",23
"Carassius auratus",23
"Carnegiella marthae",23
"Coryphaena hippurus",23
"Cryodraco antarcticus",23
"Etheostoma atripinne",23
"Etheostoma lepidum",23
"Etheostoma obeyense",23
"Gadidae",23
"Ictalurus punctatus",23
"Lampanyctus pusillus",23
"Nannostomus trifasciatus",23
"Opsanus beta",23
"Paralichthys dentatus",23
"Pogonophryne scotti",23
"Pollachius virens",23
"Trichopsetta ventralis",23
"Urophycis chuss",23
"Cantherhines pullus",22
"Carangoides bartholomaei",22
"Ceratoscopelus warmingii",22
"Chaenodraco wilsoni",22
"Copadichromis",22
"Echeneis naucrates",22
"Etheostoma brevirostrum",22
"Fundulus similis",22
"Labrisomidae",22
"Myctophum affine",22
"Nocomis leptocephalus",22
"Osmerus mordax",22
"Remora remora",22
"Scopelogadus beanii",22
"Stomias boa",22
"Ameiurus nebulosus",21
"Ceratoscopelus maderensis",21
"Chiasmodon niger",21
"Coryphaenidae",21
"Coryphaenoides rupestris",21
"Cyprinella trichroistia",21
"Eucinostomus californiensis",21
"Exocoetus volitans",21
"Gambusia",21
"Hygophum hygomii",21
"Jenkinsia lamprotaenia",21
"Limanda ferruginea",21
"Nothonotus sanguifluus",21
"Oligoplites saurus",21
"Pleuragramma antarcticum",21
"Salmo salar",21
"Scopeloberyx opisthopterus",21
"Stegastes leucostictus",21
"Ammodytes",20
"Bathyraja",20
"Characidae",20
"Chilomycterus schoepfi",20
"Dolicholagus longirostris",20
"Fundulus notatus",20
"Gobiosoma bosci",20
"Mugil",20
"Muraenolepis",20
"Notropis rubellus",20
"Oncorhynchus mykiss",20
"Thalassoma bifasciatum",20
"Apogon maculatus",19
"Aulonocara",19
"Cottus cognatus",19
"Etrumeus teres",19
"Myripristis jacobus",19
"Platybelone argala",19
"Scopelogadus mizolepis",19
"Serranidae",19
"Trematomus newnesi",19
"Aluterus schoepfi",18
"Anchoa hepsetus",18
"Aspidophoroides monopterygius",18
"Cephalopholis fulva",18
"Chaetodon capistratus",18
"Chauliodus danae",18
"Cryptopsaras couesii",18
"Diogenichthys atlanticus",18
"Erimystax dissimilis",18
"Etheostoma planasaxatile",18
"Haemulon",18
"Hippocampus erectus",18
"Hippoglossoides platessoides",18
"Hirundichthys affinis",18
"Lepidophanes guentheri",18
"Menticirrhus",18
"Nannostomus eques",18
"Notropis bifrenatus",18
"Paracheirodon axelrodi",18
"Pomacentridae",18
"Pterois volitans",18
"Scopeloberyx",18
"Seriola",18
"Trematomus loennbergii",18
"Tropheops",18
"Vomeridens infuscipinnis",18
"Zoarces americanus",18
"Atherinomorus stipes",17
"Benthosema glaciale",17
"Canthidermis maculatus",17
"Carangidae",17
"Erimyzon claviformes",17
"Etheostoma fusiforme",17
"Etheostoma oophylax",17
"Gobiosoma robustum",17
"Gymnodraco acuticeps",17
"Idiacanthus panamensis",17
"Luxilus zonatus",17
"Lythrurus lirus",17
"Nannobrachium cuprarium",17
"Nimbochromis polystigma",17
"Noturus exilis",17
"Noturus flavus",17
"Petromyzon marinus",17
"Salmonidae",17
"Scomber scombrus",17
"Scopeloberyx robustus",17
"Selar crumenophthalmus",17
"Sparidae",17
"Spratelloides delicatulus",17
"Stegastes partitus",17
"Strongylura notata",17
"Albula vulpes",16
"Ariomma",16
"Cottoidea",16
"Cyclothone livida",16
"Esox lucius",16
"Fistularia tabacaria",16
"Fundulus notti",16
"Gobiosoma chiquita",16
"Hemiramphus brasiliensis",16
"Hygophum benoiti",16
"Nannobrachium lineatum",16
"Notothenia rossii",16
"Notropis nubilus",16
"Noturus gyrinus",16
"Pogonias cromis",16
"Sander vitreus",16
"Scarus iseri",16
"Stegastes adustus",16
"Trachinotus blochii",16
"Trematomus bernacchii",16
"Acanthurus triostegus",15
"Antennarius",15
"Archosargus probatocephalus",15
"Astyanax mexicanus",15
"Chaetodipterus faber",15
"Chlorophthalmus agassizi",15
"Cyprinella whipplei",15
"Derichthys serpentinus",15
"Engraulidae",15
"Erimyzon oblongus",15
"Etheostoma cf. spectabile",15
"Fundulus chrysotus",15
"Halichoeres bivittatus",15
"Holocentrus adscensionis",15
"Holocentrus rufus",15
"Jordanella floridae",15
"Menticirrhus americanus",15
"Micropterus coosae",15
"Nannostomus unifasciatus",15
"Neoniphon marianus",15
"Neopagetopsis ionah",15
"Pogonophryne barsukovi",15
"Sargocentron coruscum",15
"Sparisoma chrysopterum",15
"Trematomus scotti",15
"Aidablennius sphynx",14
"Akarotaxis nudiceps",14
"Balistidae",14
"Bathygobius soporator",14
"Caranx sexfasciatus",14
"Cephalochordata",14
"Chrysiptera biocellata",14
"Congridae",14
"Cottus gobio",14
"Ctenogobius boleosoma",14
"Dactylopterus",14
"Etheostoma jessiae",14
"Etheostoma pulchellum",14
"Exoglossum maxillingua",14
"Gobiidae",14
"Gymnothorax",14
"Halichoeres garnoti",14
"Hemigrammus bleheri",14
"Hemitremia flammea",14
"Hemitripterus americanus",14
"Hypoatherina harringtonensis araea",14
"Lampanyctus festivus",14
"Lepidosiren paradoxa",14
"Lophius americanus",14
"Lythrurus umbratilis",14
"Melanocetus murrayi",14
"Microgadus tomcod",14
"Mulloidichthys martinicus",14
"Neoniphon sammara",14
"Nocomis biguttatus",14
"Notropis texanus",14
"Pagetopsis macropterus",14
"Paralepididae",14
"Percina kathae",14
"Pimephales vigilax",14
"Poecilia sphenops",14
"Pseudochaenichthys georgianus",14
"Rutilus rutilus",14
"Selene vomer",14
"Serrivomer beanii",14
"Stellifer lanceolatus",14
"Symbolophorus veranyi",14
"Synodus scituliceps",14
"Synodus variegatus",14
"Abudefduf saxatilis",13
"Achirus lineatus",13
"Balistes capriscus",13
"Bolinichthys photothorax",13
"Caranx",13
"Cephalopholis cruentata",13
"Cheilopogon furcatus",13
"Chromis multilineatus",13
"Enchelyopus cimbrius",13
"Epinephelus merra",13
"Epinephelus striatus",13
"Erpetoichthys calabaricus",13
"Hygophum macrochir",13
"Kyphosus",13
"Lepomis punctatus",13
"Macrourus berglax",13
"Myoxocephalus scorpius",13
"Nealotus tripes",13
"Nessorhamphus ingolfianus",13
"Omosudis lowei",13
"Osteoglossum bicirrhosum",13
"Percina smithvanizi",13
"Pimephales promelas",13
"Poromitra capito",13
"Pristis pectinata",13
"Raja",13
"Sphoeroides spengleri",13
"Stethojulis balteata",13
"Trematomus nicolai",13
"Trematomus tokarevi",13
"Acanthostracion quadricornis",12
"Acanthurus coeruleus",12
"Antigonia capros",12
"Bathygobius fuscus",12
"Bolinichthys pyrsobolus",12
"Chaetodon striatus",12
"Citharichthys spilopterus",12
"Copadichromis quadrimaculatus",12
"Coryphoblennius galerita",12
"Cottidae",12
"Etheostoma striatulum",12
"Fistularia petimba",12
"Halichoeres radiatus",12
"Helicolenus dactylopterus",12
