"dwc.preparations","freq"
"70% EtOH - 334",1
"70% EtOH - 336",1
"70% EtOH - 338",1
"70% EtOH - 34; C&S - 5",1
"70% EtOH - 34; C&S - 6",1
"70% EtOH - 34; frozen to 95% EtOH - 10",1
"70% EtOH - 34; frozen to 95% EtOH - 19",1
"70% EtOH - 340",1
"70% EtOH - 342",1
"70% EtOH - 343",1
"70% EtOH - 344",1
"70% EtOH - 345",1
"70% EtOH - 35; C&S - 4",1
"70% EtOH - 35; C&S - 5",1
"70% EtOH - 350",1
"70% EtOH - 353",1
"70% EtOH - 354",1
"70% EtOH - 355",1
"70% EtOH - 358",1
"70% EtOH - 36; C&S - 10",1
"70% EtOH - 360",1
"70% EtOH - 361",1
"70% EtOH - 364",1
"70% EtOH - 365",1
"70% EtOH - 368",1
"70% EtOH - 37; 95% EtOH (tiss) - 37",1
"70% EtOH - 37; C&S - 8",1
"70% EtOH - 371",1
"70% EtOH - 378",1
"70% EtOH - 38; C&S - 10",1
"70% EtOH - 385",1
"70% EtOH - 389",1
"70% EtOH - 39; 95% EtOH (spec) - 2",1
"70% EtOH - 39; frozen to 95% EtOH - 10",1
"70% EtOH - 39; frozen to 95% EtOH - 16",1
"70% EtOH - 39; frozen to 95% EtOH - 19",1
"70% EtOH - 39; frozen to 95% EtOH - 5",1
"70% EtOH - 391",1
"70% EtOH - 396",1
"70% EtOH - 398",1
"70% EtOH - 4; 95% EtOH (spec) - 1; 95% EtOH (tiss) - 2",1
"70% EtOH - 4; 95% EtOH (spec) - 4",1
"70% EtOH - 4; 95% EtOH (spec) - 6",1
"70% EtOH - 4; 95% EtOH (spec) - 7",1
"70% EtOH - 4; 95% EtOH (tiss) - 3",1
"70% EtOH - 4; C&S - 4",1
"70% EtOH - 4; C&S - 5",1
"70% EtOH - 4; frozen (spec) - 13; frozen (spec) - 1",1
"70% EtOH - 4; frozen (spec) - 16",1
"70% EtOH - 4; frozen (spec) - 6",1
"70% EtOH - 4; frozen (tiss) - 3",1
"70% EtOH - 4; frozen to 95% EtOH - 10",1
"70% EtOH - 40; 95% EtOH (spec) - 1",1
"70% EtOH - 402",1
"70% EtOH - 403",1
"70% EtOH - 404",1
"70% EtOH - 406",1
"70% EtOH - 409",1
"70% EtOH - 410",1
"70% EtOH - 411",1
"70% EtOH - 412",1
"70% EtOH - 414",1
"70% EtOH - 415",1
"70% EtOH - 419",1
"70% EtOH - 425",1
"70% EtOH - 43; C&S - 2",1
"70% EtOH - 430",1
"70% EtOH - 432",1
"70% EtOH - 433",1
"70% EtOH - 434",1
"70% EtOH - 437",1
"70% EtOH - 445",1
"70% EtOH - 45; C&S - 2",1
"70% EtOH - 45; C&S - 5",1
"70% EtOH - 45; frozen (spec) - 30",1
"70% EtOH - 45; frozen to 95% EtOH - 9",1
"70% EtOH - 452",1
"70% EtOH - 46; C&S - 5",1
"70% EtOH - 460",1
"70% EtOH - 465",1
"70% EtOH - 470",1
"70% EtOH - 474",1
"70% EtOH - 475",1
"70% EtOH - 48; C&S - 2",1
"70% EtOH - 48; C&S - 6",1
"70% EtOH - 48; frozen to 95% EtOH - 30",1
"70% EtOH - 480",1
"70% EtOH - 483",1
"70% EtOH - 486",1
"70% EtOH - 49; 95% EtOH (spec) - 2",1
"70% EtOH - 49; frozen to 95% EtOH - 10",1
"70% EtOH - 495",1
"70% EtOH - 499",1
"70% EtOH - 5; 95% EtOH (spec) - 7",1
"70% EtOH - 5; C&S - 5",1
"70% EtOH - 5; frozen (spec) - 1",1
"70% EtOH - 5; frozen (spec) - 13",1
"70% EtOH - 5; frozen (spec) - 15",1
"70% EtOH - 5; frozen (spec) - 3",1
"70% EtOH - 5; frozen to 95% EtOH - 1",1
"70% EtOH - 5; frozen to 95% EtOH - 15",1
"70% EtOH - 501",1
"70% EtOH - 502",1
"70% EtOH - 51; C&S - 6",1
"70% EtOH - 51; C&S - 9",1
"70% EtOH - 511",1
"70% EtOH - 513",1
"70% EtOH - 514",1
"70% EtOH - 516",1
"70% EtOH - 518",1
"70% EtOH - 526",1
"70% EtOH - 528",1
"70% EtOH - 537",1
"70% EtOH - 54; C&S - 3",1
"70% EtOH - 54; C&S - 4",1
"70% EtOH - 541",1
"70% EtOH - 547",1
"70% EtOH - 55; C&S - 8",1
"70% EtOH - 550",1
"70% EtOH - 56; frozen to 95% EtOH - 8",1
"70% EtOH - 562",1
"70% EtOH - 563",1
"70% EtOH - 566",1
"70% EtOH - 567",1
"70% EtOH - 570",1
"70% EtOH - 577",1
"70% EtOH - 581",1
"70% EtOH - 582",1
"70% EtOH - 59; frozen to 95% EtOH - 10",1
"70% EtOH - 596",1
"70% EtOH - 6; C&S - 5",1
"70% EtOH - 6; frozen (spec) - 2",1
"70% EtOH - 6; frozen to 95% EtOH - 10",1
"70% EtOH - 6; frozen to 95% EtOH - 32",1
"70% EtOH - 608",1
"70% EtOH - 617",1
"70% EtOH - 626",1
"70% EtOH - 632",1
"70% EtOH - 641",1
"70% EtOH - 644",1
"70% EtOH - 646",1
"70% EtOH - 648",1
"70% EtOH - 649",1
"70% EtOH - 656",1
"70% EtOH - 673",1
"70% EtOH - 678",1
"70% EtOH - 686",1
"70% EtOH - 69; C&S - 6",1
"70% EtOH - 69; frozen to 95% EtOH - 26",1
"70% EtOH - 7; 95% EtOH (tiss) - 5",1
"70% EtOH - 7; 95% EtOH (tiss) - 7",1
"70% EtOH - 7; C&S - 20",1
"70% EtOH - 7; C&S - 3",1
"70% EtOH - 7; C&S - 5",1
"70% EtOH - 7; frozen (spec) - 2",1
"70% EtOH - 7; frozen (spec) - 3",1
"70% EtOH - 7; frozen (spec) - 9",1
"70% EtOH - 7; frozen to 95% EtOH - 5",1
"70% EtOH - 708",1
"70% EtOH - 709",1
"70% EtOH - 714",1
"70% EtOH - 715",1
"70% EtOH - 72; C&S - 10; frozen (spec) - 30",1
"70% EtOH - 73; C&S - 3",1
"70% EtOH - 73; frozen to 95% EtOH - 10",1
"70% EtOH - 736",1
"70% EtOH - 745",1
"70% EtOH - 75; C&S - 2",1
"70% EtOH - 764",1
"70% EtOH - 77; C&S - 5",1
"70% EtOH - 776",1
"70% EtOH - 79; 95% EtOH (spec) - 6",1
"70% EtOH - 8; 95% EtOH (spec) - 1",1
"70% EtOH - 8; 95% EtOH (spec) - 4",1
"70% EtOH - 8; C&S - 3",1
"70% EtOH - 8; C&S - 5",1
"70% EtOH - 8; C&S - 8",1
"70% EtOH - 8; frozen (spec) - 6",1
"70% EtOH - 8; frozen to 95% EtOH - 20",1
"70% EtOH - 8; frozen to 95% EtOH - 37",1
"70% EtOH - 83; C&S - 4",1
"70% EtOH - 83; frozen to 95% EtOH - 11",1
"70% EtOH - 859",1
"70% EtOH - 860",1
"70% EtOH - 883",1
"70% EtOH - 885",1
"70% EtOH - 888",1
"70% EtOH - 898",1
"70% EtOH - 9; 95% EtOH (spec) - 10",1
"70% EtOH - 9; 95% EtOH (spec) - 5",1
"70% EtOH - 9; C&S - 1",1
"70% EtOH - 9; frozen (spec) - 3",1
"70% EtOH - 9; frozen (spec) - 6",1
"70% EtOH - 9; frozen (spec) - 8",1
"70% EtOH - 9; frozen to 95% EtOH - 20",1
"70% EtOH - 91; C&S - 20",1
"70% EtOH - 910",1
"70% EtOH - 93; frozen to 95% EtOH - 30",1
"70% EtOH - 94; frozen (spec) - 18",1
"70% EtOH - 944",1
"70% EtOH - 948",1
"70% EtOH - 96; C&S - 10",1
"70% EtOH - 963",1
"70% EtOH - 97; frozen (spec) - 42",1
"70% EtOH - 98; C&S - 2",1
"70% EtOH - 986",1
"70% EtOH - 996",1
"70% EtOH - 998",1
"95% EtOH (spec) - 1; 70% EtOH - 1; 95% EtOH (tiss) - 1",1
"95% EtOH (spec) - 1; 70% EtOH - 10",1
"95% EtOH (spec) - 1; 70% EtOH - 11",1
"95% EtOH (spec) - 1; 70% EtOH - 12",1
"95% EtOH (spec) - 1; 70% EtOH - 13",1
"95% EtOH (spec) - 1; 70% EtOH - 8",1
"95% EtOH (spec) - 1; 95% EtOH (tiss) - 1; 70% EtOH - 1",1
"95% EtOH (spec) - 1; 95% EtOH (tiss) - 1; 70% EtOH - 3",1
"95% EtOH (spec) - 1; 95% EtOH (tiss) - 4; 70% EtOH - 4",1
"95% EtOH (spec) - 10; 70% EtOH - 14",1
"95% EtOH (spec) - 10; 70% EtOH - 19",1
"95% EtOH (spec) - 10; 70% EtOH - 4",1
"95% EtOH (spec) - 101",1
"95% EtOH (spec) - 13",1
"95% EtOH (spec) - 14",1
"95% EtOH (spec) - 14; 95% EtOH (tiss) - 5; 70% EtOH - 5",1
"95% EtOH (spec) - 15",1
"95% EtOH (spec) - 18; 70% EtOH - 27",1
"95% EtOH (spec) - 19",1
"95% EtOH (spec) - 2; 70% EtOH - 11",1
"95% EtOH (spec) - 2; 70% EtOH - 12",1
"95% EtOH (spec) - 2; 70% EtOH - 12; 95% EtOH (tiss) - 14",1
"95% EtOH (spec) - 2; 70% EtOH - 15",1
"95% EtOH (spec) - 2; 70% EtOH - 17",1
"95% EtOH (spec) - 2; 70% EtOH - 18",1
"95% EtOH (spec) - 2; 70% EtOH - 27",1
"95% EtOH (spec) - 2; 70% EtOH - 34",1
"95% EtOH (spec) - 2; 70% EtOH - 41",1
"95% EtOH (spec) - 2; 70% EtOH - 6",1
"95% EtOH (spec) - 2; 70% EtOH - 9",1
"95% EtOH (spec) - 20; 95% EtOH (tiss) - 3; 70% EtOH - 3",1
"95% EtOH (spec) - 21",1
"95% EtOH (spec) - 23",1
"95% EtOH (spec) - 24",1
"95% EtOH (spec) - 26",1
"95% EtOH (spec) - 26; 70% EtOH - 18",1
"95% EtOH (spec) - 27",1
"95% EtOH (spec) - 27; 70% EtOH - 7",1
"95% EtOH (spec) - 28; 70% EtOH - 35",1
"95% EtOH (spec) - 29",1
"95% EtOH (spec) - 3; 70% EtOH - 1",1
"95% EtOH (spec) - 3; 70% EtOH - 1; frozen (spec) - 4",1
"95% EtOH (spec) - 3; 70% EtOH - 10",1
"95% EtOH (spec) - 3; 70% EtOH - 13",1
"95% EtOH (spec) - 3; 70% EtOH - 17",1
"95% EtOH (spec) - 3; 70% EtOH - 18",1
"95% EtOH (spec) - 3; 70% EtOH - 2; 95% EtOH (tiss) - 2",1
"95% EtOH (spec) - 3; 70% EtOH - 4",1
"95% EtOH (spec) - 3; 70% EtOH - 43",1
"95% EtOH (spec) - 3; 70% EtOH - 6",1
"95% EtOH (spec) - 3; 95% EtOH (tiss) - 28",1
"95% EtOH (spec) - 30; 70% EtOH - 6",1
"95% EtOH (spec) - 34; 95% EtOH (tiss) - 2; 70% EtOH - 2",1
"95% EtOH (spec) - 35; 70% EtOH - 28",1
"95% EtOH (spec) - 37",1
"95% EtOH (spec) - 4; 70% EtOH - 17",1
"95% EtOH (spec) - 4; 70% EtOH - 23; 95% EtOH (tiss) - 26",1
"95% EtOH (spec) - 4; 70% EtOH - 29",1
"95% EtOH (spec) - 4; 70% EtOH - 8",1
"95% EtOH (spec) - 4; 95% EtOH (tiss) - 30; 70% EtOH - 26",1
"95% EtOH (spec) - 46",1
"95% EtOH (spec) - 47",1
"95% EtOH (spec) - 5; 70% EtOH - 1",1
"95% EtOH (spec) - 5; 70% EtOH - 10",1
"95% EtOH (spec) - 5; 70% EtOH - 13",1
"95% EtOH (spec) - 5; 70% EtOH - 3",1
"95% EtOH (spec) - 5; 70% EtOH - 5",1
"95% EtOH (spec) - 5; 70% EtOH - 5; 95% EtOH (tiss) - 5",1
"95% EtOH (spec) - 5; 70% EtOH - 7; frozen (spec) - 19",1
"95% EtOH (spec) - 51; 70% EtOH - 55",1
"95% EtOH (spec) - 54",1
"95% EtOH (spec) - 58",1
"95% EtOH (spec) - 6; 70% EtOH - 2",1
"95% EtOH (spec) - 6; 70% EtOH - 39",1
"95% EtOH (spec) - 6; 70% EtOH - 7",1
"95% EtOH (spec) - 66; 70% EtOH - 55",1
"95% EtOH (spec) - 7; 70% EtOH - 2",1
"95% EtOH (spec) - 7; 70% EtOH - 4",1
"95% EtOH (spec) - 7; 70% EtOH - 9",1
"95% EtOH (spec) - 7; 95% EtOH (tiss) - 7",1
"95% EtOH (spec) - 8; 70% EtOH - 12",1
"95% EtOH (spec) - 8; 95% EtOH (spec) - 5",1
"95% EtOH (spec) - 9; 70% EtOH - 3",1
"95% EtOH (tiss) - 1; 70% EtOH - 1; 95% EtOH (spec) - 1",1
"95% EtOH (tiss) - 1; 70% EtOH - 1; 95% EtOH (spec) - 16",1
"95% EtOH (tiss) - 1; 70% EtOH - 4",1
"95% EtOH (tiss) - 1; 70% EtOH - 8",1
"95% EtOH (tiss) - 1; 95% EtOH (spec) - 1",1
"95% EtOH (tiss) - 1; 95% EtOH (spec) - 2",1
"95% EtOH (tiss) - 1; 95% EtOH (spec) - 2; 70% EtOH - 23",1
"95% EtOH (tiss) - 1; 95% EtOH (spec) - 4; 70% EtOH - 1",1
"95% EtOH (tiss) - 1; frozen (spec) - 1",1
"95% EtOH (tiss) - 1; Skel - 1",1
"95% EtOH (tiss) - 10",1
"95% EtOH (tiss) - 10; 70% EtOH - 10",1
"95% EtOH (tiss) - 11; 70% EtOH - 10",1
"95% EtOH (tiss) - 11; 70% EtOH - 11",1
"95% EtOH (tiss) - 12",1
"95% EtOH (tiss) - 15; 70% EtOH - 15",1
"95% EtOH (tiss) - 18; 70% EtOH - 1",1
"95% EtOH (tiss) - 19",1
"95% EtOH (tiss) - 2; 70% EtOH - 2; 95% EtOH (spec) - 2",1
"95% EtOH (tiss) - 2; 70% EtOH - 2; C&S - 1",1
"95% EtOH (tiss) - 2; 70% EtOH - 6",1
"95% EtOH (tiss) - 2; 95% EtOH (tiss) - 3",1
"95% EtOH (tiss) - 25; 70% EtOH - 1",1
"95% EtOH (tiss) - 26; 70% EtOH - 10",1
"95% EtOH (tiss) - 28; 70% EtOH - 28",1
"95% EtOH (tiss) - 3; 70% EtOH - 2; C&S - 1",1
"95% EtOH (tiss) - 3; 70% EtOH - 3; 95% EtOH (spec) - 12",1
"95% EtOH (tiss) - 3; 70% EtOH - 5",1
"95% EtOH (tiss) - 3; 70% EtOH - 9",1
"95% EtOH (tiss) - 31; 95% EtOH (spec) - 1",1
"95% EtOH (tiss) - 31; 95% EtOH (spec) - 5",1
"95% EtOH (tiss) - 32",1
"95% EtOH (tiss) - 4; 70% EtOH - 4",1
"95% EtOH (tiss) - 4; 95% EtOH (spec) - 1",1
"95% EtOH (tiss) - 5; 70% EtOH - 5; 95% EtOH (spec) - 6",1
"95% EtOH (tiss) - 50",1
"C&S - 1; 70% EtOH - 5",1
"C&S - 1; 70% EtOH - 6",1
"C&S - 14",1
"C&S - 19; 70% EtOH - 19",1
"C&S - 2; 70% EtOH - 1",1
"C&S - 2; 70% EtOH - 28",1
"C&S - 2; 70% EtOH - 4",1
"C&S - 2; 70% EtOH - 48",1
"C&S - 2; 70% EtOH - 9",1
"C&S - 2; frozen (spec) - 5; 70% EtOH - 13",1
"C&S - 20; 70% EtOH - 28",1
"C&S - 5; 70% EtOH - 5",1
"C&S - 8; 70% EtOH - 8",1
"frozen (spec) - 1; 70% EtOH - 1",1
"frozen (spec) - 1; 70% EtOH - 18",1
"frozen (spec) - 1; 70% EtOH - 28",1
"frozen (spec) - 1; 70% EtOH - 3",1
"frozen (spec) - 1; 70% EtOH - 5",1
"frozen (spec) - 1; 70% EtOH - 9",1
"frozen (spec) - 1; frozen (tiss) - 1",1
"frozen (spec) - 1; frozen (tiss) - 4; 70% EtOH - 4",1
"frozen (spec) - 10; 70% EtOH - 6",1
"frozen (spec) - 11; 70% EtOH - 3",1
"frozen (spec) - 12",1
"frozen (spec) - 12; 70% EtOH - 1",1
"frozen (spec) - 13; 70% EtOH - 3",1
"frozen (spec) - 14",1
"frozen (spec) - 14; 70% EtOH - 10",1
"frozen (spec) - 15; 70% EtOH - 10",1
"frozen (spec) - 15; 70% EtOH - 7",1
"frozen (spec) - 16; 70% EtOH - 10",1
"frozen (spec) - 17",1
"frozen (spec) - 17; 70% EtOH - 49",1
"frozen (spec) - 19; 70% EtOH - 16",1
"frozen (spec) - 2; 70% EtOH - 12",1
"frozen (spec) - 2; 70% EtOH - 16",1
"frozen (spec) - 2; 70% EtOH - 25",1
"frozen (spec) - 2; 70% EtOH - 3",1
"frozen (spec) - 2; 70% EtOH - 6",1
"frozen (spec) - 2; 70% EtOH - 8",1
"frozen (spec) - 2; C&S - 1; 70% EtOH - 2",1
"frozen (spec) - 20; 70% EtOH - 4; 95% EtOH (spec) - 6",1
"frozen (spec) - 21",1
"frozen (spec) - 21; 70% EtOH - 34",1
"frozen (spec) - 22; 70% EtOH - 1",1
"frozen (spec) - 25",1
"frozen (spec) - 25; 70% EtOH - 10",1
"frozen (spec) - 25; 70% EtOH - 20",1
"frozen (spec) - 27; 70% EtOH - 56",1
"frozen (spec) - 3; frozen to 95% EtOH - 2",1
"frozen (spec) - 30",1
"frozen (spec) - 30; 70% EtOH - 5",1
"frozen (spec) - 31; 70% EtOH - 40",1
"frozen (spec) - 37; 70% EtOH - 19",1
"frozen (spec) - 4; 70% EtOH - 2",1
"frozen (spec) - 4; 70% EtOH - 3",1
"frozen (spec) - 41; 70% EtOH - 7",1
"frozen (spec) - 5; 70% EtOH - 14",1
"frozen (spec) - 5; 70% EtOH - 15",1
"frozen (spec) - 5; 70% EtOH - 2",1
"frozen (spec) - 5; 70% EtOH - 22",1
"frozen (spec) - 5; 70% EtOH - 5",1
"frozen (spec) - 5; 70% EtOH - 8",1
"frozen (spec) - 5; 70% EtOH - 9",1
"frozen (spec) - 6; 70% EtOH - 2",1
"frozen (spec) - 7; 70% EtOH - 2",1
"frozen (spec) - 8; 70% EtOH - 79",1
"frozen (spec) - 9; 70% EtOH - 2",1
"frozen (tiss) - 1; 70% EtOH - 2",1
"frozen (tiss) - 1; 70% EtOH - 9; 95% EtOH (spec) - 3",1
"frozen (tiss) - 19; frozen (spec) - 19",1
"frozen (tiss) - 2; 70% EtOH - 3",1
"frozen (tiss) - 2; 70% EtOH - 6",1
"frozen (tiss) - 3; 70% EtOH - 4",1
"frozen to 95% EtOH - 10; 70% EtOH - 112",1
"frozen to 95% EtOH - 10; 70% EtOH - 12",1
"frozen to 95% EtOH - 10; 70% EtOH - 16",1
"frozen to 95% EtOH - 10; 70% EtOH - 17",1
"frozen to 95% EtOH - 10; 70% EtOH - 18",1
"frozen to 95% EtOH - 10; 70% EtOH - 19",1
"frozen to 95% EtOH - 10; 70% EtOH - 21",1
"frozen to 95% EtOH - 10; 70% EtOH - 24",1
"frozen to 95% EtOH - 10; 70% EtOH - 3",1
"frozen to 95% EtOH - 10; 70% EtOH - 33",1
"frozen to 95% EtOH - 10; 70% EtOH - 77",1
"frozen to 95% EtOH - 10; none - 1",1
"frozen to 95% EtOH - 12; 70% EtOH - 117",1
"frozen to 95% EtOH - 18; 70% EtOH - 3",1
"frozen to 95% EtOH - 19; 70% EtOH - 16",1
"frozen to 95% EtOH - 19; 70% EtOH - 2",1
"frozen to 95% EtOH - 19; 70% EtOH - 51",1
"frozen to 95% EtOH - 2; 70% EtOH - 102",1
"frozen to 95% EtOH - 2; 70% EtOH - 15",1
"frozen to 95% EtOH - 2; 70% EtOH - 2; frozen (spec) - 5",1
"frozen to 95% EtOH - 2; frozen (spec) - 3",1
"frozen to 95% EtOH - 20; 70% EtOH - 147",1
"frozen to 95% EtOH - 20; 70% EtOH - 16",1
"frozen to 95% EtOH - 20; 70% EtOH - 17",1
"frozen to 95% EtOH - 20; 70% EtOH - 19",1
"frozen to 95% EtOH - 20; 70% EtOH - 5",1
"frozen to 95% EtOH - 20; 70% EtOH - 56",1
"frozen to 95% EtOH - 20; 70% EtOH - 8",1
"frozen to 95% EtOH - 20; 70% EtOH - 9",1
"frozen to 95% EtOH - 20; none - 1",1
"frozen to 95% EtOH - 21; 70% EtOH - 15",1
"frozen to 95% EtOH - 21; 70% EtOH - 4",1
"frozen to 95% EtOH - 22; 70% EtOH - 115",1
"frozen to 95% EtOH - 22; 70% EtOH - 44; C&S - 4",1
"frozen to 95% EtOH - 23; 70% EtOH - 10",1
"frozen to 95% EtOH - 23; 70% EtOH - 30",1
"frozen to 95% EtOH - 24; 70% EtOH - 6",1
"frozen to 95% EtOH - 25; 70% EtOH - 5",1
"frozen to 95% EtOH - 29; 70% EtOH - 48",1
"frozen to 95% EtOH - 29; 70% EtOH - 8",1
"frozen to 95% EtOH - 3; 70% EtOH - 1",1
"frozen to 95% EtOH - 3; 70% EtOH - 3",1
"frozen to 95% EtOH - 3; 70% EtOH - 4",1
"frozen to 95% EtOH - 3; none - 1",1
"frozen to 95% EtOH - 37",1
"frozen to 95% EtOH - 4",1
"frozen to 95% EtOH - 4; 70% EtOH - 3",1
"frozen to 95% EtOH - 4; 70% EtOH - 5",1
"frozen to 95% EtOH - 4; 70% EtOH - 7",1
"frozen to 95% EtOH - 40; 70% EtOH - 89",1
"frozen to 95% EtOH - 5; 70% EtOH - 1",1
"frozen to 95% EtOH - 5; 70% EtOH - 2",1
"frozen to 95% EtOH - 5; none - 1",1
"frozen to 95% EtOH - 6",1
"frozen to 95% EtOH - 6; 70% EtOH - 3",1
"frozen to 95% EtOH - 7; 70% EtOH - 1",1
"frozen to 95% EtOH - 7; 70% EtOH - 2",1
"frozen to 95% EtOH - 7; 70% EtOH - 3",1
"frozen to 95% EtOH - 8; 70% EtOH - 1",1
"frozen to 95% EtOH - 8; 70% EtOH - 15",1
"frozen to 95% EtOH - 9; 70% EtOH - 12",1
"frozen to 95% EtOH - 9; 70% EtOH - 16",1
"frozen to 95% EtOH - 9; 70% EtOH - 4",1
"none - 1; frozen to 95% EtOH - 30",1
"none - 1; frozen to 95% EtOH - 5",1
"none - 1; frozen to 95% EtOH - 7",1
"none - 11",1
"none - 12",1
"none - 20",1
"none - 59",1
"none - 67",1
"none - 76",1
"none - 8",1
"Skel - 3; 70% EtOH - 107",1
