"dwc.scientificName","freq"
"Lepomis miniatus x L. punctatus",61
"Lucania parva",61
"Notropis spectrunculus",61
"Etheostoma chlorobranchium",60
"Luxilus chrysocephalus isolepis",60
"Lythrurus fumeus",60
"Prionotus rubio",60
"Hybognathus hayi",59
"Ictalurus furcatus",59
"Orthopristis chrysoptera",59
"Perca flavescens",59
"Prionotus tribulus",59
"Citharichthys spilopterus",58
"Etheostoma zonistium",58
"Noturus insignis",58
"Etheostoma fusiforme",55
"Branchiostoma floridae",54
"Diplectrum bivittatum",54
"Luxilus cornutus",54
"Nocomis biguttatus",54
"Noturus nocturnus",54
"Ameiurus nebulosus",53
"Chaetodipterus faber",53
"Erimystax dissimilis",53
"Harengula jaguana",53
"Lepomis gibbosus",53
"Noturus flavus",53
"Trachinocephalus myops",53
"Centropristis philadelphica",52
"Etheostoma camurum",52
"Notropis hudsonius",52
"Etheostoma etnieri",51
"Fundulus bifax",51
"Bairdiella chrysoura",50
"Cynoscion arenarius",50
"Prionotus longispinosus",50
"Chloroscombrus chrysurus",49
"Etheostoma bifascia",49
"Halieutichthys aculeatus",49
"Luxilus zonatus",49
"Macrhybopsis cf. aestivalis B",49
"Menticirrhus americanus",49
"Phenacobius mirabilis",49
"Brevoortia patronus",48
"Notropis buccatus",48
"Rhinichthys osculus",48
"Scaphirhynchus platorynchus",48
"Carpiodes cyprinus",47
"Eucinostomus gula",47
"Heterandria formosa",47
"Arius felis",46
"Pseudoscaphirhynchus kaufmanni",46
"Centropristis ocyurus",45
"Citharichthys macrops",45
"Etheostoma gracile",45
"Etheostoma zonifer",45
"Fundulus chrysotus",45
"Gambusia holbrooki",45
"Notropis chalybaeus",45
"Notropis serralatus",45
"Polyodon spathula",45
"Morone chrysops",44
"Scaphirhynchus",44
"Scaphirhynchus albus x S. platorynchus",44
"Ammocrypta bifascia",43
"Cynoscion nebulosus",43
"Mugil curema",43
"Phenacobius uranops",43
"Cottus carolinae zopherus",42
"Etheostoma tennesseense",42
"Notropis greenei",41
"Notropis maculatus",41
"Cyprinella analostana",40
"Ichthyomyzon castaneus",40
"Lutjanus campechanus",40
"Notropis rubricroceus",40
"Peprilus burti",40
"Etheostoma basilare",39
"Gobiosoma bosc",39
"Selene setapinnis",39
"Synodus poeyi",39
"Etheostoma vulneratum",38
"Etropus cyclosquamus",38
"Leptolucania ommata",38
"Prionotus ophryas",38
"Balistes capriscus",37
"Campostoma pauciradii",37
"Percina aurolineata",37
"Prionotus scitulus",37
"Etheostoma fusiforme barratti",36
"Etheostoma olivaceum",36
"Notropis rubellus",36
"Paralichthys lethostigma",36
"Adinia xenica",35
"Bellator militaris",35
"Notropis procne",35
"Prionotus martis",35
"Diplectrum formosum",34
"Etheostoma flabellare lineolatum",34
"Etheostoma newmani",34
"Eucinostomus argenteus",34
"Notropis blennius",34
"Noturus hildebrandi",34
"Percina roanoka",34
"Porichthys plectrodon",34
"Ammocoetes",33
"Etheostoma cinereum",33
"Noturus eleutherus",33
"Oligoplites saurus",33
"Peprilus alepidotus",33
"Pseudoscaphirhynchus hermanni",33
