"Family","Count"
"colocongridae",72
"platytroctidae",72
"urolophidae",72
"linophrynidae",71
"notopteridae",71
"squatinidae",70
"trachinidae",70
"dalatiidae",67
"giganturidae",67
"grammicolepididae",67
"heterodontidae",67
"rachycentridae",67
"potamotrygonidae",66
"amphiliidae",65
"lamnidae",65
"muraenolepididae",64
"istiophoridae",62
"hoplichthyidae",61
"malapteruridae",60
"chirocentridae",58
"pangasiidae",58
"polypteridae",58
"centrolophidae",57
"molidae",57
"melanocetidae",56
"odontobutidae",55
"rhinochimaeridae",54
"ariommatidae",53
"ateleopodidae",52
"scombropidae",52
"trachipteridae",52
"aulopidae",51
"cetomimidae",51
"anacanthobatidae",50
"callorhinchidae",50
"cryptacanthodidae",50
"emmelichthyidae",49
"omosudidae",49
"cheilodactylidae",48
"ginglymostomatidae",48
"astronesthidae",47
"centrogenyidae",47
"kurtidae",45
"badidae",44
"stephanoberycidae",44
"hepsetidae",42
"pegasidae",42
"polyodontidae",42
"osteoglossidae",41
"bathyclupeidae",40
"trichonotidae",40
"idiacanthidae",39
"polycentridae",39
"aploactinidae",38
"hemigaleidae",38
"kraemeriidae",38
"pholidichthyidae",38
"berycidae",37
"isonidae",36
"nandidae",36
"odontaspididae",36
"pseudomugilidae",35
"stylephoridae",35
"alopiidae",34
"harpagiferidae",34
"xiphiidae",33
"pentacerotidae",31
"bovichtidae",29
"belontiidae",28
"dentatherinidae",28
"odacidae",28
"anoplopomatidae",27
"himantolophidae",27
"lactariidae",27
"retropinnidae",27
"salangidae",27
"aphyonidae",26
"pristolepididae",26
"eucnemidae",24
"pristiophoridae",24
"amblycipitidae",23
"calliphoridae",23
"menidae",23
"scopelosauridae",23
"bathysauridae",22
"caristiidae",22
"draconettidae",21
"hapalogenyidae",21
"plecoglossidae",21
"aulorhynchidae",20
"eleginopsidae",20
"lotidae",20
"proscylliidae",20
"arapaimidae",19
"callanthiidae",19
"citharinidae",19
"helostomatidae",19
"polyprionidae",19
"telmatherinidae",19
"datnioididae",18
"mirapinnidae",18
"rhyacichthyidae",18
"rondeletiidae",18
"scoloplacidae",18
"scombrolabracidae",18
"aracanidae",17
"cyclopterinidae",17
"inachidae",17
"protopteridae",17
"rhizodontidae",17
"bembridae",16
"cyematidae",16
"anomalopidae",15
"gonorynchidae",15
"gyrinocheilidae",15
"nematistiidae",15
"ostracoberycidae",15
"pseudaphritidae",15
