"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"alcohol","university of alberta museums","uamz","a3707","EtOH","","",NA,NA,NA,47
"alcohol","university of alberta museums","uamz","a3664","EtOH","","",NA,NA,NA,47
"alcohol","university of alberta museums","uamz","a3705","EtOH","","",NA,NA,NA,47
"alcohol","university of alberta museums","uamz","a3730","EtOH","","",NA,NA,NA,47
"alcohol","university of alberta museums","uamz","a3694","EtOH","","",NA,NA,NA,47
"alcohol","university of alberta museums","uamz","a3701","EtOH","","",NA,NA,NA,47
"alcohol","university of alberta museums","uamz","a3732","EtOH","","",NA,NA,NA,47
"alcohol prep.","university of alberta museums","uamz","f7581","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6351.18","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3318","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f989","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4079","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","a3030","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r464","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4966.1","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2464","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6227","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r235","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2270","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5829","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5014.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r530","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5898","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6353.49","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3950","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f876","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5123","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5161","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7486","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6353.56","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6353.48","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r640","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r30","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1042","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6181","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r532","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r361","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4890","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r280","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6971","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r415","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5711","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1028","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r131","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5979","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5533.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5836","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4330","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f767","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f417","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7715.3","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4994.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4054","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r635","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1692","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6352.18","EtOH","","",NA,NA,NA,28
